date_generated,intended_entry_date,ticker,strategy,shares,hold_days,planned_exit_date,rank_score,atr14_pct,qqq_risk_on,tp_enabled,ref_close,entry_limit_rule
2026-01-09,2026-01-12,AMD,TP_v2,1,20,,0.0908399469318889,0.041879277402411756,True,True,203.1699981689453,limit = ref_close * 1.01 (active 9:30-9:35 ET)
2026-01-09,2026-01-12,ABBV,TP_v2,1,20,,0.040251170144383286,0.02528035394988279,True,True,220.0800018310547,limit = ref_close * 1.01 (active 9:30-9:35 ET)
