date_generated,intended_entry_date,ticker,strategy,shares,hold_days,planned_exit_date,rank_score,atr14_pct,qqq_risk_on,tp_enabled,ref_close,entry_limit_rule
2026-01-08,2026-01-09,AIG,MR_1A,4,10,,0.07679540102469695,0.02496673247536787,True,True,77.9000015258789,limit = ref_close * 1.01 (active 9:30-9:35 ET)
2026-01-08,2026-01-09,AMD,MR_1A,1,10,,0.07418133263725057,0.04317831450518779,True,True,204.67999267578125,limit = ref_close * 1.01 (active 9:30-9:35 ET)
2026-01-08,2026-01-09,AMD,TP_v2,1,20,,0.044266019911379906,0.04317831450518779,True,True,204.67999267578125,limit = ref_close * 1.01 (active 9:30-9:35 ET)
