strategy,ticker,signal_date,entry_date,exit_date,entry_open,exit_close,net_ret
MR_1A,BLK,2022-10-11,2022-10-12,2022-10-25,531.1500244140625,635.9400024414062,0.1972061170863213
MR_1A,BLK,2023-03-13,2023-03-14,2023-03-27,646.4099731445312,648.3200073242188,0.0028928642813248473
MR_1A,BLK,2025-04-04,2025-04-07,2025-04-21,789.6300048828125,854.0,0.08146646580054706
MR_1A,BLK,2025-04-07,2025-04-08,2025-04-22,849.2999877929688,887.219970703125,0.04460036671053835
MR_1A,BLK,2025-04-08,2025-04-09,2025-04-23,800.5399780273438,892.5399780273438,0.11486959443888045
MR_1A,BMY,2016-08-05,2016-08-08,2016-08-19,63.5,59.290000915527344,-0.06690804604018674
MR_1A,BMY,2016-08-08,2016-08-09,2016-08-22,60.650001525878906,59.2599983215332,-0.02357018573232994
MR_1A,BMY,2016-08-09,2016-08-10,2016-08-23,61.77000045776367,59.86000061035156,-0.031558501909140335
MR_1A,BMY,2016-10-10,2016-10-11,2016-10-24,49.66999816894531,49.22999954223633,-0.009659864045013733
MR_1A,BMY,2016-10-11,2016-10-12,2016-10-25,49.81999969482422,49.54999923706055,-0.006219912914563475
MR_1A,BMY,2016-10-12,2016-10-13,2016-10-26,49.630001068115234,49.290000915527344,-0.007653577933796396
MR_1A,BMY,2017-01-20,2017-01-23,2017-02-03,49.529998779296875,50.779998779296875,0.024419778603618436
MR_1A,BMY,2017-01-23,2017-01-24,2017-02-06,50.04999923706055,51.040000915527344,0.018973470999448683
MR_1A,BMY,2017-01-24,2017-01-25,2017-02-07,49.34000015258789,51.65999984741211,0.046191241648622094
MR_1A,BMY,2018-04-16,2018-04-17,2018-04-30,54.20000076293945,52.130001068115234,-0.038915523148912556
MR_1A,BMY,2018-04-17,2018-04-18,2018-05-01,52.349998474121094,52.689998626708984,0.005728473578935356
MR_1A,BMY,2018-04-18,2018-04-19,2018-05-02,52.349998474121094,51.5,-0.016994433837169143
MR_1A,BMY,2018-10-11,2018-10-12,2018-10-25,57.810001373291016,49.209999084472656,-0.14940345985896486
MR_1A,BMY,2018-10-12,2018-10-15,2018-10-26,57.70000076293945,50.43000030517578,-0.12664588290264267
MR_1A,BMY,2018-10-22,2018-10-23,2018-11-05,50.52000045776367,52.029998779296875,0.02908583910207274
MR_1A,BMY,2018-10-23,2018-10-24,2018-11-06,50.70000076293945,51.349998474121094,0.012026768572672264
MR_1A,BMY,2018-10-24,2018-10-25,2018-11-07,48.83000183105469,52.9900016784668,0.0843398094776111
MR_1A,BMY,2019-01-03,2019-01-04,2019-01-17,45.880001068115234,49.599998474121094,0.08017423355927078
MR_1A,BMY,2019-01-04,2019-01-07,2019-01-18,47.040000915527344,50.119998931884766,0.06459834163229639
MR_1A,BMY,2019-01-07,2019-01-08,2019-01-22,48.779998779296875,49.720001220703125,0.018442673440968615
MR_1A,BMY,2019-06-26,2019-06-27,2019-07-11,44.95000076293945,44.529998779296875,-0.010229085520089165
MR_1A,BMY,2020-03-12,2020-03-13,2020-03-26,54.88999938964844,52.25,-0.04880712838167822
MR_1A,BMY,2020-03-16,2020-03-17,2020-03-30,51.83000183105469,54.38999938964844,0.048601686973990255
MR_1A,BMY,2020-03-18,2020-03-19,2020-04-01,50.11000061035156,54.81999969482422,0.0931577703493649
MR_1A,BMY,2020-03-20,2020-03-23,2020-04-03,47.189998626708984,55.529998779296875,0.17581021804758468
MR_1A,BMY,2020-03-23,2020-03-24,2020-04-06,48.18000030517578,57.869998931884766,0.20020743912055017
MR_1A,BMY,2020-06-11,2020-06-12,2020-06-25,57.59000015258789,58.18000030517578,0.009546956277228569
MR_1A,BMY,2020-06-12,2020-06-15,2020-06-26,55.63999938964844,57.540000915527344,0.03341720349039057
MR_1A,BMY,2020-06-15,2020-06-16,2020-06-29,55.93000030517578,57.79999923706055,0.03270775552999372
MR_1A,BMY,2022-08-29,2022-08-30,2022-09-13,66.75,71.04000091552734,0.06365135413400247
MR_1A,BMY,2023-10-27,2023-10-30,2023-11-10,51.72999954223633,50.61000061035156,-0.022415438495569928
MR_1A,BMY,2023-10-30,2023-10-31,2023-11-13,51.380001068115234,50.150001525878906,-0.024708161786870964
MR_1A,BMY,2024-04-25,2024-04-26,2024-05-09,44.68000030517578,44.7400016784668,0.0004474580124038674
MR_1A,BMY,2024-04-26,2024-04-29,2024-05-10,45.09000015258789,44.939998626708984,-0.004211960213616028
MR_1A,BMY,2024-04-29,2024-04-30,2024-05-13,44.400001525878906,45.060001373291016,0.013957672807617838
MR_1A,BMY,2025-02-10,2025-02-11,2025-02-25,55.400001525878906,58.209999084472656,0.04998191054361967
MR_1A,BMY,2025-04-04,2025-04-07,2025-04-21,53.900001525878906,48.939998626708984,-0.09273002147023635
MR_1A,BMY,2025-04-07,2025-04-08,2025-04-22,55.16999816894531,49.81999969482422,-0.09766259563230029
MR_1A,BMY,2025-04-08,2025-04-09,2025-04-23,51.20000076293945,48.529998779296875,-0.052909057853888664
MR_1A,BMY,2025-04-10,2025-04-11,2025-04-25,50.470001220703125,47.900001525878906,-0.05169339734050171
MR_1A,BMY,2025-07-31,2025-08-01,2025-08-14,43.61000061035156,47.810001373291016,0.09534725429163649
MR_1A,BRK-B,2018-02-06,2018-02-07,2018-02-21,202.0,201.02000427246094,-0.005048983900302395
MR_1A,BRK-B,2018-12-07,2018-12-10,2018-12-21,204.10000610351562,192.10000610351562,-0.05898490907301934
MR_1A,BRK-B,2020-03-09,2020-03-10,2020-03-23,201.35000610351562,162.1300048828125,-0.1949644933740593
MR_1A,BRK-B,2020-03-12,2020-03-13,2020-03-26,187.4499969482422,183.89999389648438,-0.0191497472139448
MR_1A,BRK-B,2020-03-16,2020-03-17,2020-03-30,181.8800048828125,183.17999267578125,0.006926815608281345
MR_1A,BRK-B,2020-03-18,2020-03-19,2020-04-01,170.2100067138672,175.9499969482422,0.0334840510460408
MR_1A,BRK-B,2020-03-20,2020-03-23,2020-04-03,165.3000030517578,178.33999633789062,0.07863533175754167
MR_1A,BRK-B,2020-06-11,2020-06-12,2020-06-25,184.02000427246094,178.85000610351562,-0.0283090526407086
MR_1A,BRK-B,2020-06-12,2020-06-15,2020-06-26,177.0,175.3699951171875,-0.00943398984754562
MR_1A,BRK-B,2022-06-13,2022-06-14,2022-06-28,282.0899963378906,273.8599853515625,-0.02931484560519748
MR_1A,BRK-B,2022-06-14,2022-06-15,2022-06-29,281.1600036621094,273.489990234375,-0.02742020530378597
MR_1A,BRK-B,2025-04-04,2025-04-07,2025-04-21,467.4200134277344,506.9200134277344,0.08441724898696656
MR_1A,BRK-B,2025-04-07,2025-04-08,2025-04-22,509.0299987792969,520.7899780273438,0.02302323794548955
MR_1A,BRK-B,2025-04-08,2025-04-09,2025-04-23,490.0,526.8099975585938,0.07503774857882073
MR_1A,C,2016-01-08,2016-01-11,2016-01-25,46.560001373291016,39.54999923706055,-0.1513525532069423
MR_1A,C,2016-01-15,2016-01-19,2016-02-01,42.849998474121094,42.47999954223633,-0.009563772952599248
MR_1A,C,2016-01-19,2016-01-20,2016-02-02,40.52000045776367,40.41999816894531,-0.003453435797669213
MR_1A,C,2016-01-20,2016-01-21,2016-02-03,40.5099983215332,40.36000061035156,-0.004687829238835706
MR_1A,C,2016-02-09,2016-02-10,2016-02-24,38.5,38.09000015258789,-0.011682239029390362
MR_1A,C,2016-02-11,2016-02-12,2016-02-26,36.029998779296875,39.5,0.09514566815111603
MR_1A,C,2016-06-27,2016-06-28,2016-07-12,39.810001373291016,43.439998626708984,0.09013299346319692
MR_1A,C,2016-06-28,2016-06-29,2016-07-13,41.13999938964844,43.33000183105469,0.05223523987580436
MR_1A,C,2018-10-24,2018-10-25,2018-11-07,64.7699966430664,68.26000213623047,0.05324904571565958
MR_1A,C,2018-12-06,2018-12-07,2018-12-20,59.720001220703125,52.27000045776367,-0.1253766422814161
MR_1A,C,2018-12-07,2018-12-10,2018-12-21,57.95000076293945,50.2400016784668,-0.13368982201958635
MR_1A,C,2018-12-10,2018-12-11,2018-12-24,58.16999816894531,49.2599983215332,-0.15380649817907244
MR_1A,C,2019-03-22,2019-03-25,2019-04-05,60.97999954223633,65.55000305175781,0.07426235317239493
MR_1A,C,2019-08-05,2019-08-06,2019-08-19,66.0,64.30999755859375,-0.026204217531145768
MR_1A,C,2019-08-14,2019-08-15,2019-08-28,61.97999954223633,62.36000061035156,0.005483888235896073
MR_1A,C,2020-02-24,2020-02-25,2020-03-09,72.62999725341797,51.369998931884766,-0.2931864986482309
MR_1A,C,2020-02-25,2020-02-26,2020-03-10,70.0199966430664,55.58000183105469,-0.2067389421190836
MR_1A,C,2020-02-26,2020-02-27,2020-03-11,66.0999984741211,50.790000915527344,-0.23215362844573617
MR_1A,C,2020-02-27,2020-02-28,2020-03-12,62.0,43.2599983215332,-0.30280557366118677
MR_1A,C,2020-02-28,2020-03-02,2020-03-13,63.849998474121094,51.040000915527344,-0.20118988360083223
MR_1A,C,2020-03-09,2020-03-10,2020-03-23,54.72999954223633,35.38999938964844,-0.35397260848627754
MR_1A,C,2020-03-10,2020-03-11,2020-03-24,53.95000076293945,40.65999984741211,-0.24698908147284848
MR_1A,C,2020-03-11,2020-03-12,2020-03-25,45.29999923706055,41.86000061035156,-0.07678726137010194
MR_1A,C,2020-03-12,2020-03-13,2020-03-26,47.81999969482422,46.02000045776367,-0.03846152275915715
MR_1A,C,2020-03-13,2020-03-16,2020-03-27,40.4900016784668,43.79999923706055,0.0807207460653332
MR_1A,C,2020-03-16,2020-03-17,2020-03-30,42.0,44.08000183105469,0.048548353904204644
MR_1A,C,2020-03-18,2020-03-19,2020-04-01,35.470001220703125,38.5099983215332,0.08453076916435887
MR_1A,C,2020-04-01,2020-04-02,2020-04-16,38.36000061035156,40.52000045776367,0.05523709780349284
MR_1A,C,2020-04-02,2020-04-03,2020-04-17,39.0,45.45000076293945,0.16427475045974993
MR_1A,C,2020-04-03,2020-04-06,2020-04-20,39.79999923706055,44.0099983215332,0.1047212246200051
MR_1A,C,2020-04-16,2020-04-17,2020-04-30,43.150001525878906,48.560001373291016,0.12439193091510492
MR_1A,C,2020-04-22,2020-04-23,2020-05-06,42.650001525878906,42.95000076293945,0.006093255865080138
MR_1A,C,2020-05-04,2020-05-05,2020-05-18,46.29999923706055,45.66999816894531,-0.014464617425536841
MR_1A,C,2020-05-05,2020-05-06,2020-05-19,44.4900016784668,44.43000030517578,-0.0022467169067621473
MR_1A,C,2020-05-13,2020-05-14,2020-05-28,39.9900016784668,49.15999984741211,0.2281928964241715
MR_1A,C,2020-06-11,2020-06-12,2020-06-25,51.400001525878906,52.68000030517578,0.024115105844032314
MR_1A,C,2020-06-12,2020-06-15,2020-06-26,49.959999084472656,49.58000183105469,-0.008403306544846556
MR_1A,C,2020-09-15,2020-09-16,2020-09-29,45.209999084472656,42.41999816894531,-0.06256911281917055
MR_1A,C,2020-09-16,2020-09-17,2020-09-30,45.459999084472656,43.11000061035156,-0.05255053918717145
MR_1A,C,2021-01-20,2021-01-21,2021-02-03,63.209999084472656,61.099998474121094,-0.034002856895178124
MR_1A,C,2021-06-17,2021-06-18,2021-07-01,68.4800033569336,71.01000213623047,0.03635034536162318
MR_1A,C,2021-06-18,2021-06-21,2021-07-02,68.44000244140625,70.41000366210938,0.028191661581592697
MR_1A,C,2022-04-01,2022-04-04,2022-04-18,52.25,52.310001373291016,0.0003826549319114747
MR_1A,C,2022-05-11,2022-05-12,2022-05-25,47.2599983215332,52.70000076293945,0.11421325366136625
MR_1A,C,2022-06-10,2022-06-13,2022-06-27,46.65999984741211,47.83000183105469,0.024207411896665088
MR_1A,C,2022-06-13,2022-06-14,2022-06-28,46.189998626708984,47.209999084472656,0.021207541373897243
MR_1A,C,2022-06-14,2022-06-15,2022-06-29,46.470001220703125,47.099998474121094,0.012690841856876967
MR_1A,C,2022-09-26,2022-09-27,2022-10-10,43.22999954223633,41.599998474121094,-0.03861274186799424
MR_1A,C,2023-03-13,2023-03-14,2023-03-27,47.209999084472656,44.779998779296875,-0.05229727616039326
MR_1A,C,2023-03-15,2023-03-16,2023-03-29,44.65999984741211,45.95000076293945,0.02797674395246763
MR_1A,C,2024-08-02,2024-08-05,2024-08-16,54.08000183105469,61.400001525878906,0.13456560902822967
MR_1A,C,2024-08-05,2024-08-06,2024-08-19,56.38999938964844,62.029998779296875,0.09927316876865744
MR_1A,C,2024-08-06,2024-08-07,2024-08-20,58.16999816894531,61.310001373291016,0.05327381512103391
MR_1A,C,2025-03-04,2025-03-05,2025-03-18,72.5999984741211,70.22000122070312,-0.03332411600477181
MR_1A,C,2025-03-05,2025-03-06,2025-03-19,71.80999755859375,71.44000244140625,-0.005707853697935139
MR_1A,C,2025-03-06,2025-03-07,2025-03-20,70.18000030517578,71.81999969482422,0.02279201399847408
MR_1A,C,2025-03-10,2025-03-11,2025-03-24,67.29000091552734,74.04000091552734,0.09968800934085431
MR_1A,C,2025-04-03,2025-04-04,2025-04-17,60.25,63.25,0.04911232785797237
MR_1A,C,2025-04-04,2025-04-07,2025-04-21,56.15999984741211,62.689998626708984,0.11552151649918208
MR_1A,C,2025-04-07,2025-04-08,2025-04-22,61.2400016784668,64.55000305175781,0.05337906111159052
MR_1A,CAT,2016-01-11,2016-01-12,2016-01-26,62.439998626708984,59.15999984741211,-0.0531540001968106
MR_1A,CAT,2016-06-28,2016-06-29,2016-07-13,73.25,79.69000244140625,0.0873481976444146
MR_1A,CAT,2018-02-05,2018-02-06,2018-02-20,148.07000732421875,155.55999755859375,0.050307177161956984
MR_1A,CAT,2018-03-01,2018-03-02,2018-03-15,149.1300048828125,154.57000732421875,0.03620517777152621
MR_1A,CAT,2018-03-02,2018-03-05,2018-03-16,145.14999389648438,156.4600067138672,0.077633211346823
MR_1A,CAT,2018-04-24,2018-04-25,2018-05-08,143.8300018310547,149.92999267578125,0.04212715166902625
MR_1A,CAT,2018-10-11,2018-10-12,2018-10-25,144.02000427246094,115.62999725341797,-0.19737577183950772
MR_1A,CAT,2018-10-19,2018-10-22,2018-11-02,132.67999267578125,125.79000091552734,-0.052223000322129565
MR_1A,CAT,2018-10-22,2018-10-23,2018-11-05,119.68000030517578,126.41000366210938,0.05588975221284387
MR_1A,CAT,2018-10-23,2018-10-24,2018-11-06,120.0,129.3300018310547,0.07740378129523973
MR_1A,CAT,2018-10-24,2018-10-25,2018-11-07,114.83000183105469,135.10000610351562,0.17614282934204417
MR_1A,CAT,2018-10-25,2018-10-26,2018-11-08,114.0999984741211,131.38999938964844,0.1511566872255008
MR_1A,CAT,2018-11-12,2018-11-13,2018-11-27,125.5,124.5999984741211,-0.0074888585554405696
MR_1A,CAT,2018-12-07,2018-12-10,2018-12-21,122.41000366210938,120.06999969482422,-0.019439711640078405
MR_1A,CAT,2019-08-05,2019-08-06,2019-08-19,122.77999877929688,117.36000061035156,-0.04446252624772684
MR_1A,CAT,2020-03-09,2020-03-10,2020-03-23,108.63999938964844,91.8499984741211,-0.15488681216696798
MR_1A,CAT,2020-03-10,2020-03-11,2020-03-24,103.80000305175781,101.33999633789062,-0.02408020266210975
MR_1A,CAT,2020-03-11,2020-03-12,2020-03-25,93.5,104.66999816894531,0.11901195646861984
MR_1A,CAT,2020-03-12,2020-03-13,2020-03-26,98.38999938964844,110.5,0.12265014414400244
MR_1A,CAT,2020-03-16,2020-03-17,2020-03-30,96.01000213623047,111.70999908447266,0.16307400395583183
MR_1A,CAT,2020-03-23,2020-03-24,2020-04-06,96.05999755859375,120.43000030517578,0.25322651295598275
MR_1A,CAT,2020-04-14,2020-04-15,2020-04-28,112.95999908447266,115.45999908447266,0.02177376544463172
MR_1A,CAT,2020-04-15,2020-04-16,2020-04-29,111.8499984741211,120.05999755859375,0.07303118973727907
MR_1A,CAT,2020-05-04,2020-05-05,2020-05-18,109.23999786376953,115.0199966430664,0.05253522690393764
MR_1A,CAT,2020-06-11,2020-06-12,2020-06-25,124.4000015258789,124.70999908447266,0.002170049471809321
MR_1A,CAT,2020-06-12,2020-06-15,2020-06-26,118.51000213623047,122.38999938964844,0.03239683779811742
MR_1A,CAT,2020-10-28,2020-10-29,2020-11-11,150.60000610351562,169.4600067138672,0.12495020480491315
MR_1A,CAT,2021-06-11,2021-06-14,2021-06-25,220.07000732421875,216.30999755859375,-0.017265707843006073
MR_1A,CAT,2021-09-20,2021-09-21,2021-10-04,192.0,193.1300048828125,0.0056765174607462665
MR_1A,CAT,2022-04-25,2022-04-26,2022-05-09,216.1300048828125,206.2899932861328,-0.04570905099926437
MR_1A,CAT,2022-04-26,2022-04-27,2022-05-10,211.11000061035156,202.99000549316406,-0.0386491502562305
MR_1A,CAT,2022-05-09,2022-05-10,2022-05-23,208.24000549316406,204.14999389648438,-0.019831035665728303
MR_1A,CAT,2022-05-20,2022-05-23,2022-06-06,199.92999267578125,223.6300048828125,0.11832964778046229
MR_1A,CAT,2022-06-13,2022-06-14,2022-06-28,208.05999755859375,187.44000244140625,-0.09928871280080542
MR_1A,CAT,2022-06-14,2022-06-15,2022-06-29,207.47999572753906,183.47999572753906,-0.11585542407223037
MR_1A,CAT,2022-06-23,2022-06-24,2022-07-08,181.33999633789062,179.10000610351562,-0.012571627042422207
MR_1A,CAT,2022-08-03,2022-08-04,2022-08-17,182.86000061035156,195.92999267578125,0.07124886276215459
MR_1A,CAT,2022-09-23,2022-09-26,2022-10-07,164.0,177.5500030517578,0.08236802250797326
MR_1A,CAT,2023-03-10,2023-03-13,2023-03-24,222.5800018310547,217.00999450683594,-0.025202189029973843
MR_1A,CAT,2023-03-13,2023-03-14,2023-03-27,228.99000549316406,218.0,-0.04816385847164795
MR_1A,CAT,2023-04-06,2023-04-10,2023-04-21,210.22000122070312,220.27000427246094,0.04761226690276521
MR_1A,CAT,2023-10-20,2023-10-23,2023-11-03,247.6300048828125,240.75,-0.02794268017917889
MR_1A,CAT,2024-08-05,2024-08-06,2024-08-19,314.04998779296875,344.6499938964844,0.09730317219504747
MR_1A,CAT,2025-02-03,2025-02-04,2025-02-18,369.6600036621094,354.0,-0.042469172004389155
MR_1A,CAT,2025-04-03,2025-04-04,2025-04-17,285.0,294.25,0.032313521858115424
MR_1A,CAT,2025-04-04,2025-04-07,2025-04-21,276.0,284.739990234375,0.03151941973181294
MR_1A,CAT,2025-04-07,2025-04-08,2025-04-22,289.8900146484375,291.1700134277344,0.004277185045851617
MR_1A,CAT,2025-04-08,2025-04-09,2025-04-23,270.760009765625,295.7699890136719,0.09221500239127622
MR_1A,CHTR,2016-02-08,2016-02-09,2016-02-23,160.44000244140625,174.38999938964844,0.08668825088246868
MR_1A,CHTR,2017-10-26,2017-10-27,2017-11-09,314.8299865722656,341.20001220703125,0.08362720901283027
MR_1A,CHTR,2018-04-27,2018-04-30,2018-05-11,264.0899963378906,272.80999755859375,0.03286509916723612
MR_1A,CHTR,2018-04-30,2018-05-01,2018-05-14,270.5799865722656,272.8399963378906,0.00820402762670569
MR_1A,CHTR,2018-10-26,2018-10-29,2018-11-09,299.1300048828125,321.1099853515625,0.07334106672451735
MR_1A,CHTR,2018-11-21,2018-11-23,2018-12-07,302.92999267578125,315.70001220703125,0.04202020082196789
MR_1A,CHTR,2018-12-21,2018-12-24,2019-01-08,283.69000244140625,300.7099914550781,0.05984980743560042
MR_1A,CHTR,2018-12-24,2018-12-26,2019-01-09,275.3399963378906,297.6400146484375,0.08083969569505634
MR_1A,CHTR,2020-03-09,2020-03-10,2020-03-23,467.79998779296875,381.7799987792969,-0.1839596239136264
MR_1A,CHTR,2020-03-11,2020-03-12,2020-03-25,434.0,420.7699890136719,-0.030574653210285407
MR_1A,CHTR,2020-03-12,2020-03-13,2020-03-26,446.4800109863281,454.1700134277344,0.017133263724915082
MR_1A,CHTR,2020-03-16,2020-03-17,2020-03-30,397.4700012207031,450.7799987792969,0.13401594353317092
MR_1A,CHTR,2020-03-17,2020-03-18,2020-03-31,374.7799987792969,436.30999755859375,0.16406082972136193
MR_1A,CHTR,2020-03-18,2020-03-19,2020-04-01,379.57000732421875,424.0299987792969,0.11702097156930091
MR_1A,CHTR,2021-10-29,2021-11-01,2021-11-12,675.0,689.3499755859375,0.02119933570255328
MR_1A,CHTR,2021-12-09,2021-12-10,2021-12-23,616.3699951171875,648.2999877929688,0.05173671365272314
MR_1A,CHTR,2022-03-04,2022-03-07,2022-03-18,553.02001953125,577.3200073242188,0.04386660447019963
MR_1A,CHTR,2022-04-22,2022-04-25,2022-05-06,513.4600219726562,459.7699890136719,-0.10463899404025023
MR_1A,CHTR,2022-04-28,2022-04-29,2022-05-12,449.8900146484375,465.260009765625,0.034073469400690115
MR_1A,CHTR,2022-04-29,2022-05-02,2022-05-13,431.489990234375,471.3900146484375,0.09237335245103484
MR_1A,CHTR,2022-05-02,2022-05-03,2022-05-16,424.1499938964844,463.3399963378906,0.09229790651094616
MR_1A,CHTR,2022-05-03,2022-05-04,2022-05-17,426.510009765625,472.1300048828125,0.10686234045344989
MR_1A,CHTR,2022-06-16,2022-06-17,2022-07-01,415.0199890136719,480.9200134277344,0.15868356340933953
MR_1A,CHTR,2022-07-28,2022-07-29,2022-08-11,434.010009765625,466.19000244140625,0.07405016232204042
MR_1A,CHTR,2022-07-29,2022-08-01,2022-08-12,424.54998779296875,478.1199951171875,0.1260805258574269
MR_1A,CHTR,2022-08-01,2022-08-02,2022-08-15,428.6700134277344,480.9200134277344,0.1217896343853162
MR_1A,CHTR,2022-09-15,2022-09-16,2022-09-29,375.4599914550781,312.5899963378906,-0.16754553251531623
MR_1A,CHTR,2022-09-22,2022-09-23,2022-10-06,330.9800109863281,323.95001220703125,-0.02135951221943877
MR_1A,CHTR,2022-09-23,2022-09-26,2022-10-07,321.44000244140625,312.5299987792969,-0.02784173332338813
MR_1A,CHTR,2022-09-26,2022-09-27,2022-10-10,312.1300048828125,318.29998779296875,0.01963793949789494
MR_1A,CHTR,2022-09-27,2022-09-28,2022-10-11,311.7799987792969,308.44000244140625,-0.01084027052958092
MR_1A,CHTR,2022-12-14,2022-12-15,2022-12-29,325.0,338.94000244140625,0.04276660649008157
MR_1A,CHTR,2022-12-15,2022-12-16,2022-12-30,309.0,339.1000061035156,0.09727527701610139
MR_1A,CHTR,2022-12-16,2022-12-19,2023-01-03,304.6600036621094,341.5799865722656,0.12104497330601394
MR_1A,CHTR,2023-03-09,2023-03-10,2023-03-23,342.2699890136719,342.1700134277344,-0.0004089385913412791
MR_1A,CHTR,2023-03-10,2023-03-13,2023-03-24,326.7799987792969,343.95001220703125,0.05241742194528931
MR_1A,CHTR,2023-10-27,2023-10-30,2023-11-10,370.3599853515625,409.80999755859375,0.10640427065631952
MR_1A,CHTR,2023-10-30,2023-10-31,2023-11-13,391.2799987792969,406.4100036621094,0.03856377441831693
MR_1A,CHTR,2023-12-05,2023-12-06,2023-12-19,365.5,386.3599853515625,0.05695990739648327
MR_1A,CHTR,2023-12-06,2023-12-07,2023-12-20,361.7799987792969,381.2200012207031,0.05362079189292812
MR_1A,CHTR,2023-12-07,2023-12-08,2023-12-21,364.04998779296875,383.510009765625,0.05334145253329603
MR_1A,CHTR,2024-02-02,2024-02-05,2024-02-16,316.1099853515625,293.0,-0.07322932472165766
MR_1A,CHTR,2024-02-05,2024-02-06,2024-02-20,303.1400146484375,295.1300048828125,-0.0265536659739255
MR_1A,CHTR,2024-02-06,2024-02-07,2024-02-21,290.0,287.29998779296875,-0.009447666392080611
MR_1A,CHTR,2024-02-07,2024-02-08,2024-02-22,287.6400146484375,297.0,0.03239930778336686
MR_1A,CHTR,2024-12-09,2024-12-10,2024-12-23,368.7900085449219,349.4700012207031,-0.05249317229920192
MR_1A,CHTR,2025-01-30,2025-01-31,2025-02-13,360.75,360.7699890136719,-5.5467434454281594e-05
MR_1A,CHTR,2025-03-11,2025-03-12,2025-03-25,353.7300109863281,375.010009765625,0.060042397511382184
MR_1A,CHTR,2025-03-12,2025-03-13,2025-03-26,348.0299987792969,384.7699890136719,0.10544459233757109
MR_1A,CHTR,2025-03-13,2025-03-14,2025-03-27,350.0,382.0199890136719,0.09136617625756216
MR_1A,CHTR,2025-04-04,2025-04-07,2025-04-21,332.8699951171875,322.42999267578125,-0.03148187868402874
MR_1A,CHTR,2025-04-07,2025-04-08,2025-04-22,337.1700134277344,331.3399963378906,-0.017408632688054815
MR_1A,CHTR,2025-04-08,2025-04-09,2025-04-23,317.19000244140625,337.510009765625,0.06393243330328091
MR_1A,CHTR,2025-07-25,2025-07-28,2025-08-08,309.010009765625,256.57000732421875,-0.1698217026922666
MR_1A,CHTR,2025-07-28,2025-07-29,2025-08-11,297.3699951171875,258.7699890136719,-0.12993041708847453
MR_1A,CHTR,2025-07-29,2025-07-30,2025-08-12,280.45001220703125,263.1000061035156,-0.06200308534474985
MR_1A,CHTR,2025-07-30,2025-07-31,2025-08-13,278.55999755859375,269.0,-0.03446046967738425
MR_1A,CHTR,2025-07-31,2025-08-01,2025-08-14,270.5299987792969,263.20001220703125,-0.027240756257691623
MR_1A,CHTR,2025-11-03,2025-11-04,2025-11-17,222.91000366210938,201.83999633789062,-0.09469343281496911
MR_1A,CL,2018-10-29,2018-10-30,2018-11-12,58.310001373291016,61.349998474121094,0.051431459458249895
MR_1A,CL,2020-02-28,2020-03-02,2020-03-13,68.51000213623047,69.0999984741211,0.00802562849476196
MR_1A,CL,2020-03-09,2020-03-10,2020-03-23,71.62000274658203,60.470001220703125,-0.1561976702522221
MR_1A,CL,2020-03-12,2020-03-13,2020-03-26,66.43000030517578,63.81999969482422,-0.039879617730342654
MR_1A,CL,2020-03-16,2020-03-17,2020-03-30,64.19000244140625,66.58000183105469,0.03659864974764471
MR_1A,CL,2020-03-20,2020-03-23,2020-04-03,62.09000015258789,67.62000274658203,0.08839160490269937
MR_1A,CL,2020-03-23,2020-03-24,2020-04-06,61.11000061035156,70.5,0.15295271219194362
MR_1A,CL,2020-03-24,2020-03-25,2020-04-07,60.7599983215332,69.04000091552734,0.13557095790630957
MR_1A,CL,2022-05-03,2022-05-04,2022-05-17,74.47000122070312,78.7699966430664,0.057188822023797936
MR_1A,CL,2025-03-13,2025-03-14,2025-03-27,89.7300033569336,93.19000244140625,0.038105837956032174
MR_1A,CL,2025-04-08,2025-04-09,2025-04-23,87.7300033569336,93.88999938964844,0.06974354186427822
MR_1A,CMCSA,2017-09-11,2017-09-12,2017-09-25,38.380001068115234,37.90999984741211,-0.013281281419718516
MR_1A,CMCSA,2018-02-05,2018-02-06,2018-02-20,38.91999816894531,39.470001220703125,0.013097151405737195
MR_1A,CMCSA,2018-02-28,2018-03-01,2018-03-14,36.439998626708984,36.02000045776367,-0.012616516354126861
MR_1A,CMCSA,2018-03-01,2018-03-02,2018-03-15,36.25,36.150001525878906,-0.0038598972738103088
MR_1A,CMCSA,2018-04-30,2018-05-01,2018-05-14,31.3799991607666,32.13999938964844,0.022929944207815467
MR_1A,CMCSA,2020-02-26,2020-02-27,2020-03-11,41.86000061035156,37.90999984741211,-0.09527222313251926
MR_1A,CMCSA,2020-02-27,2020-02-28,2020-03-12,40.0,34.939998626708984,-0.1274363161741885
MR_1A,CMCSA,2020-03-09,2020-03-10,2020-03-23,38.63999938964844,34.16999816894531,-0.1166580779075419
MR_1A,CMCSA,2020-03-12,2020-03-13,2020-03-26,36.22999954223633,36.7400016784668,0.01296557633560358
MR_1A,CMCSA,2020-03-18,2020-03-19,2020-04-01,35.63999938964844,32.41999816894531,-0.09141899261079234
MR_1A,CMCSA,2020-03-20,2020-03-23,2020-04-03,33.16999816894531,33.95000076293945,0.022295951636614575
MR_1A,CMCSA,2020-05-04,2020-05-05,2020-05-18,36.38999938964844,38.09000015258789,0.04559189208367287
