date,equity,cash,positions,ret1d,strategy,hold_days,max_positions
2025-08-29,203323.17161663048,140263.92048717695,5,-0.004656390643672514,TP_v1,5,16
2025-09-02,203550.51092081546,164953.99115474345,3,0.001118118030411397,TP_v1,5,16
2025-09-03,203118.14566890482,152257.06585209596,4,-0.0021241177433292124,TP_v1,5,16
2025-09-04,202983.7655973575,177474.95360302826,2,-0.0006615857539697956,TP_v1,5,16
2025-09-05,203200.43832180672,177474.95360302826,2,0.001067438688072242,TP_v1,5,16
2025-09-08,203763.9939846812,165677.94698071285,3,0.002773397870244665,TP_v1,5,16
2025-09-09,204345.93135284993,178352.6045621333,2,0.002855938170374106,TP_v1,5,16
2025-09-10,204460.407257695,178352.6045621333,2,0.0005602064307677068,TP_v1,5,16
2025-09-11,204547.96801280073,165579.4404460241,3,0.00042825286460157486,TP_v1,5,16
2025-09-12,204577.71244325777,166179.33860381955,3,0.0001454154286939513,TP_v1,5,16
2025-09-15,204861.6997577882,166179.33860381955,3,0.0013881635058814457,TP_v1,5,16
2025-09-16,204882.19319129625,166179.33860381955,3,0.00010003545578429751,TP_v1,5,16
2025-09-17,205306.95951887328,166809.00689368346,3,0.0020732222794024313,TP_v1,5,16
2025-09-18,204886.69469089218,153769.08459209904,4,-0.00204700721770934,TP_v1,5,16
2025-09-19,205435.01515194942,153769.08459209904,4,0.002676213122987159,TP_v1,5,16
2025-09-22,205639.06527419103,153769.08459209904,4,0.0009932587299719131,TP_v1,5,16
2025-09-23,205510.99583632767,166943.2960399419,3,-0.000622787492700394,TP_v1,5,16
2025-09-24,204997.94133322744,192396.93557004404,1,-0.0024964820058038795,TP_v1,5,16
2025-09-25,204842.305294399,166783.6699410357,3,-0.0007592078135821856,TP_v1,5,16
2025-09-26,204784.17886499342,153977.98913655462,4,-0.00028376183973344293,TP_v1,5,16
2025-09-29,204792.53952927177,141173.2813526132,5,4.0826709976737874e-05,TP_v1,5,16
2025-09-30,204512.94697356533,153737.6646383818,4,-0.0013652477592646095,TP_v1,5,16
2025-10-01,204384.08792264847,166349.37990620855,3,-0.0006300777179329975,TP_v1,5,16
2025-10-02,204636.58283950962,165978.36328257018,3,0.0012353942003386909,TP_v1,5,16
2025-10-03,204279.36445729266,140545.2758050859,5,-0.0017456232764456736,TP_v1,5,16
2025-10-06,203850.3558995509,127806.64577398731,6,-0.002100107168834686,TP_v1,5,16
2025-10-07,203955.19490271917,115087.04525417625,7,0.0005142939422677628,TP_v1,5,16
2025-10-08,203705.95148943056,115058.19006309804,7,-0.001222049839953776,TP_v1,5,16
2025-10-09,203200.17432141944,127123.48366639987,6,-0.0024828786999743224,TP_v1,5,16
2025-10-10,202102.8642307474,140517.61467380665,5,-0.005400143451335548,TP_v1,5,16
2025-10-13,203012.24250786123,63640.516699064916,11,0.004499581342279013,TP_v1,5,16
2025-10-14,204062.85217707194,63475.07470715611,11,0.005175104989887602,TP_v1,5,16
2025-10-15,204890.38248446077,75754.75566211737,10,0.004055271689874962,TP_v1,5,16
2025-10-16,202855.8858196114,37692.150381247884,13,-0.009929683571183068,TP_v1,5,16
2025-10-17,205528.9978444739,128469.17035837876,6,0.013177394454502167,TP_v1,5,16
2025-10-20,206540.88207553027,141597.5635173276,5,0.004923316133824018,TP_v1,5,16
2025-10-21,206314.38908583482,142087.8331820155,5,-0.0010966012511394174,TP_v1,5,16
2025-10-22,206215.71986581085,167461.76293328858,3,-0.00047824691462949875,TP_v1,5,16
2025-10-23,206493.59790957757,167899.58366500633,3,0.0013475114503760377,TP_v1,5,16
2025-10-24,206560.9420255995,167899.58366500633,3,0.0003261317382412532,TP_v1,5,16
2025-10-27,206409.20364960696,180955.4599755938,2,-0.0007345937450931039,TP_v1,5,16
2025-10-28,206568.73575195466,180890.16802999447,2,0.0007728923881635819,TP_v1,5,16
2025-10-29,206682.58664086307,180593.79448542418,2,0.0005511525666939132,TP_v1,5,16
2025-10-30,206969.0561971035,154757.77682399983,4,0.001386036244737987,TP_v1,5,16
2025-10-31,207522.6122154209,115902.63437320502,7,0.002674583478750714,TP_v1,5,16
2025-11-03,207237.85880499525,103185.704120017,8,-0.0013721560623478624,TP_v1,5,16
2025-11-04,206536.01725417475,116741.91251244892,7,-0.003386647376437679,TP_v1,5,16
2025-11-05,207800.06285327766,64599.8983300072,11,0.006120218719756432,TP_v1,5,16
2025-11-06,205603.3631760696,89820.87629999206,9,-0.010571217578307923,TP_v1,5,16
2025-11-07,206032.9938430981,77279.83426827367,10,0.002089609140588866,TP_v1,5,16
2025-11-10,208117.80162613635,51283.23702301308,12,0.010118805459992997,TP_v1,5,16
2025-11-11,207111.5697591407,129969.7337854245,6,-0.00483491493343402,TP_v1,5,16
2025-11-12,207874.24554092277,142682.27429961134,5,0.0036824392894565516,TP_v1,5,16
2025-11-13,205057.35054999738,167949.05391569264,3,-0.01355095713562482,TP_v1,5,16
2025-11-14,206367.21159138513,166915.31437189505,3,0.006387779018281803,TP_v1,5,16
2025-11-17,206086.52128317815,154018.08032018648,4,-0.0013601497352339065,TP_v1,5,16
2025-11-18,205351.95505040267,89783.28086378657,9,-0.0035643584461603206,TP_v1,5,16
2025-11-19,207590.9728137471,63782.56191421314,11,0.010903318465095069,TP_v1,5,16
2025-11-20,202020.29242541327,39579.77652242872,13,-0.026834887436709032,TP_v1,5,16
2025-11-21,204558.52074076913,1011.3244625861007,16,0.012564224538448299,TP_v1,5,16
2025-11-24,208020.94793944238,53361.383686876645,12,0.016926340619470404,TP_v1,5,16
2025-11-25,208022.12705715903,92643.79228194986,9,5.668264318137162e-06,TP_v1,5,16
2025-11-26,210285.94844359325,129830.7857122992,6,0.01088259897377264,TP_v1,5,16
2025-11-28,212053.94399094544,185652.6953258061,2,0.008407578159348228,TP_v1,5,16
2025-12-01,212404.58567837637,198671.2794365365,1,0.0016535494734579714,TP_v1,5,16
2025-12-02,212095.5839815832,185413.6468618545,2,-0.0014547788401380046,TP_v1,5,16
2025-12-03,212589.22026098912,199011.9704728102,1,0.002327423655594796,TP_v1,5,16
2025-12-04,212553.5546446411,172464.1776963875,3,-0.00016776775560045643,TP_v1,5,16
2025-12-05,212146.90360933,172464.1776963875,3,-0.0019131697702771122,TP_v1,5,16
2025-12-08,211770.67915802918,132647.9418022494,6,-0.0017734147654290267,TP_v1,5,16
2025-12-09,210998.72362569842,119448.67813999423,7,-0.0036452427474849003,TP_v1,5,16
2025-12-10,211759.0122839454,132947.24490538854,6,0.003603285580038307,TP_v1,5,16
2025-12-11,212242.01159974394,132947.24490538854,6,0.002280891427425491,TP_v1,5,16
2025-12-12,213540.23910990322,186403.56336731036,2,0.00611673202856533,TP_v1,5,16
2025-12-15,212781.4466553194,159702.26705203857,4,-0.0035533932983623506,TP_v1,5,16
2025-12-16,212912.10102303367,160562.4891895245,4,0.0006140308272550854,TP_v1,5,16
2025-12-17,210690.62895079373,160562.4891895245,4,-0.01043375205808339,TP_v1,5,16
2025-12-18,211342.2470943827,160562.4891895245,4,0.003092772311867442,TP_v1,5,16
2025-12-19,213224.7259761921,199508.3842756101,1,0.008907253082100164,TP_v1,5,16
2025-12-22,213317.29598590327,213317.29598590327,0,0.00043414294138433007,TP_v1,5,16
2015-10-16,100000.0,100000.0,0,,TP_v1,5,20
2015-10-19,100000.0,100000.0,0,0.0,TP_v1,5,20
2015-10-20,100000.0,100000.0,0,0.0,TP_v1,5,20
2015-10-21,100000.0,100000.0,0,0.0,TP_v1,5,20
2015-10-22,100000.0,100000.0,0,0.0,TP_v1,5,20
2015-10-23,100000.0,100000.0,0,0.0,TP_v1,5,20
2015-10-26,100000.0,100000.0,0,0.0,TP_v1,5,20
2015-10-27,100000.0,100000.0,0,0.0,TP_v1,5,20
2015-10-28,100000.0,100000.0,0,0.0,TP_v1,5,20
2015-10-29,100000.0,100000.0,0,0.0,TP_v1,5,20
2015-10-30,100000.0,100000.0,0,0.0,TP_v1,5,20
2015-11-02,100000.0,100000.0,0,0.0,TP_v1,5,20
2015-11-03,100000.0,100000.0,0,0.0,TP_v1,5,20
2015-11-04,100000.0,100000.0,0,0.0,TP_v1,5,20
2015-11-05,100000.0,100000.0,0,0.0,TP_v1,5,20
2015-11-06,100000.0,100000.0,0,0.0,TP_v1,5,20
2015-11-09,100000.0,100000.0,0,0.0,TP_v1,5,20
2015-11-10,100000.0,100000.0,0,0.0,TP_v1,5,20
2015-11-11,100000.0,100000.0,0,0.0,TP_v1,5,20
2015-11-12,100000.0,100000.0,0,0.0,TP_v1,5,20
2015-11-13,100000.0,100000.0,0,0.0,TP_v1,5,20
2015-11-16,101105.6329339059,49707.23596186442,10,0.01105632933905909,TP_v1,5,20
2015-11-17,101628.11311718181,49707.23596186442,10,0.0051676664110047454,TP_v1,5,20
2015-11-18,102606.32968638829,49707.23596186442,10,0.00962545243832813,TP_v1,5,20
2015-11-19,102748.28842385841,49707.23596186442,10,0.0013835280718452747,TP_v1,5,20
2015-11-20,103473.45300049664,103473.45300049664,0,0.007057680354214391,TP_v1,5,20
2015-11-23,103473.45300049664,103473.45300049664,0,0.0,TP_v1,5,20
2015-11-24,103473.45300049664,103473.45300049664,0,0.0,TP_v1,5,20
2015-11-25,103473.45300049664,103473.45300049664,0,0.0,TP_v1,5,20
2015-11-27,103473.45300049664,103473.45300049664,0,0.0,TP_v1,5,20
2015-11-30,103473.45300049664,103473.45300049664,0,0.0,TP_v1,5,20
2015-12-01,103529.65398996766,98299.7803504718,1,0.0005431440416969746,TP_v1,5,20
2015-12-02,103466.65441283541,98299.7803504718,1,-0.0006085172190215538,TP_v1,5,20
2015-12-03,103371.02189156176,98299.7803504718,1,-0.0009242834980638381,TP_v1,5,20
2015-12-04,103833.69318025626,82765.6632044473,4,0.004475831623100834,TP_v1,5,20
2015-12-07,103785.27800762624,87924.83236216378,3,-0.00046627613009941893,TP_v1,5,20
2015-12-08,103821.14534645036,87924.83236216378,3,0.00034559177864790236,TP_v1,5,20
2015-12-09,103601.16836548143,82742.75579174989,4,-0.002118807110390364,TP_v1,5,20
2015-12-10,103696.39922564328,98579.97993720646,1,0.0009192064304324177,TP_v1,5,20
2015-12-11,103621.59308584165,98579.97993720646,1,-0.0007213957317732111,TP_v1,5,20
2015-12-14,104008.78456685657,46686.39053671107,11,0.0037365906997217646,TP_v1,5,20
2015-12-15,104779.89567670395,46593.959453378084,11,0.007413903672258693,TP_v1,5,20
2015-12-16,105808.75874984555,46593.959453378084,11,0.009819279418984639,TP_v1,5,20
2015-12-17,105043.93530945056,46593.959453378084,11,-0.007228356607066888,TP_v1,5,20
2015-12-18,103684.47073137005,93410.7178023131,2,-0.012941866411189218,TP_v1,5,20
2015-12-21,103943.36745168883,98763.16773893146,1,0.002496967178330367,TP_v1,5,20
2015-12-22,103982.09719237976,98763.16773893146,1,0.0003726042521081663,TP_v1,5,20
2015-12-23,104015.29372922805,98763.16773893146,1,0.00031925242656805075,TP_v1,5,20
2015-12-24,104005.73735393897,104005.73735393897,0,-9.187471328941932e-05,TP_v1,5,20
2015-12-28,103999.08537286027,98805.45048624201,1,-6.395782817314455e-05,TP_v1,5,20
2015-12-29,104088.22521823722,98805.45048624201,1,0.0008571214358026324,TP_v1,5,20
2015-12-30,103981.34562881368,98805.45048624201,1,-0.0010268172908073359,TP_v1,5,20
2015-12-31,103824.55337126617,93611.54978260265,2,-0.0015078883293857537,TP_v1,5,20
2016-01-04,103547.9318748822,98488.0939343474,1,-0.0026643167478390684,TP_v1,5,20
2016-01-05,103487.79232694213,93307.16071537185,2,-0.0005807894648512946,TP_v1,5,20
2016-01-06,103924.09364344973,82914.25333457244,4,0.004215968924423663,TP_v1,5,20
2016-01-07,102900.47234733946,36277.61761831815,13,-0.009849701452506188,TP_v1,5,20
2016-01-08,101294.60898295094,673.2477748263627,20,-0.015605986325970767,TP_v1,5,20
2016-01-11,102307.1054188702,954.9082989461085,20,0.009995560929502822,TP_v1,5,20
2016-01-12,103652.68790203227,11133.855948906752,18,0.01315238543454944,TP_v1,5,20
2016-01-13,100873.44600216014,61543.70662462475,8,-0.026813022953142696,TP_v1,5,20
2016-01-14,102088.58906970991,45459.66645469479,11,0.012046213505224612,TP_v1,5,20
2016-01-15,100489.90135862277,50506.85982788025,10,-0.01565980807115963,TP_v1,5,20
2016-01-19,100926.3576678221,50506.85982788025,10,0.004343285278405551,TP_v1,5,20
2016-01-20,100704.02945178651,50506.85982788025,10,-0.0022028756528332805,TP_v1,5,20
2016-01-21,100847.28242274026,75806.48036166433,5,0.0014225147864845855,TP_v1,5,20
2016-01-22,101283.49723370012,75806.48036166433,5,0.0043254989175742775,TP_v1,5,20
2016-01-25,100935.36580820239,75806.48036166433,5,-0.0034371979148237752,TP_v1,5,20
2016-01-26,100935.5004311675,75806.48036166433,5,1.3337541706626155e-06,TP_v1,5,20
2016-01-27,100202.16040116778,100202.16040116778,0,-0.007265432150899365,TP_v1,5,20
2016-01-28,100202.16040116778,100202.16040116778,0,0.0,TP_v1,5,20
2016-01-29,100328.08004624804,95192.05238110939,1,0.0012566559900117902,TP_v1,5,20
2016-02-01,100350.01642374712,95192.05238110939,1,0.0002186464396505272,TP_v1,5,20
2016-02-02,100313.83561563583,95192.05238110939,1,-0.00036054611051083985,TP_v1,5,20
2016-02-03,100165.07265497555,90173.63043681181,2,-0.0014829755013086032,TP_v1,5,20
2016-02-04,100276.98837019605,95414.87635850329,1,0.0011173127743440148,TP_v1,5,20
2016-02-05,99967.5418384488,95414.87635850329,1,-0.003085917684372941,TP_v1,5,20
2016-02-08,99956.3173692465,65477.446253068025,7,-0.0001122811364155929,TP_v1,5,20
2016-02-09,99914.6026790933,69848.23355232092,6,-0.0004173292019064023,TP_v1,5,20
2016-02-10,100129.32888767478,69848.23355232092,6,0.0021490973573816685,TP_v1,5,20
2016-02-11,100101.09971247261,69848.23355232092,6,-0.00028192713878905096,TP_v1,5,20
2016-02-12,100429.89259121059,85268.4552504235,3,0.0032846080580772874,TP_v1,5,20
2016-02-16,100771.96421927019,85268.4552504235,3,0.0034060738215857533,TP_v1,5,20
2016-02-17,101099.85189943183,85268.4552504235,3,0.00325375894676605,TP_v1,5,20
2016-02-18,101548.68264004207,85268.4552504235,3,0.004439479704250404,TP_v1,5,20
2016-02-19,101625.45873043788,101625.45873043788,0,0.0007560520570015772,TP_v1,5,20
2016-02-22,101625.45873043788,101625.45873043788,0,0.0,TP_v1,5,20
2016-02-23,101625.45873043788,101625.45873043788,0,0.0,TP_v1,5,20
2016-02-24,101625.45873043788,101625.45873043788,0,0.0,TP_v1,5,20
2016-02-25,101625.45873043788,101625.45873043788,0,0.0,TP_v1,5,20
2016-02-26,101625.45873043788,101625.45873043788,0,0.0,TP_v1,5,20
2016-02-29,101625.45873043788,101625.45873043788,0,0.0,TP_v1,5,20
2016-03-01,101625.45873043788,101625.45873043788,0,0.0,TP_v1,5,20
2016-03-02,101625.45873043788,101625.45873043788,0,0.0,TP_v1,5,20
2016-03-03,101625.45873043788,101625.45873043788,0,0.0,TP_v1,5,20
2016-03-04,101625.45873043788,101625.45873043788,0,0.0,TP_v1,5,20
2016-03-07,101625.45873043788,101625.45873043788,0,0.0,TP_v1,5,20
2016-03-08,101625.45873043788,101625.45873043788,0,0.0,TP_v1,5,20
2016-03-09,101563.02018407053,96544.18579391598,1,-0.0006143986669027157,TP_v1,5,20
2016-03-10,101602.594028765,96544.18579391598,1,0.00038964816744080366,TP_v1,5,20
2016-03-11,101608.74992288735,96544.18579391598,1,6.0587962159797115e-05,TP_v1,5,20
2016-03-14,101701.96827533754,96544.18579391598,1,0.0009174244592216052,TP_v1,5,20
2016-03-15,101739.78324521547,101739.78324521547,0,0.00037182141623404164,TP_v1,5,20
2016-03-16,101739.78324521547,101739.78324521547,0,0.0,TP_v1,5,20
2016-03-17,101739.78324521547,101739.78324521547,0,0.0,TP_v1,5,20
2016-03-18,101739.78324521547,101739.78324521547,0,0.0,TP_v1,5,20
2016-03-21,101739.78324521547,101739.78324521547,0,0.0,TP_v1,5,20
2016-03-22,101739.78324521547,101739.78324521547,0,0.0,TP_v1,5,20
2016-03-23,101739.78324521547,101739.78324521547,0,0.0,TP_v1,5,20
2016-03-24,101739.78324521547,101739.78324521547,0,0.0,TP_v1,5,20
2016-03-28,101739.78324521547,101739.78324521547,0,0.0,TP_v1,5,20
2016-03-29,101962.57087849537,96652.7940829547,1,0.0021897789259384126,TP_v1,5,20
2016-03-30,101962.57087849537,96652.7940829547,1,0.0,TP_v1,5,20
2016-03-31,101944.00524238871,96652.7940829547,1,-0.00018208285596077456,TP_v1,5,20
2016-04-01,101906.8739701754,96652.7940829547,1,-0.00036423203233015844,TP_v1,5,20
2016-04-04,101906.8739701754,101906.8739701754,0,0.0,TP_v1,5,20
2016-04-05,101906.8739701754,101906.8739701754,0,0.0,TP_v1,5,20
2016-04-06,101906.8739701754,101906.8739701754,0,0.0,TP_v1,5,20
2016-04-07,101906.8739701754,101906.8739701754,0,0.0,TP_v1,5,20
2016-04-08,101982.36047016388,96811.53027166662,1,0.0007407400212333659,TP_v1,5,20
2016-04-11,101864.18176520342,86613.45969840349,3,-0.0011588151560292248,TP_v1,5,20
2016-04-12,102111.35068112149,81509.32480449122,4,0.0024264556160455975,TP_v1,5,20
2016-04-13,102068.4657961643,81509.32480449122,4,-0.00041998156591938063,TP_v1,5,20
2016-04-14,101923.44835808504,86642.41175299423,3,-0.0014207859102033371,TP_v1,5,20
2016-04-15,101926.77778800529,96853.27179132974,1,3.266598583429037e-05,TP_v1,5,20
2016-04-18,101964.32282705329,101964.32282705329,0,0.00036835304581184225,TP_v1,5,20
2016-04-19,101964.32282705329,101964.32282705329,0,0.0,TP_v1,5,20
2016-04-20,102119.99387120205,96866.10668570062,1,0.0015267207179201492,TP_v1,5,20
2016-04-21,101964.32282705329,96866.10668570062,1,-0.0015243933949419253,TP_v1,5,20
2016-04-22,104860.08620855844,75922.81816756564,5,0.028399770637586697,TP_v1,5,20
2016-04-25,103972.0973780174,60341.17635367898,8,-0.008468320622728731,TP_v1,5,20
2016-04-26,104203.47653820663,57043.228297445276,9,0.002225396678764646,TP_v1,5,20
2016-04-27,104401.87194264436,51824.51374304832,10,0.0019039230842263777,TP_v1,5,20
2016-04-28,103716.00676558174,67942.23360038287,7,-0.006569472024787193,TP_v1,5,20
2016-04-29,104257.27711784634,82970.80336664963,4,0.0052187735446465044,TP_v1,5,20
2016-05-02,104843.32237272561,88294.22000248177,3,0.0056211448359315686,TP_v1,5,20
2016-05-03,104541.63636212746,93619.97482690988,2,-0.002877493804761655,TP_v1,5,20
2016-05-04,104521.95511194211,94051.49033871782,2,-0.00018826231222535128,TP_v1,5,20
2016-05-05,104621.51325845657,78357.92706683087,5,0.0009525094168765236,TP_v1,5,20
2016-05-06,104789.31357734214,83734.50790675859,4,0.001603879676936426,TP_v1,5,20
2016-05-09,104758.87803986842,83734.50790675859,4,-0.0002904450504989109,TP_v1,5,20
2016-05-10,105157.48054382938,83784.19548113036,4,0.0038049520137974913,TP_v1,5,20
2016-05-11,105014.27449067014,99751.07352113693,1,-0.0013618246882546314,TP_v1,5,20
2016-05-12,105019.25284916304,99751.07352113693,1,4.740649323187185e-05,TP_v1,5,20
2016-05-13,104909.72744302172,99751.07352113693,1,-0.001042907878030963,TP_v1,5,20
2016-05-16,105234.18290413384,94504.55950302351,2,0.003092710933677134,TP_v1,5,20
2016-05-17,105152.26861087308,89246.63616814656,3,-0.0007784000502514266,TP_v1,5,20
2016-05-18,105687.77657640183,83963.73912474522,4,0.005092690558208046,TP_v1,5,20
2016-05-19,106029.96869498322,62793.106403477745,8,0.0032377643817118607,TP_v1,5,20
2016-05-20,106120.18513037631,62812.53351000229,8,0.0008508578895520813,TP_v1,5,20
2016-05-23,105786.50872254433,63333.889034419306,8,-0.003144325534506387,TP_v1,5,20
2016-05-24,106282.71538054866,63397.775859329464,8,0.004690642162185066,TP_v1,5,20
2016-05-25,106346.15736517726,84746.33278951271,4,0.0005969172353326169,TP_v1,5,20
2016-05-26,106298.08266432145,95565.42546753417,2,-0.0004520586549331407,TP_v1,5,20
2016-05-27,106324.32909403433,100875.75516816774,1,0.0002469134819276242,TP_v1,5,20
2016-05-31,106354.46767295577,106354.46767295577,0,0.00028345891460812567,TP_v1,5,20
2016-06-01,106354.46767295577,106354.46767295577,0,0.0,TP_v1,5,20
2016-06-02,106354.46767295577,106354.46767295577,0,0.0,TP_v1,5,20
2016-06-03,106354.46767295577,106354.46767295577,0,0.0,TP_v1,5,20
2016-06-06,106696.32131042263,101036.74428930799,1,0.0032142856331909275,TP_v1,5,20
2016-06-07,106746.96685276521,101036.74428930799,1,0.00047466999537149057,TP_v1,5,20
2016-06-08,106683.66037763844,101036.74428930799,1,-0.0005930517465108087,TP_v1,5,20
2016-06-09,106759.62778554938,101036.74428930799,1,0.0007120810032392733,TP_v1,5,20
2016-06-10,106506.40309251293,106506.40309251293,0,-0.002371914348981319,TP_v1,5,20
2016-06-13,106512.23919338036,101181.08293788729,1,5.479577469502672e-05,TP_v1,5,20
2016-06-14,106592.21602777105,90523.36896093223,3,0.0007508698999885155,TP_v1,5,20
2016-06-15,106564.91953820188,85197.07297919421,4,-0.00025608332940618705,TP_v1,5,20
2016-06-16,106744.2324732416,69194.3051456003,7,0.0016826638242375402,TP_v1,5,20
2016-06-17,106607.36486378807,74588.19809401524,6,-0.0012822014481002064,TP_v1,5,20
2016-06-20,106904.3857330389,85296.33746621491,4,0.002786119604685222,TP_v1,5,20
2016-06-21,106987.57539306022,90751.4728701081,3,0.000778168823017733,TP_v1,5,20
2016-06-22,106938.666625956,106938.666625956,0,-0.00045714436395571934,TP_v1,5,20
2016-06-23,106938.666625956,106938.666625956,0,0.0,TP_v1,5,20
2016-06-24,106938.666625956,106938.666625956,0,0.0,TP_v1,5,20
2016-06-27,106575.05619491322,85587.53590814138,4,-0.0034001773401064472,TP_v1,5,20
2016-06-28,107696.26417800457,37205.631791828855,13,0.01052036023364411,TP_v1,5,20
2016-06-29,108841.204364505,37205.631791828855,13,0.01063119686870495,TP_v1,5,20
2016-06-30,109794.03871582312,37205.631791828855,13,0.008754353251431368,TP_v1,5,20
2016-07-01,109694.04301893001,59456.001543138904,9,-0.0009107570689873556,TP_v1,5,20
2016-07-05,109281.37313005999,109281.37313005999,0,-0.00376200819582162,TP_v1,5,20
2016-07-06,109281.37313005999,109281.37313005999,0,0.0,TP_v1,5,20
2016-07-07,109281.37313005999,109281.37313005999,0,0.0,TP_v1,5,20
2016-07-08,109281.37313005999,109281.37313005999,0,0.0,TP_v1,5,20
2016-07-11,109281.37313005999,109281.37313005999,0,0.0,TP_v1,5,20
2016-07-12,109281.37313005999,109281.37313005999,0,0.0,TP_v1,5,20
2016-07-13,109281.37313005999,109281.37313005999,0,0.0,TP_v1,5,20
2016-07-14,109281.37313005999,109281.37313005999,0,0.0,TP_v1,5,20
2016-07-15,109281.37313005999,109281.37313005999,0,0.0,TP_v1,5,20
2016-07-18,109281.37313005999,109281.37313005999,0,0.0,TP_v1,5,20
2016-07-19,109281.37313005999,109281.37313005999,0,0.0,TP_v1,5,20
2016-07-20,109281.37313005999,109281.37313005999,0,0.0,TP_v1,5,20
2016-07-21,109281.37313005999,109281.37313005999,0,0.0,TP_v1,5,20
2016-07-22,109281.37313005999,109281.37313005999,0,0.0,TP_v1,5,20
2016-07-25,109292.9676829755,103817.30447355699,1,0.00010609816278317474,TP_v1,5,20
2016-07-26,109279.92346539238,103817.30447355699,1,-0.00011935093226644877,TP_v1,5,20
2016-07-27,109175.38877198263,98356.7142658614,2,-0.0009565772933840533,TP_v1,5,20
2016-07-28,109206.26053852071,92898.20492924581,3,0.00028277221528894003,TP_v1,5,20
2016-07-29,109192.3242276583,92834.74641592728,3,-0.00012761457808085908,TP_v1,5,20
2016-08-01,109008.87549478152,87377.42522323993,4,-0.0016800515436808938,TP_v1,5,20
2016-08-02,108894.63472843944,87313.29979675564,4,-0.001047995090524001,TP_v1,5,20
2016-08-03,109105.78395012706,81918.09149121026,5,0.0019390231870852759,TP_v1,5,20
2016-08-04,109243.7622315906,81898.00927601042,5,0.0012646284776856032,TP_v1,5,20
2016-08-05,109591.81624933751,87323.11168716513,4,0.0031860310432101357,TP_v1,5,20
2016-08-08,109647.70656105952,92746.54679022823,3,0.0005099861799429117,TP_v1,5,20
2016-08-09,109602.34620164195,104202.11931209543,1,-0.00041369182119921355,TP_v1,5,20
2016-08-10,109610.04342085472,109610.04342085472,0,7.022859892624744e-05,TP_v1,5,20
2016-08-11,109610.04342085472,109610.04342085472,0,0.0,TP_v1,5,20
2016-08-12,109585.0611387739,104129.54124981198,1,-0.00022791964405033394,TP_v1,5,20
2016-08-15,109536.65773237974,104129.54124981198,1,-0.0004416971245092549,TP_v1,5,20
2016-08-16,109474.20181841095,104129.54124981198,1,-0.00057018276129428,TP_v1,5,20
2016-08-17,109675.43230495369,93172.43565922405,3,0.001838154407159065,TP_v1,5,20
2016-08-18,109786.44521745571,87615.67218063083,4,0.0010121948933226044,TP_v1,5,20
2016-08-19,109859.82946304872,76631.90209928007,6,0.0006684271947019482,TP_v1,5,20
2016-08-22,109806.1393742955,76631.90209928007,6,-0.0004887144738494609,TP_v1,5,20
2016-08-23,109781.86644801692,87667.44204789127,4,-0.00022105254238868888,TP_v1,5,20
2016-08-24,109738.13398073692,98753.71085036818,2,-0.0003983578408253141,TP_v1,5,20
2016-08-25,109780.29112838003,109780.29112838003,0,0.0003841613312880465,TP_v1,5,20
2016-08-26,109759.53722211941,104291.27657196103,1,-0.00018904947370157466,TP_v1,5,20
2016-08-29,109779.5223022845,104291.27657196103,1,0.00018208057970081626,TP_v1,5,20
2016-08-30,109772.6046267522,104291.27657196103,1,-6.301426156007928e-05,TP_v1,5,20
2016-08-31,109873.77646490259,98802.1467136193,2,0.0009216492447672309,TP_v1,5,20
2016-09-01,109996.08815814533,104401.08009061006,1,0.0011132018683439604,TP_v1,5,20
2016-09-02,109989.42786188747,104401.08009061006,1,-6.055030110052595e-05,TP_v1,5,20
2016-09-06,109982.07823109977,104401.08009061006,1,-6.682124755585939e-05,TP_v1,5,20
2016-09-07,109944.64179398058,109944.64179398058,0,-0.0003403867041003039,TP_v1,5,20
2016-09-08,109604.87849745728,98967.149484788,2,-0.003090312460701572,TP_v1,5,20
2016-09-09,109084.33033311102,98967.149484788,2,-0.004749315646185637,TP_v1,5,20
2016-09-12,110295.6853464171,55072.527508898085,10,0.011104757297468515,TP_v1,5,20
2016-09-13,109543.10827309918,55072.527508898085,10,-0.006823268480124378,TP_v1,5,20
2016-09-14,110204.59322332634,32557.96027835113,14,0.006038581163664292,TP_v1,5,20
2016-09-15,111133.66682635777,21452.678536287352,16,0.008430443558270717,TP_v1,5,20
2016-09-16,110855.88815608309,66258.4531708711,8,-0.0024995006302518386,TP_v1,5,20
2016-09-19,111188.65204600904,66258.4531708711,8,0.0030017700950393245,TP_v1,5,20
2016-09-20,111122.35798173337,100056.78727632912,2,-0.0005962304880559044,TP_v1,5,20
2016-09-21,111270.03609588655,111270.03609588655,0,0.0013289685067470192,TP_v1,5,20
2016-09-22,111270.03609588655,111270.03609588655,0,0.0,TP_v1,5,20
2016-09-23,111270.03609588655,111270.03609588655,0,0.0,TP_v1,5,20
2016-09-26,111270.03609588655,111270.03609588655,0,0.0,TP_v1,5,20
2016-09-27,111270.03609588655,111270.03609588655,0,0.0,TP_v1,5,20
2016-09-28,111270.03609588655,111270.03609588655,0,0.0,TP_v1,5,20
2016-09-29,111270.03609588655,111270.03609588655,0,0.0,TP_v1,5,20
2016-09-30,111323.21446653659,100142.31357027507,2,0.00047792175248528856,TP_v1,5,20
2016-10-03,111254.74140061211,89011.71431536306,4,-0.000615083441963149,TP_v1,5,20
