date,year,ticker,entry_open,exit_close,ret_gross_pre,mae,mfe,ret1d,ret5d,atr14_pct,dd_from_52w_high,sma200_slope20,hold_days,ret,net_ret
2024-07-24,2024,AAPL,218.92999267578125,222.0800018310547,0.014388202898898195,-0.019686647342908925,0.022335974110588186,-0.02875428371474653,-0.04517656141249127,0.02435812334575401,-0.06932975696405597,0.027007749334686526,5,0.014388202898898195,0.01420419848964638
2024-10-07,2024,AAPL,224.3000030517578,231.3000030517578,0.03120820287454351,-0.004681244036878196,0.03312524554030771,-0.022530866585506182,-0.048540762054050446,0.021539976866389268,-0.055915188115481795,0.016222547344335814,5,0.03120820287454351,0.0310271037148393
2025-01-14,2025,AAPL,234.63999938964844,223.8300018310547,-0.04607056591677883,-0.0650357762808158,0.01841121435158577,-0.004778136289893098,-0.04783673967633928,0.020195817005990702,-0.09937453218336889,0.0358104980768259,5,-0.04607056591677883,-0.04623709872502624
2025-03-04,2025,AAPL,235.4199981689453,220.83999633789062,-0.06193187471096484,-0.07633166833943839,0.02527396565508533,-0.00882244302938795,-0.04497247778615121,0.02536710105162945,-0.0891436851102324,0.029069826583096203,5,-0.06193187471096484,-0.062096508429989816
2025-10-10,2025,AAPL,249.3800048828125,252.2899932861328,0.01166889223812384,-0.01876657247147584,0.016039778336998767,-0.034522080166306646,-0.04941471701456179,0.02005961847584577,-0.053084647225759785,0.0033277252327221785,5,0.01166889223812384,0.011507571560268604
2017-10-26,2017,ABBV,92.69999694824219,91.0199966430664,-0.018122981234980906,-0.040884502814481305,0.02448764128577441,-0.024081934894999546,-0.0717247673876924,0.026252168577674914,-0.0717247673876924,0.04284647567558997,5,-0.018122981234980906,-0.01855047844895752
2018-02-02,2018,ABBV,113.0,111.30000305175781,-0.015044220780904283,-0.10619469026548678,0.034070782956823864,-0.010056714851075288,-0.06525445154832865,0.031577031778632934,-0.06525445154832865,0.05358621782416195,5,-0.015044220780904283,-0.015395478218387715
2018-03-16,2018,ABBV,113.73999786376953,97.45999908447266,-0.14313345423828838,-0.16018992054603232,0.010902105824278863,-0.01061516764520698,-0.046776777502131495,0.03078786381008822,-0.07710413173111708,0.059789062938766735,5,-0.14313345423828838,-0.14345990757524874
2018-03-19,2018,ABBV,112.9000015258789,95.27999877929688,-0.15606733842730003,-0.18724534193033415,0.01107174475735917,-0.01477442897460357,-0.05300088005676318,0.03191208031933654,-0.09073939118781083,0.059225544852596235,5,-0.15606733842730003,-0.15639392940084862
2018-03-21,2018,ABBV,104.19000244140625,94.2699966430664,-0.09521072622988558,-0.12544389469780892,0.002975310023320965,-0.0017754511755667668,-0.054565372119958155,0.029972217284860984,-0.08733059180410696,0.05821730465543462,5,-0.09521072622988558,-0.09557629368581977
2020-02-25,2020,ABBV,88.62000274658203,87.56999969482422,-0.011848375301458769,-0.07944031479731439,0.028887355893164823,-0.042516632063804516,-0.0473240067972599,0.025855980784592496,-0.08804581787241239,0.014012140880275581,5,-0.011848375301458769,-0.01229696545558645
2020-02-26,2020,ABBV,86.19000244140625,91.75,0.06450861354103754,-0.0534864889171518,0.06578487073138084,-0.00863418524816617,-0.060866749146900156,0.026633920987968716,-0.09591979921874194,0.014588823069559664,5,0.06450861354103754,0.06402966479841465
2020-12-15,2020,ABBV,102.5,102.80000305175781,0.0029268590415396645,-0.009268262909679859,0.029268292682926855,-0.013243736025284503,-0.045222422102105364,0.023227156452813053,-0.05383269138393021,0.014491591835020579,5,0.0029268590415396645,0.0025361202863618537
2021-01-27,2021,ABBV,104.0,106.94999694824219,0.028365355271559478,-0.021057715782752395,0.03432692014254046,-0.055238988673294576,-0.08728468825537317,0.024595605221925488,-0.08728468825537317,0.038514024257419566,5,0.028365355271559478,0.027975360010019212
2021-01-29,2021,ABBV,103.0,108.7300033569336,0.05563110055275344,-0.01106795523930526,0.07058249168025643,-0.016601053092196394,-0.07559081009634672,0.024660499912611225,-0.09003728593814286,0.037294096492693773,5,0.05563110055275344,0.055232026372875165
2021-02-01,2021,ABBV,102.87999725341797,106.83999633789062,0.038491438473877704,-0.0036935970408508156,0.07183125570508242,-0.0017564432014004483,-0.07420811717866238,0.024356726168433204,-0.09163558376078473,0.036366706636405066,5,0.038491438473877704,0.03809523021481387
2021-02-11,2021,ABBV,103.76000213623047,105.01000213623047,0.012047031363384475,-0.005878957187671063,0.02881647843302715,-0.0028832584618818657,-0.04404311096526714,0.023821434601663995,-0.07876045578280921,0.029572808716767263,5,0.012047031363384475,0.011659279004558654
2021-03-19,2021,ABBV,103.5,105.9800033569336,0.02396138509114576,-0.014009632350166057,0.028019338414289052,-0.003372829193827309,-0.04435412121248017,0.02336331260226743,-0.0816906797484156,0.017918837686224487,5,0.02396138509114576,0.023570357002836273
2021-03-23,2021,ABBV,104.81999969482422,106.79000091552734,0.0187941349593459,-0.02642622258281868,0.02108375396782014,-0.010009491715911367,-0.054132084069267505,0.023073234021436437,-0.06908192345011754,0.01685398794823123,5,0.0187941349593459,0.01840901589394428
2021-09-01,2021,ABBV,113.55000305175781,107.2699966430664,-0.05530608753774213,-0.0559225533496569,0.0016732259524916415,-0.07045870361185325,-0.067524956642671,0.02360760825007046,-0.07045870361185325,0.026493936737625123,5,-0.05530608753774213,-0.05564855365735222
2021-09-02,2021,ABBV,111.18000030517578,106.68000030517578,-0.04047490544745491,-0.04335311820106047,0.008005031365402981,-0.002226774806049159,-0.06960136857648869,0.023832184670983025,-0.0725285827518326,0.02566066041307624,5,-0.04047490544745491,-0.04082733801745031
2021-09-03,2021,ABBV,110.44999694824219,107.4800033569336,-0.026889938192577345,-0.03703029833316551,0.010140360140588056,-0.0035707365512506195,-0.06656630676188413,0.022881113459477173,-0.07584033884164088,0.02480082270261197,5,-0.026889938192577345,-0.02724715917860343
2022-04-13,2022,ABBV,157.85000610351562,158.52000427246094,0.004244524187765553,-0.0262274262247002,0.03813740120937381,-0.049967131267357745,-0.058966351891101554,0.02547053273850424,-0.09150668239175408,0.04044219701259011,5,0.004244524187765553,0.003990613445167046
2022-04-18,2022,ABBV,160.39999389648438,156.3000030517578,-0.025561041151737962,-0.047132156148788074,0.0006234794720763048,-0.0181750785078858,-0.08916326877506442,0.026650389510998414,-0.08916326877506442,0.04031133015266408,5,-0.025561041151737962,-0.02580719986436375
2023-05-02,2023,ABBV,151.07000732421875,146.8300018310547,-0.02806649425828367,-0.03177336876310788,0.0029124721075368676,-0.013597108225818166,-0.08053365233981369,0.02230675921036623,-0.08964279592315949,0.0061225509939364375,5,-0.02806649425828367,-0.028327521912020037
2025-03-25,2025,ABBV,203.1199951171875,206.27000427246094,0.01550811949092501,-0.03264075316759607,0.0444564739876403,-0.037433675477352324,-0.05849899185679441,0.023437051963081327,-0.07070990060588644,0.027417621088349886,5,0.01550811949092501,0.015309684109617638
2025-03-26,2025,ABBV,202.02000427246094,205.19000244140625,0.015691506295930857,-0.00831604741629699,0.05014349772194482,-0.00019863557594235193,-0.05159009162893846,0.024119862333029044,-0.0708944906799972,0.027114848873563968,5,0.015691506295930857,0.015491972395349718
2025-10-08,2025,ABBV,233.27000427246094,226.22000122070312,-0.030222501490261733,-0.03408066533473608,0.006044447968001299,-0.006829001096879006,-0.05376871727271415,0.02216743591749284,-0.05376871727271415,0.0257427397761254,5,-0.030222501490261733,-0.030391370919936045
2025-12-01,2025,ABBV,224.82000732421875,223.1199951171875,-0.007561658889992051,-0.010808681858398561,0.027221754816339372,-0.011374599791845186,-0.04727441267417187,0.02494084423807792,-0.07885262250363523,0.02240752971877602,5,-0.007561658889992051,-0.007738890545943566
2018-02-05,2018,ABT,57.91999816894531,57.40999984741211,-0.008805219918094687,-0.04040049053636274,0.03332182952675877,-0.04798183093476538,-0.07234246930512434,0.020660461004898146,-0.073951415359793,0.03260326732760155,5,-0.008805219918094687,-0.009492549860452004
2018-02-07,2018,ABT,58.77000045776367,58.279998779296875,-0.008337615699338774,-0.05427937045876907,0.0010209524046904672,-0.003228040085559103,-0.056145458285616345,0.02165803360829568,-0.07489751083477514,0.03267363079577401,5,-0.008337615699338774,-0.00901516710903194
2018-03-28,2018,ABT,59.56999969482422,59.86000061035156,0.004868237653399499,-0.035588365666366806,0.013597471503116187,-0.017418700370331885,-0.05110539442944184,0.020708553994011024,-0.06900344959685745,0.031034764975175655,5,0.004868237653399499,0.004195350172976342
2018-10-24,2018,ABT,67.19999694824219,68.94000244140625,0.025892940062247627,-0.021130926092734814,0.040327482692513295,-0.02377128861998523,-0.0468460879719228,0.02302407968124092,-0.0968699411645243,0.021604372097431046,5,0.025892940062247627,0.02529017510180842
2018-11-14,2018,ABT,68.93000030517578,68.52999877929688,-0.005803010650050289,-0.014362365579377423,0.05048604876724894,-0.0011511613774543017,-0.04262063914331893,0.02251185817130525,-0.06354558702023061,0.014821917232332282,5,-0.005803010650050289,-0.006381457925038858
2018-12-07,2018,ABT,70.04000091552734,70.76000213623047,0.010279857385660174,-0.017846944369797724,0.05454025763693782,-0.022225383658613485,-0.04518161468017934,0.02524192774209516,-0.05816614905189332,0.017472406554958075,5,0.010279857385660174,0.00970598361143371
2018-12-19,2018,ABT,68.33999633789062,70.62999725341797,0.03350894115072789,-0.042434797364431454,0.03350894115072789,-0.015410984629513846,-0.04866950005112214,0.027351801629103445,-0.07095727590231948,0.018554649107973997,5,0.03350894115072789,0.032913999942393524
2018-12-20,2018,ABT,68.06999969482422,71.08999633789062,0.04436604461004623,-0.038636657341103886,0.058469272436859177,-0.008985547051913456,-0.05264620442908652,0.027728000317278907,-0.07930523301293713,0.018296546543409287,5,0.04436604461004623,0.04376555524192405
2018-12-21,2018,ABT,66.81999969482422,72.33000183105469,0.08246037356173863,-0.02065245824185269,0.08889557720046426,-0.016232826190938132,-0.04932172679199387,0.028412717999600785,-0.09425071114034445,0.017933805047451346,5,0.08246037356173863,0.08183725555363885
2019-01-08,2019,ABT,68.93000030517578,70.47000122070312,0.02234151905859938,-0.011606021300100577,0.02306682621284195,-0.012006281421038545,-0.05571683502386704,0.03329747633792608,-0.0803823059263048,0.012544212957341871,5,0.02234151905859938,0.02175490803318758
2019-05-13,2019,ABT,75.63999938964844,75.7699966430664,0.0017186310743910749,-0.005817060351093417,0.022871541127621242,-0.012426383076056258,-0.04514986352096706,0.02017064121242778,-0.056957253280658815,0.020490464728321056,5,0.0017186310743910749,0.0011894958253235721
2020-05-01,2020,ABT,89.79000091552734,93.69999694824219,0.04354600727082403,-0.012028085756127016,0.05735606942162663,-0.0243240086094767,-0.04475865611042651,0.04078615322420047,-0.08316328087631542,0.006938059514100869,5,0.04354600727082403,0.04309092521171287
2020-05-04,2020,ABT,90.94999694824219,96.06999969482422,0.05629469948740873,-0.006157202610049928,0.060912601444946146,-0.0002225558531552263,-0.0539230677382585,0.03903426236977657,-0.08336732825454396,0.0073538485167188306,5,0.05629469948740873,0.0558426175332547
2020-05-15,2020,ABT,91.9000015258789,91.47000122070312,-0.004679002154909573,-0.042111019394186266,0.011969515297682864,-0.020592715349597168,-0.040661661501422586,0.03665719751545328,-0.08275510826889354,0.007837250612066304,5,-0.004679002154909573,-0.005113145097625504
2020-05-19,2020,ABT,89.58000183105469,90.76000213623047,0.013172586303371814,-0.017303003126535654,0.04141548346325785,-0.02270959896530289,-0.059488290506512054,0.03647910047404693,-0.09979590591119258,0.006972998092717342,5,0.013172586303371814,0.01272321743168403
2020-06-04,2020,ABT,88.47000122070312,87.77999877929688,-0.007799281472653408,-0.017293983928857837,0.049169191975812154,-0.034463911086336396,-0.04180237283286048,0.03349585923298874,-0.09948979591836737,0.0065486345454564,5,-0.007799281472653408,-0.008249547195570028
2020-09-03,2020,ABT,105.44999694824219,104.69999694824219,-0.007112375739262711,-0.028733986410488743,0.014035119959842302,-0.035727371846530964,-0.05175669052786236,0.028813095789206423,-0.05175669052786236,0.0231317366209165,5,-0.007112375739262711,-0.0074902818133926186
2020-09-04,2020,ABT,103.16999816894531,105.69000244140625,0.024425746992205344,-0.00717260712322354,0.036444724270260354,-0.01298204428157601,-0.059842920828866664,0.029589367151198965,-0.06406682716113787,0.023057825716022995,5,0.024425746992205344,0.024033378393908178
2020-09-08,2020,ABT,104.26000213623047,106.58000183105469,0.022252058769314242,-0.005083433420654981,0.03136386510709732,-0.012672880931348662,-0.060564582158409874,0.02903009982640314,-0.0759277968202241,0.023043452536521736,5,0.022252058769314242,0.021864208363226334
2020-09-10,2020,ABT,105.27999877929688,106.66000366210938,0.013107949266844665,-0.009118532443044058,0.021371580794912193,-0.017106110956967346,-0.04970762353846625,0.028788850383154242,-0.0655045453819404,0.02331830360518361,5,0.013107949266844665,0.012725592576891431
2020-09-24,2020,ABT,100.55999755859375,108.63999938964844,0.0803500599365734,-0.002187760799963634,0.09715597165531165,-0.017619051190911117,-0.05381591314536194,0.02599372817375841,-0.09318000414478556,0.024092096714549704,5,0.0803500599365734,0.07993638920473156
2020-10-29,2020,ABT,104.76000213623047,113.52999877929688,0.08371512470629638,-0.015559420099026222,0.09621987396059883,-0.01334333953559197,-0.04092074552032676,0.024036154628063935,-0.05651901216445898,0.023323135784674376,5,0.08371512470629638,0.08331739325330467
2020-11-24,2020,ABT,107.05000305175781,108.1500015258789,0.010275557615717634,-0.013264883305545427,0.02382060111787543,-0.01519169107451579,-0.04820446723800531,0.025148606809429236,-0.059517546474162186,0.022871807555908008,5,0.010275557615717634,0.009900050844387165
2021-02-22,2021,ABT,122.25,122.20999908447266,-0.0003272058529844024,-0.02118606411362478,0.007607364459515598,-0.003982427341706063,-0.044295351049141396,0.020989034148719665,-0.044295351049141396,0.030133711030953414,5,-0.0003272058529844024,-0.0006542971745099324
2021-02-23,2021,ABT,120.80000305175781,122.52999877929688,0.014321156323132245,-0.009437080801728115,0.01903969672399608,-0.014279885405314108,-0.056397445553407644,0.021528311783137407,-0.05794270391748568,0.029943990186320324,5,0.014321156323132245,0.013987714656943817
2021-03-04,2021,ABT,117.0,117.5199966430664,0.004444415752704378,-0.01880339272001874,0.019999968699919934,-0.026598407122236267,-0.045813452960497436,0.02399627208926453,-0.09529746547971063,0.02975739538635125,5,0.004444415752704378,0.0041018342425773735
2021-03-08,2021,ABT,116.73999786376953,118.0999984741211,0.011649825554550963,-0.012163767302808992,0.022271702258853665,-0.01381665455507064,-0.05384176319735123,0.024033533003742343,-0.09826092875253123,0.029694998794975058,5,0.011649825554550963,0.011305246955311654
2022-01-13,2022,ABT,130.49000549316406,125.83000183105469,-0.03571157533864533,-0.04506095973090085,0.0007662720554624247,-0.030436787967876633,-0.04062457834807853,0.020309936719436816,-0.08348658459539782,0.015284753113136151,5,-0.03571157533864533,-0.03601259263111101
2022-01-14,2022,ABT,127.4000015258789,123.81999969482422,-0.028100484993538122,-0.05274726169715216,0.0041601159572137725,-0.011492404971223058,-0.054588330110332484,0.021068184772904872,-0.09401952792678625,0.014824499952053038,5,-0.028100484993538122,-0.028409996764279244
2024-03-18,2024,ABT,112.44000244140625,110.01000213623047,-0.021611528392149193,-0.02961581073239472,0.017609353295513053,-0.026409173770710614,-0.06448123672997008,0.02007853579078666,-0.07043648071720343,0.010361806141051755,5,-0.021611528392149193,-0.021963366988745125
2024-03-20,2024,ABT,111.94999694824219,113.4800033569336,0.013666873161227278,-0.02536843604563599,0.01563197898798574,-0.014669526408518596,-0.07207060085035744,0.020482266909669002,-0.07820766498076981,0.010629644304932295,5,0.013666873161227278,0.01330719343843656
2025-03-12,2025,ABT,130.27999877929688,127.41999816894531,-0.021952722115054613,-0.04436597200993675,0.004375248154433686,-0.017940636341865823,-0.053954016210371214,0.02242923232647559,-0.07088862041700394,0.02618685869613535,5,-0.021952722115054613,-0.02225633643530278
2025-03-14,2025,ABT,126.72000122070312,126.33999633789062,-0.0029987758771455875,-0.014362371190751455,0.014993638558882472,-0.02448225667964099,-0.0760536703485144,0.023891195222705663,-0.09634860946097146,0.02615460904227751,5,-0.0029987758771455875,-0.003313909411134519
2025-03-18,2025,ABT,126.33000183105469,125.5999984741211,-0.005778543072530451,-0.014485884623844258,0.01947274138702193,-0.010498247761659751,-0.04794211092101841,0.023647768651028384,-0.09927255775041355,0.026264223902235484,5,-0.005778543072530451,-0.006094209305696485
2025-05-14,2025,ABT,128.85000610351562,133.0500030517578,0.032596016680573436,0.0,0.05681018019936257,-0.0037970203919137635,-0.040238891470308236,0.02375319107362261,-0.0831550674697028,0.023384706260991317,5,0.032596016680573436,0.03228056763573539
2018-02-08,2018,ACN,151.69000244140625,161.05999755859375,0.061770683409454685,-0.01911799794711999,0.06210032314149383,-0.029906539298636625,-0.0620092969631626,0.020023621035947733,-0.07406956824902788,0.03073386439032877,5,0.061770683409454685,0.0614988792238067
2018-03-22,2018,ACN,151.3300018310547,153.5,0.014339510623728735,-0.027555660599282272,0.01539682682126653,-0.0728260392560438,-0.0775513007213493,0.022483385156614837,-0.0880782401468786,0.026975997771312876,5,0.014339510623728735,0.01407332767212588
2018-03-27,2018,ACN,149.67999267578125,149.97000122070312,0.001937523778144934,-0.024251668904649692,0.025521161886299604,-0.02610405844839736,-0.08607566215722995,0.025769092592661212,-0.09639434474506825,0.02482145781661993,5,0.001937523778144934,0.0016700638420426017
2020-02-25,2020,ACN,198.6699981689453,182.22000122070312,-0.08280060955279922,-0.1176322309990363,0.01399304779241417,-0.03552551617318889,-0.07793782200339427,0.020203572189773984,-0.0871618758106143,0.01659154115651562,5,-0.08280060955279922,-0.08299359353871871
2020-02-26,2020,ACN,192.1999969482422,188.86000061035156,-0.017377712751941665,-0.08792921001468801,0.011186312119725983,-0.007255240437787136,-0.0937847358823869,0.02132877469857852,-0.0937847358823869,0.016303509661510063,5,-0.017377712751941665,-0.017583999539864448
2020-06-15,2020,ACN,203.36000061035156,202.60000610351562,-0.0037371877682678134,-0.020013804642030397,0.02424268617714742,-0.00892902963667297,-0.05438283585549675,0.029764637111254162,-0.07470361717116947,0.004345812776947122,5,-0.0037371877682678134,-0.0039334964324669874
2020-09-10,2020,ACN,236.42999267578125,236.82000732421875,0.001649598868669555,-0.013450039226376886,0.03582456322416805,-0.02201669953119345,-0.05473743498748207,0.02270428119993864,-0.05473743498748207,0.023247569348366914,5,0.001649598868669555,0.0014802903754682628
2021-01-27,2021,ACN,249.24000549316406,248.3699951171875,-0.0034906530123649526,-0.030131638581716302,0.014283411491464504,-0.02723427503081588,-0.05950245165756729,0.020131157804940687,-0.07568072824970662,0.04508071709582118,5,-0.0034906530123649526,-0.0036508479335708444
2021-01-29,2021,ACN,246.10000610351562,253.5399932861328,0.03023156033359764,-0.008655037911362573,0.03921167678649051,-0.029758555698742306,-0.050437672755907825,0.021741732985384957,-0.0913802885673416,0.04344816240077365,5,0.03023156033359764,0.03006658133879947
2022-01-05,2022,ACN,384.69000244140625,377.19000244140625,-0.0194962176100284,-0.06360966249553168,0.01952223795254171,-0.01761067358931867,-0.043907419388512725,0.0216094909647731,-0.043907419388512725,0.04387073885048265,5,-0.0194962176100284,-0.019599178477685553
2022-01-06,2022,ACN,379.0899963378906,361.3699951171875,-0.04674352104218793,-0.0497770853873134,0.011474863872794838,-0.04829043010592404,-0.08658141684957077,0.025131732791130665,-0.09007754132732437,0.043712684302726235,5,-0.04674352104218793,-0.0468465653563882
2023-06-23,2023,ACN,296.5899963378906,308.5799865722656,0.04042614512431286,-0.0016184328273205484,0.054283712540235785,-0.028706289094283965,-0.07826542668480796,0.024453179294116924,-0.07826542668480796,0.0012296326686722647,5,0.04042614512431286,0.04028856202392417
2023-06-26,2023,ACN,297.1199951171875,310.9700012207031,0.04661418393620065,-0.003399332869626126,0.05240309497877371,-0.003417850211791529,-0.06925581864876684,0.02382912523202382,-0.08141577739142891,0.0017455549124758551,5,0.04661418393620065,0.04647642973161248
2025-02-21,2025,ACN,364.4100036621094,348.5,-0.04365962378151822,-0.06037155890044932,0.00691525750760813,-0.0534767351837212,-0.06487302413899465,0.023056122812051077,-0.08534837472536094,0.020929785488194907,5,-0.04365962378151822,-0.0437669881783328
2025-02-24,2025,ACN,361.0799865722656,344.989990234375,-0.044560753672982734,-0.05170594772474235,0.012462612626965353,-0.0009608688687534617,-0.06208761942755314,0.022582015908210313,-0.08622723499784213,0.021328637742332512,5,-0.044560753672982734,-0.04466905826002443
2025-02-25,2025,ACN,362.70001220703125,345.7799987792969,-0.04665015952102125,-0.05707199203295188,0.0008546940947351533,-0.0026379913863798787,-0.06349980778870712,0.022221018670190388,-0.08863775968102638,0.021519929798005766,5,-0.04665015952102125,-0.04675786517688474
2016-01-06,2016,ADBE,89.4000015258789,88.30000305175781,-0.012304233281278831,-0.01979870517058735,0.022818801797635624,-0.0142949940131476,-0.04521142457991911,0.021778131417703236,-0.04750942896104182,0.018527269498335164,5,-0.012304233281278831,-0.012748808484320584
2016-01-07,2016,ADBE,89.68000030517578,89.80000305175781,0.0013381216121060024,-0.026315796190015783,0.019625358276553095,-0.020984356220148714,-0.06475648874888495,0.0228122489678794,-0.06749683040005616,0.018487960003771953,5,0.0013381216121060024,0.0008918923780363297
2016-01-08,2016,ADBE,88.06999969482422,89.16999816894531,0.012490047438773244,-0.01419325541423233,0.03826504778312256,-0.014139851056000352,-0.06482865455622822,0.023405475943745344,-0.08068228632744767,0.01867313739726706,5,0.012490047438773244,0.012033130636772915
2016-06-27,2016,ADBE,91.37000274658203,94.7300033569336,0.03677356363521889,-0.0001094684899836107,0.06314979172179402,-0.014642066364480844,-0.07286457337793606,0.02276463009232529,-0.0930418275450623,0.019513953392202632,5,0.03677356363521889,0.036327831388272225
2016-11-14,2016,ADBE,103.13999938964844,105.6500015258789,0.02433587503474799,-0.00572034459358195,0.035485783243825564,-0.012152798346081517,-0.05742688462047241,0.02114841191597066,-0.0757151843200069,0.019467081379402007,5,0.02433587503474799,0.023943409760026846
2017-07-03,2017,ADBE,138.64999389648438,142.92999267578125,0.030869087397813466,-0.0007211745339218423,0.038442135345740036,-0.021422502311905012,-0.04518489754685717,0.0211653530203346,-0.04813974158384571,0.03460987790374426,5,0.030869087397813466,0.0305761806152669
2017-12-04,2017,ADBE,167.69000244140625,174.30999755859375,0.03947757779716565,-0.011986461544285176,0.056711756028263505,-0.06172015133332076,-0.089513500316723,0.024029046400111678,-0.09147784257505165,0.04724770425963154,5,0.03947757779716565,0.03923436301592309
2017-12-05,2017,ADBE,166.7899932861328,172.5399932861328,0.03447449026594618,-0.006235345812075632,0.06241383824658309,-0.005343203171624955,-0.09633226104809611,0.025033208573809123,-0.09633226104809611,0.04634834940820842,5,0.03447449026594618,0.03423056309465511
2018-02-05,2018,ADBE,186.58999633789062,192.14999389648438,0.02979794023107929,-0.03885524488071257,0.05171771983851969,-0.0274483496930108,-0.0401553328287354,0.022209795637547356,-0.05479383314495467,0.04288315596948622,5,0.02979794023107929,0.029580395835809403
2018-02-08,2018,ADBE,187.3300018310547,202.97000122070312,0.08348902597969077,-0.0426520333906254,0.08514384664676844,-0.03732969123680285,-0.07132109977156975,0.027082655069383187,-0.08017883330830633,0.04257312794811563,5,0.08348902597969077,0.08326660921901619
2018-03-23,2018,ADBE,218.8300018310547,212.27999877929688,-0.029931924310884317,-0.05305488513094714,0.055522523396333234,-0.02494104794776142,-0.04668587291874482,0.027033902825883954,-0.06411314788917977,0.04743513404184707,5,-0.029931924310884317,-0.030111962515975255
2018-03-27,2018,ADBE,213.72000122070312,225.0500030517578,0.05301329667949273,-0.030413625130422894,0.058768470367091874,-0.06600847655681841,-0.06942327289768091,0.0340838767444429,-0.06942327289768091,0.047632081282827476,5,0.05301329667949273,0.05282119288189224
