signal_breakout_date,retest_date,entry_date,exit_date,year,entry_open,exit_close,mae,mfe,net_ret,ticker
2020-11-23,2020-11-25,2020-11-27,2020-12-24,2020,174.41000366210938,179.55999755859375,-0.012212630228132015,0.05389595607540554,0.02929538375968277,CAT
2020-11-24,2020-11-27,2020-11-30,2020-12-28,2020,173.61000061035156,178.3699951171875,-0.0076608595494433995,0.05875235823041636,0.02718421062168974,CAT
2020-12-04,2020-12-07,2020-12-08,2021-01-06,2020,177.66000366210938,193.86000061035156,-0.01435327591576352,0.11043563386671251,0.09095000346225413,CAT
2021-01-07,2021-01-08,2021-01-11,2021-02-08,2021,191.55999755859375,197.4499969482422,-0.06379203057238148,0.04494675673462556,0.03053554371123335,CAT
2021-01-08,2021-01-12,2021-01-13,2021-02-10,2021,198.7899932861328,197.72000122070312,-0.09784193171256061,0.006942023891645999,-0.005583180438179403,CAT
2021-01-12,2021-01-15,2021-01-19,2021-02-16,2021,194.2899932861328,202.3800048828125,-0.07694681900691192,0.05605023298143119,0.04142870606158455,CAT
2021-02-10,2021-02-11,2021-02-12,2021-03-12,2021,197.97999572753906,229.0,-0.006162244908733627,0.15678356003017235,0.15646467141893994,CAT
2021-02-11,2021-02-12,2021-02-16,2021-03-15,2021,199.75,230.74000549316406,-0.005857312485333277,0.16045057848189148,0.1549281948899437,CAT
2021-02-24,2021-02-25,2021-02-26,2021-03-25,2021,220.75,224.25,-0.05562853354154873,0.07714608733543327,0.01567241925986318,CAT
2021-03-15,2021-03-17,2021-03-18,2021-04-15,2021,234.0,232.52000427246094,-0.07675216544387686,0.01615384093716621,-0.006495153096056194,CAT
2021-05-05,2021-05-07,2021-05-10,2021-06-07,2021,243.5,239.75999450683594,-0.04747432262256157,0.013100626042736208,-0.015522361584937916,CAT
2021-05-07,2021-05-11,2021-05-12,2021-06-09,2021,241.27000427246094,234.64999389648438,-0.03867037620026115,0.02246445091792104,-0.02760168369202809,CAT
2021-05-10,2021-05-14,2021-05-17,2021-06-14,2021,242.74000549316406,219.00999450683594,-0.11180686650521121,0.016272542056745776,-0.09791567988326433,CAT
2022-01-05,2022-01-06,2022-01-07,2022-02-04,2022,222.5,198.41000366210938,-0.12503374078300566,0.0356404165203652,-0.10843967435686974,CAT
2022-01-06,2022-01-11,2022-01-12,2022-02-09,2022,222.1199951171875,203.60000610351562,-0.12353684064745851,0.03741219944746321,-0.08355086621785857,CAT
2022-01-07,2022-01-12,2022-01-13,2022-02-10,2022,222.88999938964844,203.07000732421875,-0.12656470362562766,0.03382831579155621,-0.08909421793463057,CAT
2022-01-13,2022-01-14,2022-01-18,2022-02-14,2022,227.7100067138672,199.88999938964844,-0.1450529755575931,0.011944955784626066,-0.12233788478838303,CAT
2022-01-14,2022-01-18,2022-01-19,2022-02-15,2022,229.66000366210938,203.41000366210938,-0.15231215896779737,0.0006531128367699424,-0.11446359970751396,CAT
2022-04-18,2022-04-19,2022-04-20,2022-05-17,2022,233.5500030517578,213.08999633789062,-0.14664953779687917,0.01862552253430083,-0.08776814850374648,CAT
2022-04-20,2022-04-21,2022-04-22,2022-05-19,2022,228.39999389648438,206.75999450683594,-0.12740801936236168,0.006085811851108902,-0.09491287964692541,CAT
2022-11-07,2022-11-08,2022-11-09,2022-12-07,2022,226.07000732421875,228.97999572753906,-0.004467685818121292,0.06095456421839396,0.012694008184115146,CAT
2022-11-08,2022-11-10,2022-11-11,2022-12-09,2022,233.0,227.2899932861328,-0.03214594632259249,0.029399167826247297,-0.024676022289362276,CAT
2022-11-10,2022-11-17,2022-11-18,2022-12-16,2022,230.85000610351562,232.72000122070312,-0.02291534938296591,0.038033348698980785,0.007926517385575593,CAT
2022-11-22,2022-11-23,2022-11-25,2022-12-22,2022,237.0,237.5399932861328,-0.048270052495385074,0.020717315029997296,0.002109498296062773,CAT
2022-12-21,2022-12-22,2022-12-23,2023-01-24,2022,236.9499969482422,257.6099853515625,-0.003165224771721875,0.09938807071139966,0.08701518617913484,CAT
2023-01-10,2023-01-11,2023-01-12,2023-02-09,2023,252.0,246.27999877929688,-0.04047617836604045,0.0557143196227059,-0.022855333785823162,CAT
2023-07-13,2023-07-14,2023-07-17,2023-08-11,2023,254.27000427246094,285.2200012207031,-0.00888822797675859,0.1557792895142589,0.12155411706676222,CAT
2023-12-19,2023-12-21,2023-12-22,2024-01-23,2023,290.30999755859375,288.8299865722656,-0.04605420147299266,0.030622488798868197,-0.005235459646298901,CAT
2024-01-25,2024-01-29,2024-01-30,2024-02-27,2024,300.510009765625,327.6300048828125,-0.001930109051262896,0.1143389046453418,0.09010745761565198,CAT
2024-01-29,2024-01-30,2024-01-31,2024-02-28,2024,305.57000732421875,329.55999755859375,-0.018457356786503176,0.09588633403369529,0.078372949574117,CAT
2024-02-06,2024-02-07,2024-02-08,2024-03-07,2024,324.6700134277344,340.2200012207031,-0.0427511143892626,0.054424437673204595,0.047768601285979484,CAT
2024-02-23,2024-02-26,2024-02-27,2024-03-25,2024,326.9800109863281,355.95001220703125,-0.009817181065513103,0.1178664650205643,0.08847094877288164,CAT
2024-02-26,2024-02-27,2024-02-28,2024-03-26,2024,327.3900146484375,356.3900146484375,-0.001221858933272757,0.11646651595706015,0.08845178432033118,CAT
2024-09-27,2024-09-30,2024-10-01,2024-10-28,2024,391.2699890136719,390.6099853515625,-0.023129777511897376,0.03151281068329759,-0.0017889638931827267,CAT
2024-09-30,2024-10-01,2024-10-02,2024-10-29,2024,391.9800109863281,387.510009765625,-0.024899253768237206,0.02964435632303908,-0.011505104832408741,CAT
2024-10-01,2024-10-02,2024-10-03,2024-10-30,2024,392.3399963378906,379.239990234375,-0.0640770361561821,0.028699622446669126,-0.03348966822856159,CAT
2024-10-02,2024-10-04,2024-10-07,2024-11-01,2024,396.45001220703125,379.6300048828125,-0.07377979341497731,0.018035045217126955,-0.04252530281007649,CAT
2024-10-04,2024-10-09,2024-10-10,2024-11-06,2024,395.17999267578125,416.8800048828125,-0.0708031301870733,0.058504973798498616,0.05480772421167779,CAT
2024-10-07,2024-10-11,2024-10-14,2024-11-08,2024,393.3900146484375,393.3699951171875,-0.06657515815395465,0.06382974762082516,-0.00015256228620308399,CAT
2025-10-03,2025-10-08,2025-10-09,2025-11-05,2025,504.05999755859375,569.1500244140625,-0.02531446618939792,0.1828155871530961,0.12904703057158584,CAT
2025-10-08,2025-10-09,2025-10-10,2025-11-06,2025,503.1199951171875,569.780029296875,-0.023493415962260844,0.1850254964201652,0.13240854399613156,CAT
2025-10-13,2025-10-14,2025-10-15,2025-11-11,2025,534.2000122070312,567.9299926757812,-0.04490831187524513,0.11608013543360385,0.06306386825451571,CAT
2025-10-15,2025-10-20,2025-10-21,2025-11-17,2025,525.0700073242188,552.0499877929688,-0.02830101826776954,0.1354867230199841,0.0513054525757064,CAT
2016-03-17,2016-03-24,2016-03-28,2016-04-22,2016,199.47000122070312,197.91000366210938,-0.028575710198825544,0.04125931557213458,-0.008020439865673468,CHTR
2016-03-21,2016-03-22,2016-03-23,2016-04-20,2016,204.0,198.22999572753906,-0.03480395148782167,0.018137239942363603,-0.02847762117665409,CHTR
2016-03-22,2016-03-29,2016-03-30,2016-04-26,2016,204.60000610351562,210.07000732421875,-0.05293255869002922,0.04261975054043399,0.026537000580266312,CHTR
2016-04-04,2016-04-06,2016-04-07,2016-05-04,2016,202.33999633789062,212.42999267578125,-0.04235441445357413,0.08075514793725813,0.049663948012282244,CHTR
2016-04-25,2016-04-29,2016-05-02,2016-05-27,2016,212.25,219.97000122070312,-0.05281510819254265,0.10106005629324932,0.03618034211477417,CHTR
2016-04-26,2016-04-28,2016-04-29,2016-05-26,2016,207.63999938964844,219.0399932861328,-0.03178581257424462,0.12550567152377345,0.0547047767016926,CHTR
2016-04-29,2016-05-04,2016-05-05,2016-06-02,2016,212.5,227.82000732421875,-0.053929443359374996,0.09976469152113965,0.07189914984104417,CHTR
2016-05-02,2016-05-03,2016-05-04,2016-06-01,2016,209.7100067138672,227.5,-0.04134286943953003,0.11439602053471609,0.0846325881748955,CHTR
2016-05-19,2016-05-20,2016-05-23,2016-06-20,2016,232.1999969482422,221.1199951171875,-0.06933674012198754,0.004263589604545759,-0.047885634214064554,CHTR
2016-05-20,2016-05-24,2016-05-25,2016-06-22,2016,227.4600067138672,222.38999938964844,-0.04994284830318263,0.008397029574183534,-0.022463544810099823,CHTR
2016-07-08,2016-07-15,2016-07-18,2016-08-12,2016,235.19000244140625,258.6199951171875,-0.03214421310479476,0.10714746352073123,0.09944301871944417,CHTR
2016-07-21,2016-07-22,2016-07-25,2016-08-19,2016,243.35000610351562,252.6300048828125,-0.04253135748479486,0.07561123252512858,0.03796687573474733,CHTR
2016-07-22,2016-07-25,2016-07-26,2016-08-22,2016,241.69000244140625,252.64999389648438,-0.03595515889621048,0.0829988719266821,0.04517807018650477,CHTR
2016-08-11,2016-08-12,2016-08-15,2016-09-12,2016,259.489990234375,269.30999755859375,-0.039924412275807675,0.07884705669831993,0.037686438643021125,CHTR
2016-12-07,2016-12-13,2016-12-14,2017-01-12,2016,283.8999938964844,297.19000244140625,-0.006727734072462854,0.057238465478534284,0.046668106613699134,CHTR
2016-12-15,2016-12-16,2016-12-19,2017-01-18,2016,288.9599914550781,303.69000244140625,-0.02221754948783039,0.06353826277709751,0.05083400726936382,CHTR
2016-12-21,2016-12-27,2016-12-28,2017-01-26,2016,293.010009765625,333.1499938964844,-0.03573257182946732,0.16548919360523384,0.13684599800181796,CHTR
2016-12-27,2016-12-29,2016-12-30,2017-01-30,2016,292.1600036621094,324.79998779296875,-0.03292714607271596,0.1688800510659687,0.11157500076069393,CHTR
2016-12-29,2017-01-05,2017-01-06,2017-02-03,2017,296.1199951171875,328.7099914550781,-0.011076586631709295,0.15324870198263274,0.10991421920234079,CHTR
2017-01-06,2017-01-09,2017-01-10,2017-02-07,2017,296.6600036621094,323.3699951171875,-0.012876718388265318,0.15114944982257406,0.08989480627569613,CHTR
2017-01-10,2017-01-11,2017-01-12,2017-02-09,2017,298.04998779296875,325.07000732421875,-0.017480260588693897,0.14578095617038733,0.09051571991873808,CHTR
2017-01-11,2017-01-13,2017-01-17,2017-02-13,2017,294.0199890136719,323.0199890136719,-0.004013307665712396,0.16148565662357162,0.0984900050402786,CHTR
2018-09-17,2018-09-18,2018-09-19,2018-10-16,2018,328.5899963378906,321.0400085449219,-0.09108613472518534,0.01944677172054443,-0.0230972516890946,CHTR
2018-09-20,2018-09-21,2018-09-24,2018-10-19,2018,330.8399963378906,321.3399963378906,-0.09726754029738127,0.004805937478812972,-0.028833948212515947,CHTR
2019-02-06,2019-02-07,2019-02-08,2019-03-08,2019,341.3599853515625,337.5400085449219,-0.017986830309170143,0.036296036970112855,-0.011306980409719891,CHTR
2019-02-07,2019-02-08,2019-02-11,2019-03-11,2019,343.32000732421875,341.0799865722656,-0.023593166523109943,0.03037979859394424,-0.006640708054159394,CHTR
2019-02-15,2019-02-21,2019-02-22,2019-03-21,2019,350.9200134277344,366.2699890136719,-0.04385618961457949,0.04872898361910871,0.04362561976447332,CHTR
2019-02-20,2019-02-21,2019-02-22,2019-03-21,2019,350.9200134277344,366.2699890136719,-0.04385618961457949,0.04872898361910871,0.04362561976447332,CHTR
2020-05-29,2020-06-02,2020-06-03,2020-06-30,2020,545.469970703125,510.0400085449219,-0.08687918066281897,0.006306492797343077,-0.06502404088655023,CHTR
2020-06-02,2020-06-03,2020-06-04,2020-07-01,2020,544.469970703125,521.9099731445312,-0.08520209860417394,0.008154724191074214,-0.04150672881891526,CHTR
2020-07-17,2020-07-23,2020-07-24,2020-08-20,2020,558.6199951171875,612.5399780273438,-0.007804921753020833,0.10284274230996582,0.09644848808015216,CHTR
2020-07-20,2020-07-21,2020-07-22,2020-08-18,2020,566.9600219726562,610.6900024414062,-0.02240018998666493,0.08108150296590422,0.07705735436099204,CHTR
2020-08-03,2020-08-04,2020-08-05,2020-09-01,2020,598.75,617.239990234375,-0.016334078157620002,0.03722752071372648,0.03081315068285817,CHTR
2020-08-04,2020-08-11,2020-08-12,2020-09-09,2020,590.989990234375,613.280029296875,0.0,0.06519573924017696,0.03764748384993699,CHTR
2020-08-06,2020-08-07,2020-08-10,2020-09-04,2020,598.6500244140625,604.02001953125,-0.016169804253181153,0.051566013293663504,0.00890305994926699,CHTR
2020-08-10,2020-08-13,2020-08-14,2020-09-11,2020,604.5499877929688,601.52001953125,-0.02142091219670328,0.041303502179264484,-0.005077936919968273,CHTR
2020-08-13,2020-08-17,2020-08-18,2020-09-15,2020,608.22998046875,622.5499877929688,-0.027341639539037677,0.03500327137128667,0.023477201451307605,CHTR
2020-08-14,2020-08-17,2020-08-18,2020-09-15,2020,608.22998046875,622.5499877929688,-0.027341639539037677,0.03500327137128667,0.023477201451307605,CHTR
2020-09-15,2020-09-18,2020-09-21,2020-10-16,2020,621.969970703125,633.9199829101562,-0.025499599817709995,0.06709333805413675,0.019148238344691704,CHTR
2020-09-16,2020-09-18,2020-09-21,2020-10-16,2020,621.969970703125,633.9199829101562,-0.025499599817709995,0.06709333805413675,0.019148238344691704,CHTR
2020-10-01,2020-10-05,2020-10-06,2020-11-02,2020,632.3599853515625,588.4299926757812,-0.09472446828779757,0.04956042061713495,-0.06953096823792859,CHTR
2020-10-09,2020-10-15,2020-10-16,2020-11-12,2020,638.8699951171875,637.9600219726562,-0.10394911899462378,0.032745289448628645,-0.0014869119125225927,CHTR
2020-10-12,2020-10-15,2020-10-16,2020-11-12,2020,638.8699951171875,637.9600219726562,-0.10394911899462378,0.032745289448628645,-0.0014869119125225927,CHTR
2020-11-20,2020-11-30,2020-12-01,2020-12-29,2020,656.7000122070312,664.97998046875,-0.033851136121036074,0.0380843753627651,0.012547155726268855,CHTR
2020-12-02,2020-12-03,2020-12-04,2021-01-04,2020,670.5800170898438,647.030029296875,-0.05384897471807715,0.016597579109371763,-0.03517743392751549,CHTR
2020-12-03,2020-12-04,2020-12-07,2021-01-05,2020,667.3599853515625,636.5900268554688,-0.051561337059194856,0.021502692603803997,-0.046165541628977125,CHTR
2020-12-04,2020-12-07,2020-12-08,2021-01-06,2020,676.47998046875,624.510009765625,-0.09508042984457543,0.007731258359312099,-0.07688096408677947,CHTR
2021-05-07,2021-05-12,2021-05-13,2021-06-10,2021,686.0599975585938,682.9099731445312,-0.024064964907409503,0.038407683992225605,-0.004649639146184326,CHTR
2021-05-10,2021-05-14,2021-05-17,2021-06-14,2021,708.9000244140625,690.6099853515625,-0.05550858409635173,0.0014246701871727385,-0.025856286225868885,CHTR
2023-07-24,2023-07-28,2023-07-31,2023-08-25,2023,399.3299865722656,416.7799987792969,-0.0007011714339318909,0.08023441670369946,0.04359587527839026,CHTR
2023-07-27,2023-07-31,2023-08-01,2023-08-28,2023,404.260009765625,432.0,-0.007247868012119407,0.06921283281265378,0.06851684368572575,CHTR
2023-08-03,2023-08-07,2023-08-08,2023-09-05,2023,417.82000732421875,408.989990234375,-0.022737063408809433,0.08240388701411416,-0.021228261857082376,CHTR
2024-07-30,2024-07-31,2024-08-01,2024-08-28,2024,381.1400146484375,355.79998779296875,-0.11838175972256337,0.0035682040701419115,-0.06658627841348452,CHTR
2025-05-06,2025-05-13,2025-05-14,2025-06-11,2025,407.0299987792969,399.7900085449219,-0.06107654331650947,0.07377834279870843,-0.017884756801884172,CHTR
2025-05-07,2025-05-12,2025-05-13,2025-06-10,2025,402.0,406.7699890136719,-0.04932832480663096,0.08721392427510888,0.01176555647398625,CHTR
2025-05-08,2025-05-13,2025-05-14,2025-06-11,2025,407.0299987792969,399.7900085449219,-0.06107654331650947,0.07377834279870843,-0.017884756801884172,CHTR
2025-05-15,2025-05-21,2025-05-22,2025-06-20,2025,417.20001220703125,386.3699951171875,-0.11174502461814628,0.002804369309499677,-0.07398978041955839,CHTR
2025-05-16,2025-05-20,2025-05-21,2025-06-18,2025,421.2200012207031,377.42999267578125,-0.12022224609867016,0.0071933877083611986,-0.10404996775687902,CHTR
2020-11-04,2020-11-10,2020-11-11,2020-12-09,2020,84.0,84.75,-0.006666637602306569,0.028690519787016422,0.00845036895977147,CL
2018-01-11,2018-01-18,2018-01-19,2018-02-15,2018,41.95000076293945,40.08000183105469,-0.10774732718853364,0.048867680566804905,-0.045508670411351204,CMCSA
2018-01-22,2018-01-24,2018-01-25,2018-02-22,2018,43.119998931884766,38.79999923706055,-0.13195729980646076,0.00950834549091173,-0.10106629120942678,CMCSA
2018-10-31,2018-11-01,2018-11-02,2018-11-30,2018,38.09000015258789,39.0099983215332,-0.0388553304360062,0.041218159320945746,0.023091004078244604,CMCSA
2018-11-07,2018-11-08,2018-11-09,2018-12-10,2018,38.15999984741211,37.349998474121094,-0.04061842880656252,0.039308176257808025,-0.02226300096092415,CMCSA
2018-11-09,2018-11-15,2018-11-16,2018-12-17,2018,38.709999084472656,36.209999084472656,-0.0700077279402388,0.024541482444015772,-0.06558223754305026,CMCSA
2018-11-15,2018-11-16,2018-11-19,2018-12-18,2018,38.59000015258789,35.650001525878906,-0.08706920438107946,0.027727382497884312,-0.0771820413087787,CMCSA
2018-11-29,2018-12-03,2018-12-04,2019-01-03,2018,39.20000076293945,34.63999938964844,-0.16811224551858228,0.0022959222152101333,-0.1172871311526783,CMCSA
2020-07-24,2020-07-28,2020-07-29,2020-08-25,2020,43.33000183105469,43.40999984741211,-0.031617878806553534,0.04315713946138211,0.0009226762322478432,CMCSA
2020-07-27,2020-07-29,2020-07-30,2020-08-26,2020,44.47999954223633,44.20000076293945,-0.05665468713350108,0.016187077970166053,-0.007190983878396673,CMCSA
2020-07-29,2020-07-30,2020-07-31,2020-08-27,2020,43.540000915527344,44.540000915527344,-0.03628851166356373,0.028938867593910844,0.02203856702991458,CMCSA
2020-09-14,2020-09-15,2020-09-16,2020-10-13,2020,47.04999923706055,45.88999938964844,-0.07736449412694713,0.009564309675588634,-0.02549394235951663,CMCSA
2020-09-15,2020-09-17,2020-09-18,2020-10-15,2020,45.47999954223633,45.11000061035156,-0.0455145056213524,0.03496042587052561,-0.009010965626585987,CMCSA
2020-11-09,2020-11-10,2020-11-11,2020-12-09,2020,47.779998779296875,51.2599983215332,-0.013813308168146854,0.0985768735768735,0.0719665194578678,CMCSA
2020-11-10,2020-11-11,2020-11-12,2020-12-10,2020,47.630001068115234,50.47999954223633,-0.007978187268394055,0.10203654212397173,0.058971635070988127,CMCSA
2020-11-12,2020-11-13,2020-11-16,2020-12-14,2020,49.400001525878906,50.9900016784668,-0.012348190111532764,0.06255060844419513,0.03136382243485403,CMCSA
2020-11-16,2020-11-17,2020-11-18,2020-12-16,2020,49.599998474121094,51.43000030517578,-0.016330596441779477,0.0582661954284851,0.03607420165456565,CMCSA
2020-11-17,2020-11-23,2020-11-24,2020-12-22,2020,50.0,50.02000045776367,-0.010400009155273393,0.049800033569336044,-0.00039983091236173163,CMCSA
2021-02-09,2021-02-10,2021-02-11,2021-03-11,2021,52.91999816894531,56.88999938964844,-0.02173087208941904,0.09032507103900755,0.07423500862545285,CMCSA
2021-02-10,2021-02-11,2021-02-12,2021-03-12,2021,53.31999969482422,57.09000015258789,-0.02906975329954864,0.08214555688642289,0.06992876788721847,CMCSA
2021-02-11,2021-02-16,2021-02-17,2021-03-16,2021,52.72999954223633,58.040000915527344,-0.01820593765990275,0.11113219535793362,0.09990524017107116,CMCSA
2021-02-23,2021-02-24,2021-02-25,2021-03-24,2021,53.09000015258789,55.91999816894531,-0.022603141071585786,0.10359766404581383,0.052532442258361955,CMCSA
2021-02-24,2021-03-01,2021-03-02,2021-03-29,2021,54.310001373291016,55.189998626708984,-0.013073151928128857,0.07880682509799608,0.015461020286867022,CMCSA
2021-03-15,2021-03-17,2021-03-18,2021-04-15,2021,56.68000030517578,54.13999938964844,-0.07445309100179687,0.007762855051869355,-0.045502661404603906,CMCSA
2023-01-12,2023-01-13,2023-01-17,2023-02-13,2023,38.9900016784668,39.09000015258789,-0.0312901043391568,0.05539881391195278,0.0015380279810190967,CMCSA
2023-01-13,2023-01-17,2023-01-18,2023-02-14,2023,38.869998931884766,39.060001373291016,-0.02829942125927798,0.058657130348513276,0.003857095539369082,CMCSA
2023-01-17,2023-01-20,2023-01-23,2023-02-17,2023,39.25,39.119998931884766,-0.03515926288191684,0.048407682187997514,-0.00432903152827202,CMCSA
2023-01-23,2023-01-26,2023-01-27,2023-02-24,2023,40.18000030517578,37.0,-0.08188155526478536,0.02414139406012339,-0.08009950947092925,CMCSA
2023-01-26,2023-02-02,2023-02-03,2023-03-03,2023,40.810001373291016,37.22999954223633,-0.10953200368252414,0.0012251711682929045,-0.08866034066368467,CMCSA
2023-04-28,2023-05-02,2023-05-03,2023-05-31,2023,41.36000061035156,39.349998474121094,-0.06068670452587632,0.00725336635960927,-0.04954089187996891,CMCSA
2024-09-24,2024-09-27,2024-09-30,2024-10-25,2024,41.75,41.65999984741211,-0.032814345673886636,0.024431148688950133,-0.003112285194826314,CMCSA
2024-09-27,2024-09-30,2024-10-01,2024-10-28,2024,41.630001068115234,41.84000015258789,-0.030026422482063886,0.027384082642303076,0.004081610566939231,CMCSA
2024-09-30,2024-10-01,2024-10-02,2024-10-29,2024,41.38999938964844,42.06999969482422,-0.024401989283087566,0.03334141310619043,0.015455211654404444,CMCSA
2024-11-06,2024-11-08,2024-11-11,2024-12-09,2024,43.959999084472656,39.04999923706055,-0.11828937377699289,0.015241173739678926,-0.11255115849149111,CMCSA
2016-11-14,2016-11-15,2016-11-16,2016-12-14,2016,80.37000274658203,88.94999694824219,-0.013064613859335328,0.1369913416769688,0.10623204266556963,COF
2016-11-23,2016-11-30,2016-12-01,2016-12-29,2016,84.44999694824219,87.11000061035156,-0.003315557009060388,0.08513916756933537,0.031016973561805106,COF
2016-12-05,2016-12-06,2016-12-07,2017-01-05,2016,87.5999984741211,88.37999725341797,-0.015068489929416784,0.046118732715741295,0.008445546589634478,COF
2016-12-08,2016-12-09,2016-12-12,2017-01-10,2016,90.1500015258789,88.9800033569336,-0.04292848231922752,0.016527984897946046,-0.01341907672695375,COF
2020-10-08,2020-10-12,2020-10-13,2020-11-09,2020,79.37999725341797,86.94999694824219,-0.1083396166752928,0.13756621537133706,0.09483627147732787,COF
2020-11-16,2020-11-17,2020-11-18,2020-12-16,2020,88.2300033569336,93.58999633789062,-0.05893691918609767,0.08081148115311332,0.06028320428997547,COF
2020-11-24,2020-11-25,2020-11-27,2020-12-24,2020,89.18000030517578,97.30000305175781,-0.045077333811503695,0.09699485867098478,0.09058299012262672,COF
2020-12-02,2020-12-04,2020-12-07,2021-01-05,2020,93.0,100.13999938964844,-0.035268804078461,0.08150539603284601,0.07632766490699261,COF
2020-12-04,2020-12-07,2020-12-08,2021-01-06,2020,91.4000015258789,107.37999725341797,-0.01838074701454029,0.17778993138636867,0.17436004661438154,COF
2020-12-07,2020-12-08,2020-12-09,2021-01-07,2020,92.93000030517578,110.7300033569336,-0.03454211851857569,0.20025826481478082,0.19107050019846938,COF
2020-12-09,2020-12-10,2020-12-11,2021-01-11,2020,92.87000274658203,109.30999755859375,-0.03391839595907453,0.20361791184948363,0.1765528509752916,COF
2020-12-24,2020-12-30,2020-12-31,2021-01-29,2020,98.0,104.26000213623047,-0.010408129010881728,0.17836738119319984,0.06345645925556487,COF
2020-12-28,2020-12-30,2020-12-31,2021-01-29,2020,98.0,104.26000213623047,-0.010408129010881728,0.17836738119319984,0.06345645925556487,COF
2020-12-30,2020-12-31,2021-01-04,2021-02-01,2021,99.7300033569336,102.86000061035156,-0.027574450089585922,0.15792639596762825,0.03097741503186824,COF
2020-12-31,2021-01-05,2021-01-06,2021-02-03,2021,103.0,107.20999908447266,-0.03087378937063867,0.12116508113527757,0.04047756828259241,COF
2021-01-07,2021-01-11,2021-01-12,2021-02-09,2021,110.26000213623047,115.93000030517578,-0.09468530962394894,0.06475602440880324,0.051051850379822294,COF
2021-01-12,2021-01-13,2021-01-14,2021-02-11,2021,113.02999877929688,117.16000366210938,-0.11687162016401142,0.04777494102625779,0.03617872558138879,COF
2021-01-14,2021-01-15,2021-01-19,2021-02-16,2021,114.25,119.80000305175781,-0.12630197203654947,0.05522973793079866,0.04821915683694611,COF
2021-02-05,2021-02-09,2021-02-10,2021-03-10,2021,116.94000244140625,129.52999877929688,-0.013938813483685641,0.11715406757500868,0.1073016080362843,COF
2021-02-08,2021-02-09,2021-02-10,2021-03-10,2021,116.94000244140625,129.52999877929688,-0.013938813483685641,0.11715406757500868,0.1073016080362843,COF
2021-02-10,2021-02-11,2021-02-12,2021-03-12,2021,116.79000091552734,132.5500030517578,-0.01267234647942217,0.1533521353910161,0.1345775362813204,COF
2021-02-12,2021-02-16,2021-02-17,2021-03-16,2021,119.37000274658203,128.49000549316406,-0.03401193846503903,0.12842417566333775,0.07605329204870936,COF
2021-02-16,2021-02-17,2021-02-18,2021-03-17,2021,117.5,131.64999389648438,-0.018638318650265995,0.14638295275099744,0.12006461790745715,COF
2021-02-22,2021-02-26,2021-03-01,2021-03-26,2021,122.37999725341797,129.58999633789062,-0.01307401952957965,0.10067004389052747,0.05857842520721479,COF
2021-02-24,2021-03-01,2021-03-02,2021-03-29,2021,123.5,126.48999786376953,-0.022024301382211564,0.09068823439872209,0.023882754726113564,COF
2021-03-03,2021-03-04,2021-03-05,2021-04-01,2021,127.30000305175781,129.77999877929688,-0.05121762856368528,0.05813035128896016,0.019164276382770407,COF
2021-03-04,2021-03-05,2021-03-08,2021-04-05,2021,128.6999969482422,132.60000610351562,-0.058197342978816846,0.04662004772550965,0.029987641755659045,COF
2021-03-05,2021-03-09,2021-03-10,2021-04-07,2021,127.25,132.97000122070312,-0.04746562605522475,0.0585461449763629,0.04462953736703956,COF
2021-03-08,2021-03-10,2021-03-11,2021-04-08,2021,128.8300018310547,132.72999572753906,-0.05914773452052546,0.04556388289806357,0.02995726691215328,COF
2021-03-10,2021-03-17,2021-03-18,2021-04-15,2021,132.2899932861328,134.8699951171875,-0.08375534631478132,0.03144609474060234,0.019197354394551835,COF
2021-03-11,2021-03-15,2021-03-16,2021-04-13,2021,131.50999450683594,132.6699981689453,-0.07832100868826275,0.023724511491895584,0.00851519584037641,COF
2021-03-12,2021-03-15,2021-03-16,2021-04-13,2021,131.50999450683594,132.6699981689453,-0.07832100868826275,0.023724511491895584,0.00851519584037641,COF
2021-04-07,2021-04-08,2021-04-09,2021-05-06,2021,134.0,156.44000244140625,-0.0462686339421059,0.1679850336331039,0.16713925116703643,COF
2021-04-09,2021-04-12,2021-04-13,2021-05-10,2021,133.6300048828125,157.3800048828125,-0.043627939968776785,0.2001046865022924,0.17740365981123207,COF
2021-04-12,2021-04-14,2021-04-15,2021-05-12,2021,136.07000732421875,152.97000122070312,-0.060777569099086715,0.17858445274474288,0.12388855161361967,COF
2021-04-14,2021-04-15,2021-04-16,2021-05-13,2021,136.0399932861328,156.2899932861328,-0.060570351668893685,0.17884447979853557,0.14853741729575543,COF
2021-05-03,2021-05-04,2021-05-05,2021-06-02,2021,152.82000732421875,165.9199981689453,-0.008964862650935435,0.09540626798514107,0.08544877138760176,COF
2021-05-06,2021-05-07,2021-05-10,2021-06-07,2021,159.13999938964844,163.5500030517578,-0.04486615192303989,0.05567425313769281,0.027456670513116288,COF
2021-05-14,2021-05-17,2021-05-18,2021-06-15,2021,159.2899932861328,162.11000061035156,-0.04036658262789328,0.054680187588566076,0.01745030093137734,COF
2021-05-24,2021-05-28,2021-06-01,2021-06-28,2021,165.27000427246094,156.0,-0.10740000932496918,0.01651839811801814,-0.05632527092875217,COF
2021-05-27,2021-05-28,2021-06-01,2021-06-28,2021,165.27000427246094,156.0,-0.10740000932496918,0.01651839811801814,-0.05632527092875217,COF
