signal_date,entry_date,strategy,ticker,side,shares,entry_fill_est,planned_exit_date
2016-06-27,2016-06-28,MR_1A,NOW,BUY,1.9883299053477457e-21,13.02,2016-07-13
2016-06-27,2016-06-28,MR_1A,MS,BUY,1.1296384647670946e-21,24.280000228881836,2016-07-13
2016-06-27,2016-06-28,MR_1A,BAC,BUY,2.2111444452013423e-21,12.589999694824218,2016-07-13
2016-06-27,2016-06-28,MR_1A,C,BUY,6.922488501620366e-22,39.83000137329102,2016-07-13
2016-06-27,2016-06-28,MR_1A,AIG,BUY,8.631260327010833e-22,49.8699984741211,2016-07-13
2016-06-27,2016-06-28,MR_1A,COF,BUY,4.999872290924972e-22,59.27,2016-07-13
2016-07-19,2016-07-20,MR_1A,NFLX,BUY,0.06807054633262016,8.68699981689453,2016-08-03
2016-07-22,2016-07-25,TP_v2,PYPL,BUY,0.023409084477799064,37.720000762939456,2016-08-22
2016-07-26,2016-07-27,MR_1A,GILD,BUY,4.919556426914641e-05,81.35999633789062,2016-08-10
2016-08-03,2016-08-04,MR_1A,AMD,BUY,0.09314320503630816,6.409999866485595,2016-08-18
2016-08-04,2016-08-05,MR_1A,MET,BUY,0.000985210486348205,35.8577914428711,2016-08-19
2016-08-19,2016-08-22,MR_1A,TGT,BUY,0.009015339057359373,70.32000305175781,2016-09-06
2016-09-07,2016-09-08,TP_v2,AMD,BUY,0.14258855809620258,6.659999866485595,2016-10-06
2016-09-09,2016-09-12,TP_v2,AVGO,BUY,0.02043332374394925,15.933000106811523,2016-10-10
2016-09-13,2016-09-14,TP_v2,NVDA,BUY,0.20228846540105877,1.520249981880188,2016-10-12
2016-10-07,2016-10-10,MR_1A,TSLA,BUY,0.050094960699672696,13.443333168029785,2016-10-24
2016-10-10,2016-10-11,MR_1A,BMY,BUY,0.013540468799342818,49.689998168945316,2016-10-25
2016-10-13,2016-10-14,TP_v2,AMD,BUY,0.04782489947036143,6.940000076293945,2016-11-11
2016-10-27,2016-10-28,TP_v2,CHTR,BUY,0.00413036921947213,245.04000427246095,2016-11-28
2016-10-28,2016-10-31,MR_1A,AMGN,BUY,0.0010670141072390438,146.57000305175782,2016-11-14
2016-10-31,2016-11-01,TP_v2,PYPL,BUY,0.0025656089723555897,41.700000305175784,2016-11-30
2016-10-31,2016-11-01,MR_1A,ABBV,BUY,0.0012731868967058174,56.02,2016-11-15
2016-11-11,2016-11-14,TP_v2,NFLX,BUY,0.01665030386870267,11.495000381469726,2016-12-13
2016-11-11,2016-11-14,MR_1A,EXC,BUY,0.000920621385023555,21.346675415039062,2016-11-29
2016-11-11,2016-11-14,MR_1A,MDLZ,BUY,0.0004823915999612053,41.33000137329102,2016-11-29
2016-11-11,2016-11-14,MR_1A,NEE,BUY,0.0008294760560935291,28.247500915527343,2016-11-29
2016-11-11,2016-11-14,MR_1A,ISRG,BUY,0.00034809563593999254,69.02,2016-11-29
2016-11-11,2016-11-14,MR_1A,AMT,BUY,0.0002212985284767936,105.18999816894531,2016-11-29
2016-11-14,2016-11-15,TP_v2,AMZN,BUY,0.0010045974504871808,36.52,2016-12-14
2016-11-14,2016-11-15,TP_v2,AVGO,BUY,0.0023560091097257394,16.50299980163574,2016-12-14
2016-11-14,2016-11-15,TP_v2,ADBE,BUY,0.00048772570531426245,103.15999938964843,2016-12-14
2016-11-14,2016-11-15,TP_v2,AAPL,BUY,0.001785307698533702,26.662499923706054,2016-12-14
2016-11-23,2016-11-25,MR_1A,LLY,BUY,0.0011673201535084123,68.54999877929687,2016-12-09
2016-11-29,2016-11-30,TP_v2,COP,BUY,0.023201068612239435,46.31999923706055,2016-12-29
2016-12-01,2016-12-02,TP_v2,NOW,BUY,0.002729919607381629,14.589999694824218,2017-01-03
2016-12-01,2016-12-02,TP_v2,NVDA,BUY,0.01685339824381757,2.17625,2017-01-03
2016-12-01,2016-12-02,TP_v2,QCOM,BUY,0.000829221242136255,63.970000762939456,2017-01-03
2016-12-01,2016-12-02,TP_v2,AMD,BUY,0.0031641051684425507,8.400000114440918,2017-01-03
2016-12-01,2016-12-02,MR_1A,NOW,BUY,0.0036004854501573884,14.589999694824218,2016-12-16
2016-12-01,2016-12-02,MR_1A,TSLA,BUY,0.004221742359607253,12.21200038909912,2016-12-16
2016-12-14,2016-12-15,TP_v2,WFC,BUY,0.008485503641555751,55.189998168945316,2017-01-17
2016-12-16,2016-12-19,TP_v2,MET,BUY,0.002333626687783727,48.38006927490235,2017-01-19
2017-01-03,2017-01-04,TP_v2,NVDA,BUY,0.4455470820748415,2.6050000381469727,2017-02-02
2017-01-04,2017-01-05,TP_v2,AMD,BUY,0.016216822762005135,11.45000030517578,2017-02-03
2017-01-19,2017-01-20,TP_v2,BK,BUY,0.006415507403653046,44.70999862670899,2017-02-17
2017-01-19,2017-01-20,TP_v2,GS,BUY,0.0012159033569156287,231.6399951171875,2017-02-17
2017-01-20,2017-01-23,TP_v2,C,BUY,3.1806613556768704e-19,56.13999893188477,2017-02-21
2017-01-20,2017-01-23,TP_v2,QCOM,BUY,2.632553877960648e-19,58.689998168945316,2017-02-21
2017-01-20,2017-01-23,MR_1A,BMY,BUY,2.0422017802119918e-19,49.54999877929688,2017-02-06
2017-01-23,2017-01-24,TP_v2,MS,BUY,2.8706295475574705e-19,42.10000183105469,2017-02-22
2017-02-02,2017-02-03,TP_v2,MET,BUY,0.008298610846443307,46.67775299072266,2017-03-06
2017-02-02,2017-02-03,TP_v2,SCHW,BUY,0.010516376774432769,39.88999893188477,2017-03-06
2017-02-02,2017-02-03,TP_v2,GM,BUY,0.01165826349413964,35.939998168945316,2017-03-06
2017-02-08,2017-02-09,MR_1A,GILD,BUY,0.003747646233584618,66.35999633789062,2017-02-24
2017-02-17,2017-02-21,TP_v2,NVDA,BUY,0.09465788735038336,2.725749988555908,2017-03-21
2017-02-22,2017-02-23,TP_v2,COP,BUY,0.0072934225743459475,47.81000091552735,2017-03-23
2017-02-24,2017-02-27,MR_1A,TSLA,BUY,0.015818938287665528,16.564666290283203,2017-03-13
2017-03-06,2017-03-07,MR_1A,AMD,BUY,0.06513536228250416,13.089999694824218,2017-03-21
2017-03-08,2017-03-09,TP_v2,CAT,BUY,0.004655117438819474,92.46999694824218,2017-04-06
2017-03-17,2017-03-20,TP_v2,AMGN,BUY,0.0015284024700686555,169.6500048828125,2017-04-18
2017-03-21,2017-03-22,TP_v2,BAC,BUY,0.005013516166072613,22.669999618530273,2017-04-20
2017-03-21,2017-03-22,TP_v2,COF,BUY,0.0014716138356750483,83.10000183105468,2017-04-20
2017-03-21,2017-03-22,TP_v2,MS,BUY,0.0026578830598749125,42.17999984741211,2017-04-20
2017-03-21,2017-03-22,TP_v2,GM,BUY,0.003545839780713645,34.33000137329102,2017-04-20
2017-03-21,2017-03-22,TP_v2,SCHW,BUY,0.002649208718526841,40.24000122070313,2017-04-20
2017-03-21,2017-03-22,TP_v2,NOW,BUY,0.006680956610592033,16.79000045776367,2017-04-20
2017-03-21,2017-03-22,MR_1A,BAC,BUY,0.005061824060328525,22.669999618530273,2017-04-05
2017-03-21,2017-03-22,MR_1A,MS,BUY,0.0026834931765171805,42.17999984741211,2017-04-05
2017-03-21,2017-03-22,MR_1A,COF,BUY,0.0014857936175296299,83.10000183105468,2017-04-05
2017-03-21,2017-03-22,MR_1A,SCHW,BUY,0.0026747352532775384,40.24000122070313,2017-04-05
2017-03-27,2017-03-28,TP_v2,GS,BUY,0.0005851738438845729,225.6000018310547,2017-04-26
2017-03-27,2017-03-28,TP_v2,AMD,BUY,0.004377468585162737,13.77,2017-04-26
2017-03-27,2017-03-28,TP_v2,NKE,BUY,0.0023562327743681982,56.0100016784668,2017-04-26
2017-04-05,2017-04-06,TP_v2,NVDA,BUY,0.10918092839312371,2.52600004196167,2017-05-05
2017-04-05,2017-04-06,MR_1A,NVDA,BUY,0.07278728559541581,2.52600004196167,2017-04-21
2017-04-19,2017-04-20,TP_v2,COP,BUY,0.01441266804475125,48.040000457763675,2017-05-18
2017-05-02,2017-05-03,TP_v2,AMD,BUY,0.06967000340117734,10.309999961853027,2017-06-01
2017-05-04,2017-05-05,TP_v2,TSLA,BUY,0.01444782556786319,19.88666679382324,2017-06-05
2017-05-04,2017-05-05,MR_1A,TSLA,BUY,0.009631883711908793,19.88666679382324,2017-05-19
2017-05-08,2017-05-09,TP_v2,CHTR,BUY,0.0008700503027319019,323.31998779296873,2017-06-07
2017-05-18,2017-05-19,MR_1A,CSCO,BUY,0.02105629016704902,31.759999771118164,2017-06-05
2017-05-22,2017-05-23,TP_v2,BAC,BUY,0.0043593610393058485,23.050000686645507,2017-06-21
2017-05-22,2017-05-23,TP_v2,MS,BUY,0.002381795974672113,41.529998321533206,2017-06-21
2017-06-09,2017-06-12,TP_v2,CHTR,BUY,0.0013753275939458922,330.91999389648436,2017-07-11
2017-06-09,2017-06-12,TP_v2,AVGO,BUY,0.01739635646201933,24.060000915527343,2017-07-11
2017-06-09,2017-06-12,TP_v2,NFLX,BUY,0.0315475475895396,15.549999732971191,2017-07-11
2017-06-12,2017-06-13,TP_v2,CRM,BUY,0.004345508472519127,87.85000183105468,2017-07-12
2017-06-12,2017-06-13,TP_v2,NOW,BUY,0.015320338917517362,20.729999084472656,2017-07-12
2017-06-14,2017-06-15,TP_v2,AMD,BUY,1.2435274665197826e-18,11.36000015258789,2017-07-14
2017-06-14,2017-06-15,TP_v2,TMUS,BUY,6.590966510612416e-19,62.790000457763675,2017-07-14
2017-06-27,2017-06-28,TP_v2,NVDA,BUY,0.03319962409002728,3.7530000400543213,2017-07-27
2017-06-27,2017-06-28,MR_1A,NVDA,BUY,0.022133082726684856,3.7530000400543213,2017-07-13
2017-07-28,2017-07-31,MR_1A,SBUX,BUY,0.009445460018833354,54.49999954223633,2017-08-14
2017-07-28,2017-07-31,MR_1A,MO,BUY,0.00636058142792507,65.46999694824218,2017-08-14
2017-07-31,2017-08-01,TP_v2,TSLA,BUY,0.013785695913680285,21.55333282470703,2017-08-29
2017-07-31,2017-08-01,TP_v2,AMZN,BUY,0.010857023802291027,49.82550003051758,2017-08-29
2017-07-31,2017-08-01,MR_1A,AMD,BUY,0.040663964859411046,13.740000267028808,2017-08-15
2017-08-14,2017-08-15,TP_v2,NFLX,BUY,0.053269164147183294,17.172999877929687,2017-09-13
2017-08-16,2017-08-17,TP_v2,NVDA,BUY,0.12768106588974515,4.140250225067138,2017-09-15
2017-09-07,2017-09-08,TP_v2,CMCSA,BUY,0.02174836708892948,38.470000762939456,2017-10-06
2017-09-14,2017-09-15,TP_v2,CHTR,BUY,0.002599339118096848,375.93000366210936,2017-10-13
2017-09-22,2017-09-25,TP_v2,TSLA,BUY,0.009929410182548167,23.563333053588867,2017-10-23
2017-09-25,2017-09-26,TP_v2,NVDA,BUY,0.011323124003881945,4.4312501144409175,2017-10-24
2017-09-25,2017-09-26,TP_v2,AVGO,BUY,0.003088018651500571,23.808000106811523,2017-10-24
2017-09-25,2017-09-26,TP_v2,NOW,BUY,0.0035112510871930956,22.596000213623046,2017-10-24
2017-09-25,2017-09-26,MR_1A,AMD,BUY,0.004558653518914119,12.870000381469726,2017-10-10
2017-09-28,2017-09-29,TP_v2,NFLX,BUY,0.0042384924091824145,18.092999954223632,2017-10-27
2017-10-09,2017-10-10,MR_1A,CVS,BUY,0.011118563033577854,74.31000091552734,2017-10-24
2017-10-24,2017-10-25,MR_1A,GE,BUY,0.009028703697633183,104.68683197021484,2017-11-08
2017-10-25,2017-10-26,TP_v2,TSLA,BUY,0.036613845070031105,21.871999282836914,2017-11-24
2017-10-25,2017-10-26,MR_1A,AMD,BUY,0.04281304492716025,12.469999809265136,2017-11-09
2017-10-27,2017-10-30,TP_v2,GILD,BUY,0.00030189034215880864,76.11999847412109,2017-11-28
2017-10-27,2017-10-30,TP_v2,AMGN,BUY,0.000157897524095523,175.52,2017-11-28
2017-10-27,2017-10-30,MR_1A,CVS,BUY,0.000491293000800345,68.7899966430664,2017-11-13
2017-11-14,2017-11-15,MR_1A,GE,BUY,0.010401261751511678,83.93558074951171,2017-11-30
2017-11-15,2017-11-16,TP_v2,COP,BUY,0.006041630735796917,50.42000152587891,2017-12-15
2017-11-16,2017-11-17,MR_1A,TGT,BUY,0.0036407199723188584,55.779998321533206,2017-12-04
2017-11-29,2017-11-30,TP_v2,NVDA,BUY,0.021317959846754376,5.000000019073486,2017-12-29
2017-11-29,2017-11-30,TP_v2,NOW,BUY,0.0057503191219089285,24.215999145507812,2017-12-29
2017-11-29,2017-11-30,TP_v2,PYPL,BUY,0.0016094860477822448,73.7899966430664,2017-12-29
2017-11-29,2017-11-30,TP_v2,NFLX,BUY,0.006633262823028851,19.0510001373291,2017-12-29
2017-12-01,2017-12-04,TP_v2,QCOM,BUY,0.018878645488625303,65.61999847412109,2018-01-03
2017-12-04,2017-12-05,TP_v2,ADBE,BUY,0.0001302656295073124,167.71000244140626,2018-01-04
2017-12-04,2017-12-05,TP_v2,ISRG,BUY,0.00018609956052687408,123.25000335693359,2018-01-04
2017-12-04,2017-12-05,TP_v2,AVGO,BUY,0.000648659633222429,26.286000747680664,2018-01-04
2017-12-04,2017-12-05,TP_v2,CRM,BUY,0.0002577720456066448,99.57000305175781,2018-01-04
2017-12-04,2017-12-05,TP_v2,AMT,BUY,0.00016625194218290485,140.6500048828125,2018-01-04
2017-12-04,2017-12-05,TP_v2,AMZN,BUY,0.0004559458492078771,56.432998199462894,2018-01-04
2017-12-04,2017-12-05,MR_1A,AMD,BUY,0.009190338009302081,9.910000343322753,2017-12-19
2017-12-05,2017-12-06,TP_v2,GM,BUY,3.910153906716547e-19,42.58999969482422,2018-01-05
2017-12-05,2017-12-06,MR_1A,CVS,BUY,1.571663337285014e-19,70.64000274658203,2017-12-20
2018-01-09,2018-01-10,TP_v2,INTC,BUY,0.03185068991030332,43.35000183105469,2018-02-08
2018-01-17,2018-01-18,TP_v2,F,BUY,0.04526975184898113,12.20000030517578,2018-02-15
2018-01-17,2018-01-18,MR_1A,GE,BUY,0.0019192630363767027,83.40841247558593,2018-02-01
2018-01-17,2018-01-18,MR_1A,F,BUY,0.01705830350181692,12.20000030517578,2018-02-01
2018-01-24,2018-01-25,TP_v2,TXN,BUY,2.300935489800228e-19,110.88000061035156,2018-02-23
2018-01-24,2018-01-25,TP_v2,BA,BUY,8.92198172152732e-20,336.2299914550781,2018-02-23
2018-02-01,2018-02-02,TP_v2,UPS,BUY,0.00035564320629889073,119.00999786376953,2018-03-05
2018-02-01,2018-02-02,TP_v2,PYPL,BUY,0.00043195427222546306,78.11999847412109,2018-03-05
2018-02-01,2018-02-02,TP_v2,ISRG,BUY,0.0002558405019700326,141.02332641601564,2018-03-05
2018-02-01,2018-02-02,TP_v2,CAT,BUY,0.0002579832961037452,160.79000427246095,2018-03-05
2018-02-01,2018-02-02,TP_v2,UNH,BUY,0.00019877681799341113,233.02,2018-03-05
2018-02-01,2018-02-02,MR_1A,MET,BUY,0.0009521102367246983,47.90999938964844,2018-02-16
2018-02-01,2018-02-02,MR_1A,UPS,BUY,0.0004099431188930571,119.00999786376953,2018-02-16
2018-02-02,2018-02-05,TP_v2,ABBV,BUY,3.766910559285268e-05,113.02,2018-03-06
2018-02-02,2018-02-05,TP_v2,GM,BUY,0.00014731394155767652,40.99999954223633,2018-03-06
2018-02-02,2018-02-05,TP_v2,LOW,BUY,6.340205685589745e-05,101.39999725341796,2018-03-06
2018-02-02,2018-02-05,TP_v2,TGT,BUY,7.831911632900873e-05,72.46999694824218,2018-03-06
2018-02-02,2018-02-05,TP_v2,COP,BUY,0.00011739753380079686,57.15999938964844,2018-03-06
2018-02-02,2018-02-05,TP_v2,GILD,BUY,6.298499391173852e-05,81.4200015258789,2018-03-06
2018-02-05,2018-02-06,TP_v2,NVDA,BUY,0.0001359488330362909,5.130000133514404,2018-03-07
2018-02-05,2018-02-06,TP_v2,AMGN,BUY,5.182944240309601e-06,178.01000549316407,2018-03-07
2018-02-05,2018-02-06,TP_v2,WFC,BUY,2.0611055019862326e-05,56.92999984741211,2018-03-07
2018-02-05,2018-02-06,MR_1A,AMD,BUY,8.293046634542013e-06,11.059999961853027,2018-02-21
2018-02-05,2018-02-06,MR_1A,NVDA,BUY,2.4513666344625572e-05,5.130000133514404,2018-02-21
2018-02-05,2018-02-06,MR_1A,WFC,BUY,3.7164903477527473e-06,56.92999984741211,2018-02-21
2018-02-05,2018-02-06,MR_1A,CVX,BUY,1.7288025194413779e-06,111.21999694824218,2018-02-21
2018-02-05,2018-02-06,MR_1A,GOOGL,BUY,4.4526720676294685e-06,51.71900131225586,2018-02-21
2018-02-05,2018-02-06,MR_1A,GOOG,BUY,4.7147279094772136e-06,51.37900115966797,2018-02-21
2018-02-05,2018-02-06,MR_1A,QCOM,BUY,3.2053461960985043e-06,62.33000137329102,2018-02-21
2018-02-05,2018-02-06,MR_1A,HD,BUY,1.1232482922836243e-06,178.6399951171875,2018-02-21
2018-02-05,2018-02-06,MR_1A,XOM,BUY,2.7840329373383938e-06,78.53000213623046,2018-02-21
2018-02-06,2018-02-07,MR_1A,BRK-B,BUY,7.392582814112285e-07,202.02,2018-02-22
2018-02-08,2018-02-09,TP_v2,COF,BUY,0.013911259933816157,92.33999969482421,2018-03-12
2018-02-20,2018-02-21,TP_v2,WMT,BUY,0.012305299396042198,31.723332901000976,2018-03-21
2018-02-20,2018-02-21,MR_1A,WMT,BUY,0.0082035329306948,31.723332901000976,2018-03-07
2018-02-28,2018-03-01,MR_1A,CMCSA,BUY,5.2942827539525684e-05,36.45999862670899,2018-03-15
2018-03-05,2018-03-06,TP_v2,NKE,BUY,0.001583783552329486,65.22999908447265,2018-04-04
2018-03-06,2018-03-07,TP_v2,QCOM,BUY,0.0004554242436980246,61.5100016784668,2018-04-05
2018-03-06,2018-03-07,TP_v2,LMT,BUY,0.00011889529376651564,336.2500109863281,2018-04-05
2018-03-06,2018-03-07,TP_v2,TGT,BUY,0.00036006537067493185,71.07999755859375,2018-04-05
2018-03-06,2018-03-07,TP_v2,BA,BUY,8.140931142387142e-05,341.53998901367186,2018-04-05
2018-03-16,2018-03-19,TP_v2,ABBV,BUY,0.005219526893986534,113.75999786376953,2018-04-17
2018-03-16,2018-03-19,TP_v2,RTX,BUY,0.009247713012839396,80.5738101196289,2018-04-17
2018-03-19,2018-03-20,TP_v2,LIN,BUY,0.0002945841355936701,150.6000018310547,2018-04-18
2018-03-19,2018-03-20,TP_v2,META,BUY,0.00023147423745467538,167.49000122070314,2018-04-18
2018-03-19,2018-03-20,TP_v2,GOOGL,BUY,0.0007538856999969538,54.939998168945316,2018-04-18
2018-03-19,2018-03-20,TP_v2,GOOG,BUY,0.0007533073460282221,54.970000762939456,2018-04-18
2018-03-19,2018-03-20,TP_v2,GILD,BUY,0.000519609839943962,77.39999725341796,2018-04-18
2018-03-19,2018-03-20,TP_v2,C,BUY,0.0006756310375436339,73.07000305175781,2018-04-18
2018-03-19,2018-03-20,TP_v2,MSFT,BUY,0.0005096611831418551,93.07000305175781,2018-04-18
2018-03-20,2018-03-21,TP_v2,AMGN,BUY,1.8355851244517715e-19,181.44999267578126,2018-04-19
2018-03-20,2018-03-21,MR_1A,ORCL,BUY,2.6055256026188286e-19,47.31000091552735,2018-04-05
2018-03-20,2018-03-21,MR_1A,AVGO,BUY,4.1023832529114035e-19,24.078000564575195,2018-04-05
2018-03-21,2018-03-22,TP_v2,CRM,BUY,0.003001558359061269,120.4200015258789,2018-04-20
2018-04-06,2018-04-09,TP_v2,NVDA,BUY,0.004906315215744018,5.440000076293945,2018-05-07
2018-04-06,2018-04-09,TP_v2,INTC,BUY,0.0007132359183410888,49.17999984741211,2018-05-07
2018-04-06,2018-04-09,TP_v2,CSCO,BUY,0.0010930731326885697,40.970000762939456,2018-05-07
2018-04-06,2018-04-09,TP_v2,TXN,BUY,0.00040845346653199335,100.06000091552734,2018-05-07
2018-04-06,2018-04-09,TP_v2,SCHW,BUY,0.0007791925230391436,50.470000762939456,2018-05-07
2018-04-16,2018-04-17,MR_1A,BMY,BUY,0.000761990066548946,54.220000762939456,2018-05-01
2018-04-19,2018-04-20,MR_1A,PM,BUY,0.0043923231365972015,85.72999908447265,2018-05-04
2018-04-19,2018-04-20,MR_1A,MO,BUY,0.008187931586342794,57.65000106811524,2018-05-04
2018-04-20,2018-04-23,TP_v2,AAPL,BUY,0.014846734466098528,41.727500457763675,2018-05-21
2018-04-20,2018-04-23,MR_1A,IBM,BUY,0.0009820855715358839,138.67200805664064,2018-05-07
2018-04-20,2018-04-23,MR_1A,QCOM,BUY,0.002338057991912458,51.52,2018-05-07
2018-04-20,2018-04-23,MR_1A,AAPL,BUY,0.0037473341339218386,41.727500457763675,2018-05-07
2018-04-24,2018-04-25,TP_v2,NFLX,BUY,1.693589613366348e-19,30.656999130249023,2018-05-23
2018-04-24,2018-04-25,TP_v2,NOW,BUY,1.9954059669971256e-19,32.5100016784668,2018-05-23
2018-04-24,2018-04-25,TP_v2,PYPL,BUY,1.0183531891748672e-19,75.40999938964843,2018-05-23
2018-04-24,2018-04-25,TP_v2,CAT,BUY,4.282202161061391e-20,143.8500018310547,2018-05-23
2018-04-24,2018-04-25,TP_v2,ADBE,BUY,3.303099821232648e-20,218.18000366210939,2018-05-23
2018-04-24,2018-04-25,TP_v2,LIN,BUY,6.14656336639543e-20,152.46000244140626,2018-05-23
2018-04-24,2018-04-25,TP_v2,CRM,BUY,6.676144387734604e-20,117.7899966430664,2018-05-23
2018-04-24,2018-04-25,MR_1A,MMM,BUY,6.076326270951296e-20,168.16381408691407,2018-05-09
2018-04-24,2018-04-25,MR_1A,NFLX,BUY,2.191958504348956e-19,30.656999130249023,2018-05-09
2018-04-24,2018-04-25,MR_1A,CAT,BUY,5.542316373576848e-20,143.8500018310547,2018-05-09
2018-04-24,2018-04-25,MR_1A,NOW,BUY,2.582589692608061e-19,32.5100016784668,2018-05-09
2018-04-25,2018-04-26,TP_v2,LMT,BUY,4.585353343572254e-36,330.02,2018-05-24
2018-04-25,2018-04-26,TP_v2,GD,BUY,7.443555382753042e-36,214.93999816894532,2018-05-24
2018-04-25,2018-04-26,TP_v2,COF,BUY,1.6742446477564373e-35,92.9200015258789,2018-05-24
2018-04-25,2018-04-26,TP_v2,MSFT,BUY,1.5967634180639925e-35,93.57000305175781,2018-05-24
2018-04-26,2018-04-27,TP_v2,EMR,BUY,7.617201068140537e-51,67.36999847412109,2018-05-25
2018-05-01,2018-05-02,MR_1A,TMUS,BUY,0.0006708008496990488,59.83000137329102,2018-05-16
2018-05-04,2018-05-07,MR_1A,GILD,BUY,0.006372264968998895,65.72999908447265,2018-05-21
2018-05-04,2018-05-07,MR_1A,CVS,BUY,0.006353372753799872,63.13999893188477,2018-05-21
2018-05-07,2018-05-08,TP_v2,TGT,BUY,0.009190504635709308,69.32999755859375,2018-06-06
2018-05-17,2018-05-18,TP_v2,CSCO,BUY,0.0008718251148993633,43.47999908447266,2018-06-18
2018-05-21,2018-05-22,TP_v2,NVDA,BUY,0.22356123635890918,6.139500160217285,2018-06-20
2018-05-25,2018-05-29,TP_v2,COP,BUY,0.001287556008030071,64.82000305175781,2018-06-26
2018-05-25,2018-05-29,TP_v2,ABBV,BUY,0.000867088617714386,100.2899966430664,2018-06-26
2018-06-11,2018-06-12,TP_v2,INTC,BUY,0.013039834741859798,54.88999893188477,2018-07-11
2018-06-18,2018-06-19,TP_v2,CAT,BUY,0.0001290107216109208,146.02,2018-07-18
2018-06-18,2018-06-19,TP_v2,BA,BUY,5.670613986048413e-05,347.19001342773436,2018-07-18
2018-06-19,2018-06-20,TP_v2,GM,BUY,8.14615397232614e-20,42.58999969482422,2018-07-19
2018-06-20,2018-06-21,MR_1A,SBUX,BUY,0.009342986110356999,52.31000091552735,2018-07-06
2018-06-20,2018-06-21,MR_1A,ORCL,BUY,0.010618785492228803,43.200000305175784,2018-07-06
2018-06-21,2018-06-22,MR_1A,AMD,BUY,0.0325395179442608,15.799999732971191,2018-07-09
2018-06-26,2018-06-27,TP_v2,NOW,BUY,0.0048324857329668895,34.46200134277344,2018-07-26
2018-07-06,2018-07-09,MR_1A,TSLA,BUY,0.045349958522933706,20.819333572387695,2018-07-23
2018-07-12,2018-07-13,MR_1A,AVGO,BUY,0.04498361791843314,21.27,2018-07-27
2018-07-17,2018-07-18,TP_v2,NFLX,BUY,0.003962923497413375,38.14400054931641,2018-08-15
2018-07-24,2018-07-25,TP_v2,AMD,BUY,0.03879304796694386,16.319999237060546,2018-08-22
2018-07-26,2018-07-27,MR_1A,META,BUY,0.0033790007424444554,179.8899951171875,2018-08-10
2018-07-27,2018-07-30,MR_1A,INTC,BUY,0.02064993845271455,47.65000106811524,2018-08-13
2018-07-30,2018-07-31,TP_v2,PYPL,BUY,9.971226054508715e-06,82.53000213623046,2018-08-28
2018-07-30,2018-07-31,TP_v2,INTU,BUY,5.781157786789002e-06,204.2199969482422,2018-08-28
2018-07-30,2018-07-31,TP_v2,ADBE,BUY,3.93221409694445e-06,244.94999267578126,2018-08-28
2018-07-30,2018-07-31,TP_v2,CRM,BUY,6.8593620748688044e-06,138.69999267578126,2018-08-28
2018-07-30,2018-07-31,TP_v2,NOW,BUY,1.9336408369554897e-05,35.8699984741211,2018-08-28
2018-07-30,2018-07-31,TP_v2,MA,BUY,5.448229029775571e-06,199.04000427246095,2018-08-28
2018-07-30,2018-07-31,MR_1A,PYPL,BUY,9.90732399600005e-06,82.53000213623046,2018-08-14
2018-07-30,2018-07-31,MR_1A,ADBE,BUY,3.907013928588231e-06,244.94999267578126,2018-08-14
2018-07-30,2018-07-31,MR_1A,MA,BUY,5.413313258302123e-06,199.04000427246095,2018-08-14
2018-08-06,2018-08-07,TP_v2,LIN,BUY,5.945633802644783e-06,158.99000122070314,2018-09-05
2018-08-15,2018-08-16,TP_v2,NFLX,BUY,0.018874581756531422,33.0100016784668,2018-09-14
2018-08-15,2018-08-16,TP_v2,COP,BUY,0.01294990428183915,68.2899966430664,2018-09-14
2018-08-17,2018-08-20,MR_1A,TSLA,BUY,0.012018088281696076,19.466666717529296,2018-09-04
2018-09-05,2018-09-06,MR_1A,TSLA,BUY,0.05515640072942485,19.00666763305664,2018-09-20
2018-09-19,2018-09-20,TP_v2,NOW,BUY,0.026284444439198203,37.42000152587891,2018-10-18
2018-09-21,2018-09-24,TP_v2,AMD,BUY,0.009472606577460806,31.1499991607666,2018-10-22
2018-09-21,2018-09-24,TP_v2,ADBE,BUY,0.0027382149735859433,260.02,2018-10-22
2018-09-21,2018-09-24,TP_v2,NVDA,BUY,0.0976731966128256,6.574999828338623,2018-10-22
2018-09-24,2018-09-25,MR_1A,GE,BUY,0.0018196726204025042,56.23529006958008,2018-10-09
2018-10-09,2018-10-10,TP_v2,CRM,BUY,0.00017112583802370615,147.54000427246095,2018-11-07
2018-10-09,2018-10-10,TP_v2,GOOGL,BUY,0.0005343131384135609,56.83999969482422,2018-11-07
2018-10-09,2018-10-10,TP_v2,GOOG,BUY,0.0005536480310389184,56.57400085449219,2018-11-07
2018-10-10,2018-10-11,TP_v2,NFLX,BUY,3.050412387347849e-05,32.513999481201175,2018-11-08
2018-10-10,2018-10-11,TP_v2,MA,BUY,9.122732900711103e-06,194.66999389648439,2018-11-08
2018-10-10,2018-10-11,TP_v2,INTU,BUY,7.790072916331657e-06,204.65999938964845,2018-11-08
2018-10-10,2018-10-11,TP_v2,AMZN,BUY,1.6968256235783192e-05,86.21999694824218,2018-11-08
2018-10-10,2018-10-11,TP_v2,NKE,BUY,2.380483023136096e-05,74.7899966430664,2018-11-08
2018-10-10,2018-10-11,TP_v2,ISRG,BUY,9.448961151621876e-06,169.85332824707032,2018-11-08
