date,drawdown
2016-06-28,-0.04844338499026646
2016-06-29,-0.032737426652983403
2016-06-30,-0.021302778499691644
2016-07-01,-0.030506783594257736
2016-07-05,-0.05545367907349574
2016-07-06,-0.05298526035451989
2016-07-07,-0.04983655095847983
2016-07-08,-0.03148622903854681
2016-07-11,-0.025347888251732953
2016-07-12,-0.01015513844488114
2016-07-13,-0.011121350036156552
2016-07-14,-0.010272619732476729
2016-07-15,-0.010272619732476729
2016-07-18,-0.010272619732476729
2016-07-19,-0.010272619732476729
2016-07-20,-0.005770002777423122
2016-07-21,-0.014082499326883435
2016-07-22,-0.014515450887367942
2016-07-25,-0.005911865503103075
2016-07-26,0.0
2016-07-27,-0.00448199859088072
2016-07-28,-0.006305265735534915
2016-07-29,-0.008192700543979137
2016-08-01,0.0
2016-08-02,-0.011766094835268803
2016-08-03,-0.01382971199064309
2016-08-04,0.0
2016-08-05,0.0
2016-08-08,0.0
2016-08-09,-0.001902211645351759
2016-08-10,-0.009388291379797686
2016-08-11,0.0
2016-08-12,0.0
2016-08-15,0.0
2016-08-16,-0.0105888886671468
2016-08-17,-0.01973424706271676
2016-08-18,0.0
2016-08-19,-0.0019469795444295723
2016-08-22,-0.0015694582603240637
2016-08-23,0.0
2016-08-24,0.0
2016-08-25,-0.004933995317030759
2016-08-26,-0.007400972517307203
2016-08-29,-0.0036468447561646133
2016-08-30,-0.007186447423829567
2016-08-31,-0.008259031974740094
2016-09-01,-0.006167463458930156
2016-09-02,-0.004933995317030759
2016-09-06,-0.008848983755934459
2016-09-07,-0.008848983755934459
2016-09-08,-0.04724491116956686
2016-09-09,-0.07671155678206742
2016-09-12,-0.06654995270575847
2016-09-13,-0.08343606353631672
2016-09-14,-0.05235481889737292
2016-09-15,-0.042908807015360484
2016-09-16,-0.041648740670927165
2016-09-19,-0.029850565871802903
2016-09-20,-0.03399343691899126
2016-09-21,-0.015625426930435116
2016-09-22,-0.009242077579171504
2016-09-23,0.0
2016-09-26,-0.022333015695386704
2016-09-27,0.0
2016-09-28,0.0
2016-09-29,0.0
2016-09-30,0.0
2016-10-03,0.0
2016-10-04,0.0
2016-10-05,-0.010918324589944128
2016-10-06,0.0
2016-10-07,-0.0014455144148971533
2016-10-10,-0.0015765743456697123
2016-10-11,-0.007154449765113924
2016-10-12,-0.0027266702459409764
2016-10-13,-0.004133801323127684
2016-10-14,-0.013194299628603745
2016-10-17,-0.021751902817427893
2016-10-18,-0.006301756553163895
2016-10-19,0.0
2016-10-20,-0.0035173862148566437
2016-10-21,-0.0084194530632139
2016-10-24,-0.006466973097565054
2016-10-25,-0.002154054578590081
2016-10-26,-0.004401479252610585
2016-10-27,-0.006081999814194106
2016-10-28,0.0
2016-10-31,0.0
2016-11-01,-0.005006344262544538
2016-11-02,-0.0011507634078999907
2016-11-03,-0.02045772832631443
2016-11-04,-0.015711974723591315
2016-11-07,0.0
2016-11-08,0.0
2016-11-09,0.0
2016-11-10,0.0
2016-11-11,0.0
2016-11-14,-0.0221099085895633
2016-11-15,-0.025155975893965676
2016-11-16,-0.018647130911125243
2016-11-17,-0.007278491413478472
2016-11-18,-0.01308184437794968
2016-11-21,-0.00636312334409328
2016-11-22,0.0
2016-11-23,-0.0024885013677484746
2016-11-25,0.0
2016-11-28,-0.01685974921838229
2016-11-29,-0.01673609798303466
2016-11-30,0.0
2016-12-01,-0.01098612503441021
2016-12-02,-0.005620735086894202
2016-12-05,0.0
2016-12-06,0.0
2016-12-07,0.0
2016-12-08,-0.0007023252749537301
2016-12-09,0.0
2016-12-12,0.0
2016-12-13,0.0
2016-12-14,-0.014176936393234363
2016-12-15,-0.010958965748884775
2016-12-16,-0.007874101018263246
2016-12-19,-0.00810886154638879
2016-12-20,-0.00742180807013304
2016-12-21,-0.010589675053531922
2016-12-22,-0.009865044544641322
2016-12-23,-0.010279784641264555
2016-12-27,-0.006931234259294317
2016-12-28,-0.021697237232748967
2016-12-29,-0.02750472740931631
2016-12-30,-0.026283711933256404
2017-01-03,-0.020942690325018498
2017-01-04,-0.01948799881063057
2017-01-05,-0.04058157084834002
2017-01-06,-0.03345445625308818
2017-01-09,-0.01443850716785755
2017-01-10,-0.016754123805297172
2017-01-11,-0.023603800878845282
2017-01-12,-0.03655842862843106
2017-01-13,-0.03205354208568456
2017-01-17,-0.057073963466376276
2017-01-18,-0.046397165122004425
2017-01-19,-0.034274099213694065
2017-01-20,-0.040985995206677006
2017-01-23,-0.036767649917812895
2017-01-24,-0.018898709063456032
2017-01-25,-0.012848878696934518
2017-01-26,0.0
2017-01-27,0.0
2017-01-30,-0.012591613765175924
2017-01-31,-0.02108336351016482
2017-02-01,0.0
2017-02-02,0.0
2017-02-03,0.0
2017-02-06,0.0
2017-02-07,-0.008138263586576211
2017-02-08,-0.015520147145169805
2017-02-09,-0.0036028681566554477
2017-02-10,-0.0016271922284920581
2017-02-13,0.0
2017-02-14,0.0
2017-02-15,0.0
2017-02-16,-0.00597379997993186
2017-02-17,-0.006422836867576609
2017-02-21,0.0
2017-02-22,-0.0016422006875780326
2017-02-23,-0.03622854640173112
2017-02-24,-0.04084114599143851
2017-02-27,-0.02653601397100247
2017-02-28,-0.043478694227633397
2017-03-01,-0.017732320085192765
2017-03-02,-0.03680875728088229
2017-03-03,-0.03041672661058492
2017-03-06,-0.038846940730156265
2017-03-07,-0.03495057367280374
2017-03-08,-0.03533885440079254
2017-03-09,-0.033473157409796284
2017-03-10,-0.033352436432589005
2017-03-13,-0.022351436650532075
2017-03-14,-0.031396143269034615
2017-03-15,-0.01797807411501562
2017-03-16,-0.015477696439187838
2017-03-17,-0.009253497370986907
2017-03-20,0.0
2017-03-21,-0.030306842362862185
2017-03-22,-0.031236246576635596
2017-03-23,-0.032529331444222986
2017-03-24,-0.03470053623933855
2017-03-27,-0.0397366153279034
2017-03-28,-0.02032029950938774
2017-03-29,-0.0169148052161483
2017-03-30,0.0
2017-03-31,-0.00510057305384215
2017-04-03,-0.011943904293607033
2017-04-04,-0.005957411423531123
2017-04-05,-0.014406323751698702
2017-04-06,-0.0039015992509109365
2017-04-07,-0.005269368077664094
2017-04-10,-0.007162067046349474
2017-04-11,-0.007696437862665162
2017-04-12,-0.009699988340563626
2017-04-13,-0.013513892693198803
2017-04-17,-0.00842081435105635
2017-04-18,-0.00990676434074833
2017-04-19,-0.008511672196338305
2017-04-20,-0.006543885411789296
2017-04-21,-0.00898762917803253
2017-04-24,-0.006408556199623661
2017-04-25,0.0
2017-04-26,-0.005811208103746912
2017-04-27,-0.011123236800721581
2017-04-28,-0.01100475272889545
2017-05-01,-0.015433494050808072
2017-05-02,-0.026216084698891473
2017-05-03,-0.018455015627853788
2017-05-04,-0.043318508451362314
2017-05-05,-0.028414873137461383
2017-05-08,-0.0293666296483448
2017-05-09,-0.03326814499566133
2017-05-10,0.0
2017-05-11,0.0
2017-05-12,0.0
2017-05-15,0.0
2017-05-16,0.0
2017-05-17,-0.060632447570268755
2017-05-18,-0.05756527153837854
2017-05-19,-0.06025913268592176
2017-05-22,-0.06330885898829797
2017-05-23,-0.0631765503091416
2017-05-24,-0.06555308883918987
2017-05-25,-0.062344398371490195
2017-05-26,-0.06055333395862361
2017-05-30,-0.056917264917775046
2017-05-31,-0.05799202815090654
2017-06-01,-0.0585073357621394
2017-06-02,-0.05719101924031256
2017-06-05,-0.05902036372240971
2017-06-06,-0.05955718372786656
2017-06-07,-0.05843987498835013
2017-06-08,-0.056331724357693735
2017-06-09,-0.05519037434182994
2017-06-12,-0.046977313846986224
2017-06-13,-0.045396223472262465
2017-06-14,-0.051552540290151994
2017-06-15,-0.057392731625973026
2017-06-16,-0.05860547799603888
2017-06-19,-0.05178238171776173
2017-06-20,-0.06273859152950134
2017-06-21,-0.0542948233580296
2017-06-22,-0.05238845656966218
2017-06-23,-0.05254808263600286
2017-06-26,-0.05187060844730096
2017-06-27,-0.06325313351003559
2017-06-28,-0.04490307513143865
2017-06-29,-0.061606703361573145
2017-06-30,-0.06127513276753738
2017-07-03,-0.07445368748565939
2017-07-05,-0.06304478941585523
2017-07-06,-0.0642353990238298
2017-07-07,-0.05276714079725242
2017-07-10,-0.039529244210301684
2017-07-11,-0.03726730220586649
2017-07-12,-0.02683289760325369
2017-07-13,-0.02834562987164202
2017-07-14,-0.025526913763991743
2017-07-17,-0.02589066470998158
2017-07-18,-0.02144495570235838
2017-07-19,-0.022040885712139247
2017-07-20,-0.021476431141729035
2017-07-21,-0.021040991669714737
2017-07-24,-0.0203389994894152
2017-07-25,-0.02083267871364347
2017-07-26,-0.019666316724827326
2017-07-27,-0.022025892938736136
2017-07-28,-0.02219526020144813
2017-07-31,-0.027195434512804373
2017-08-01,-0.023441846795345667
2017-08-02,-0.029880075296970676
2017-08-03,-0.03503621629630149
2017-08-04,-0.03855017118701287
2017-08-07,-0.027079295615802246
2017-08-08,-0.043406453863411354
2017-08-09,-0.056549465193885706
2017-08-10,-0.0866241300092967
2017-08-11,-0.08166945234268463
2017-08-14,-0.06421050205593926
2017-08-15,-0.05922603385507441
2017-08-16,-0.05901035573375457
2017-08-17,-0.06354678735433295
2017-08-18,-0.06357690632036539
2017-08-21,-0.07291796759048152
2017-08-22,-0.06430664987890722
2017-08-23,-0.06801327863768392
2017-08-24,-0.06686252541244575
2017-08-25,-0.06971200878235029
2017-08-28,-0.07133952877253158
2017-08-29,-0.07918544805013006
2017-08-30,-0.07319485030167927
2017-08-31,-0.06673242231695309
2017-09-01,-0.06101797583631374
2017-09-05,-0.06711801884686064
2017-09-06,-0.07094421580783106
2017-09-07,-0.0738969646133455
2017-09-08,-0.07994783272824824
2017-09-11,-0.06735647554703916
2017-09-12,-0.06352643293498128
2017-09-13,-0.06124895485182835
2017-09-14,-0.05803483415027755
2017-09-15,-0.059069583598981956
2017-09-18,-0.06063821493880894
2017-09-19,-0.06409090355601366
2017-09-20,-0.06531528438186773
2017-09-21,-0.06591482091226375
2017-09-22,-0.06246138208727681
2017-09-25,-0.07802837463667678
2017-09-26,-0.07973283647073814
2017-09-27,-0.07917853575063738
2017-09-28,-0.08470609393533834
2017-09-29,-0.07729686854760331
2017-10-02,-0.08136735003975926
2017-10-03,-0.06694912032797484
2017-10-04,-0.05217645873848131
2017-10-05,-0.0492341674752621
2017-10-06,-0.0469801040845228
2017-10-09,-0.06851292974323164
2017-10-10,-0.04695992272127181
2017-10-11,-0.05089483016374374
2017-10-12,-0.04884500985918494
2017-10-13,-0.05084215686964688
2017-10-16,-0.05799396127061707
2017-10-17,-0.04997352844162639
2017-10-18,-0.041253982492033825
2017-10-19,-0.05222517613700739
2017-10-20,-0.056542931079703984
2017-10-23,-0.07250439629120631
2017-10-24,-0.07036226322521599
2017-10-25,-0.07671452574827209
2017-10-26,-0.08093242945066081
2017-10-27,-0.09239912105209802
2017-10-30,-0.10253097287356072
2017-10-31,-0.09458995628890765
2017-11-01,-0.10538115633361034
2017-11-02,-0.12878209810710317
2017-11-03,-0.11832295891780542
2017-11-06,-0.12122330926913127
2017-11-07,-0.11363086602495365
2017-11-08,-0.11767279886709303
2017-11-09,-0.11983204182900764
2017-11-10,-0.11810288389170498
2017-11-13,-0.10671282269056082
2017-11-14,-0.11450401132014976
2017-11-15,-0.09789036341404422
2017-11-16,-0.09577051052002039
2017-11-17,-0.09176999977254086
2017-11-20,-0.10299214426611725
2017-11-21,-0.0971406149127525
2017-11-22,-0.09521235781947768
2017-11-24,-0.09316984897810288
2017-11-27,-0.09705773040615329
2017-11-28,-0.08908443208383443
2017-11-29,-0.08174170241605283
2017-11-30,-0.08444223932038941
2017-12-01,-0.08751365154813817
2017-12-04,-0.11684673610051377
2017-12-05,-0.11316891507062177
2017-12-06,-0.10820510023324281
2017-12-07,-0.1010465511462203
2017-12-08,-0.10505683103167529
2017-12-11,-0.09525744630470234
2017-12-12,-0.10208608697245725
2017-12-13,-0.10482711783568188
2017-12-14,-0.10294485208202231
2017-12-15,-0.09573931415413128
2017-12-18,-0.08873311909463455
2017-12-19,-0.09889809817011619
2017-12-20,-0.09851155768892839
2017-12-21,-0.10256957203044892
2017-12-22,-0.09938486507792976
2017-12-26,-0.10072548875535736
2017-12-27,-0.09806370961715172
2017-12-28,-0.09654064642564508
2017-12-29,-0.10275619757748766
2018-01-02,-0.0911345664872586
2018-01-03,-0.08310392916900189
2018-01-04,-0.08594803478343327
2018-01-05,-0.08508655567774248
2018-01-08,-0.07978994129842121
2018-01-09,-0.07742396347465064
2018-01-10,-0.07749498380575626
2018-01-11,-0.06686012179761625
2018-01-12,-0.06999127212088219
2018-01-16,-0.07084366302414202
2018-01-17,-0.05036043134013257
2018-01-18,-0.054060280111430714
2018-01-19,-0.05295468606888554
2018-01-22,-0.04102881376789158
2018-01-23,-0.0355531338991788
2018-01-24,-0.042515910770660637
2018-01-25,-0.05470903508740066
2018-01-26,0.0
2018-01-29,-0.011485428074399229
2018-01-30,-0.030268706648697408
2018-01-31,-0.03724955619342574
2018-02-01,-0.04448498096272391
2018-02-02,-0.07018247953008849
2018-02-05,-0.10570043023054121
2018-02-06,-0.08787247019759348
2018-02-07,-0.08482891997525266
2018-02-08,-0.12854848533699736
2018-02-09,-0.12660588583684285
2018-02-12,-0.10298268354213957
2018-02-13,-0.10439622700524287
2018-02-14,-0.08819084455102222
2018-02-15,-0.07823225445775994
2018-02-16,-0.07396631960757871
2018-02-20,-0.0802534682937267
2018-02-21,-0.09283432669896852
2018-02-22,-0.0939654265926616
2018-02-23,-0.07852626677295715
2018-02-26,-0.06803597057247635
2018-02-27,-0.07942686064092663
2018-02-28,-0.09006829272887695
2018-03-01,-0.10008923180881912
2018-03-02,-0.09672425507087867
2018-03-05,-0.08631452431377007
2018-03-06,-0.08786736980878351
2018-03-07,-0.09208597664086937
2018-03-08,-0.08746543929476791
2018-03-09,-0.06822558051518646
2018-03-12,-0.07251370849328209
2018-03-13,-0.07343350450490027
2018-03-14,-0.0752265984036029
2018-03-15,-0.07416453596662287
2018-03-16,-0.07187151640821976
2018-03-19,-0.081807461079483
2018-03-20,-0.07874088003432256
2018-03-21,-0.08030234198427133
2018-03-22,-0.1269288295459795
2018-03-23,-0.13932025721719432
2018-03-26,-0.1220248541664617
2018-03-27,-0.1425578214761104
2018-03-28,-0.1422892025240915
2018-03-29,-0.13118402261035533
2018-04-02,-0.14956578966407907
2018-04-03,-0.1454648760230035
2018-04-04,-0.1309754973419156
2018-04-05,-0.12980036996577426
2018-04-06,-0.15050677092612708
2018-04-09,-0.1487740258672423
2018-04-10,-0.13127232148958579
2018-04-11,-0.13387043895257478
2018-04-12,-0.12940558468487062
2018-04-13,-0.13516796019635835
2018-04-16,-0.13002577748377375
2018-04-17,-0.11519062736829422
2018-04-18,-0.11413221570138399
2018-04-19,-0.1156186614601471
2018-04-20,-0.12232891838512505
2018-04-23,-0.1303344148985608
2018-04-24,-0.1445357720889664
2018-04-25,-0.14372566802932252
2018-04-26,-0.14276079142037224
2018-04-27,-0.13800943531809728
2018-04-30,-0.13607364484999018
2018-05-01,-0.1310093411664599
2018-05-02,-0.12874415870183398
2018-05-03,-0.12698317289735028
2018-05-04,-0.10845235422696353
2018-05-07,-0.10982912255264543
2018-05-08,-0.1075369765009524
2018-05-09,-0.09817829197383898
2018-05-10,-0.0936743073240629
2018-05-11,-0.09401832197259719
2018-05-14,-0.08385945116584281
2018-05-15,-0.08523256263275891
2018-05-16,-0.07667667822733149
2018-05-17,-0.0744653741159923
2018-05-18,-0.07789289542618927
2018-05-21,-0.0748198225623895
2018-05-22,-0.07271297165556234
2018-05-23,-0.08232321573168422
2018-05-24,-0.08024250348127882
2018-05-25,-0.08043575668300296
2018-05-29,-0.07751368219465216
2018-05-30,-0.052930071244794874
2018-05-31,-0.06459438958402741
2018-06-01,-0.06188869692626264
2018-06-04,-0.04372949520250835
2018-06-05,-0.03468986423183251
2018-06-06,-0.033695024568107246
2018-06-07,-0.03403774350587674
2018-06-08,-0.0314669425071914
2018-06-11,-0.028640042333379356
2018-06-12,-0.0336742759370966
2018-06-13,-0.03449642795643748
2018-06-14,-0.030725161148686286
2018-06-15,-0.040940585376970984
2018-06-18,-0.054763424265566796
2018-06-19,-0.06075535351848227
2018-06-20,-0.05187912644792669
2018-06-21,-0.07729259925390963
2018-06-22,-0.07037567532217914
2018-06-25,-0.09311301115488257
2018-06-26,-0.10015998816794491
2018-06-27,-0.10804153425222152
2018-06-28,-0.09768203569587952
2018-06-29,-0.09353840765479238
2018-07-02,-0.08416690450527564
2018-07-03,-0.09734008596145882
2018-07-05,-0.07992686907496249
2018-07-06,-0.06705817312277129
2018-07-09,-0.05650083010173501
2018-07-10,-0.05283722634089405
2018-07-11,-0.06405490829033822
2018-07-12,-0.05296177974707639
2018-07-13,-0.07260132663934649
2018-07-16,-0.07247671166921199
2018-07-17,-0.05935687100497844
2018-07-18,-0.05656342133094994
2018-07-19,-0.058809511755469335
2018-07-20,-0.06001160034795361
2018-07-23,-0.04671040927492298
2018-07-24,-0.045694779087526394
2018-07-25,-0.02219230381387116
2018-07-26,-0.023986423606746965
2018-07-27,-0.041318768121984206
2018-07-30,-0.048287814560243225
2018-07-31,-0.04241081627297161
2018-08-01,-0.03452281682722902
2018-08-02,0.0
2018-08-03,0.0
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,-0.0017300578985189885
2018-08-09,-0.0009826739522159622
2018-08-10,-0.010820939594032963
2018-08-13,-0.01483935823908733
2018-08-14,-0.012272513714683742
2018-08-15,-0.01717230795955349
2018-08-16,-0.0071122809579651225
2018-08-17,-0.005501594723751446
2018-08-20,0.0
2018-08-21,0.0
2018-08-22,0.0
2018-08-23,0.0
2018-08-24,0.0
2018-08-27,0.0
2018-08-28,-0.006177899603134085
2018-08-29,0.0
2018-08-30,-0.000694066961450579
2018-08-31,-0.002100934788710096
2018-09-04,-0.008698657221898776
2018-09-05,-0.009617211772482426
2018-09-06,-0.030959547817681954
2018-09-07,-0.030913616479850248
2018-09-10,-0.023414883868313918
2018-09-11,-0.012991741287501135
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-17,-0.01396640950198158
2018-09-18,0.0
2018-09-19,0.0
2018-09-20,0.0
2018-09-21,0.0
2018-09-24,0.0
2018-09-25,0.0
2018-09-26,0.0
2018-09-27,0.0
2018-09-28,-0.009194642808983744
2018-10-01,0.0
2018-10-02,-0.010012943558472154
2018-10-03,-0.003918880437911332
2018-10-04,-0.033413993071052195
2018-10-05,-0.033041966160099134
2018-10-08,-0.05627862112562876
2018-10-09,-0.04707808210355402
2018-10-10,-0.0959034282659248
2018-10-11,-0.09423916433885571
2018-10-12,-0.05437183891322073
2018-10-15,-0.07272424065122918
2018-10-16,-0.016375325329850088
2018-10-17,-0.024714948614823373
2018-10-18,-0.05311824620561756
2018-10-19,-0.06373222787744592
2018-10-22,-0.057228605358493945
2018-10-23,-0.05558808570888962
2018-10-24,-0.09322736065802739
2018-10-25,-0.07001944641028734
2018-10-26,-0.09465843665339413
2018-10-29,-0.11128611176408132
2018-10-30,-0.10780709868768468
2018-10-31,-0.11063333513654872
2018-11-01,-0.08983768719172314
2018-11-02,-0.09864172829017537
2018-11-05,-0.08806480304938491
2018-11-06,-0.08209922791841318
2018-11-07,-0.07079738516020917
2018-11-08,-0.07356082127844243
2018-11-09,-0.08673639142083367
2018-11-12,-0.12116536739946182
2018-11-13,-0.12678748921328342
2018-11-14,-0.14064011588843062
2018-11-15,-0.12667535553828924
2018-11-16,-0.1215389678001011
2018-11-19,-0.1427215525675084
2018-11-20,-0.1612608325890803
2018-11-21,-0.16163125171909443
2018-11-23,-0.17288105492093686
2018-11-26,-0.16162105140290206
2018-11-27,-0.16138464466703384
2018-11-28,-0.1403056918626987
2018-11-29,-0.14464148595620507
2018-11-30,-0.14352113943300193
2018-12-03,-0.12865745686946295
2018-12-04,-0.15174703977609427
2018-12-06,-0.15451976936165168
2018-12-07,-0.17220022735214924
2018-12-10,-0.17016478971797733
2018-12-11,-0.1753280365843476
2018-12-12,-0.1721478490877011
2018-12-13,-0.17306183744187698
2018-12-14,-0.17606729487379735
2018-12-17,-0.17969800857881424
2018-12-18,-0.17666023179495371
2018-12-19,-0.1833842290715254
2018-12-20,-0.18814751128138318
2018-12-21,-0.19615142678021258
2018-12-24,-0.20293498932939213
2018-12-26,-0.18655801383478832
2018-12-27,-0.18915961692477146
2018-12-28,-0.18392626438908533
2018-12-31,-0.18317546068038204
2019-01-02,-0.18632974679091763
2019-01-03,-0.19083486807848937
2019-01-04,-0.18221216983525368
2019-01-07,-0.16906384558119136
2019-01-08,-0.1705487112030264
2019-01-09,-0.17240200632298408
2019-01-10,-0.16760412981671235
2019-01-11,-0.16559221245504097
2019-01-14,-0.1710225051254498
2019-01-15,-0.15998518482706714
2019-01-16,-0.16162488564468291
2019-01-17,-0.15925727135179513
2019-01-18,-0.17616931235960098
2019-01-22,-0.18253056568978743
2019-01-23,-0.19415523433631443
2019-01-24,-0.19013327957248094
2019-01-25,-0.18094149630394918
2019-01-28,-0.18146775592234432
2019-01-29,-0.17523049247605915
2019-01-30,-0.14629441817308997
2019-01-31,-0.1340635796918762
2019-02-01,-0.12926117425444994
2019-02-04,-0.13419497133488534
2019-02-05,-0.12337211950652782
2019-02-06,-0.12330155595031855
2019-02-07,-0.12694294650012794
2019-02-08,-0.12497077281521951
2019-02-11,-0.12476780175781677
2019-02-12,-0.12476780175781677
2019-02-13,-0.12476780175781677
2019-02-14,-0.12476780175781677
2019-02-15,-0.12476780175781677
2019-02-19,-0.12476780175781677
2019-02-20,-0.12476780175781677
2019-02-21,-0.12476780175781677
2019-02-22,-0.12589140332417903
2019-02-25,-0.12974378327562475
2019-02-26,-0.13268656444493077
2019-02-27,-0.14435069671071143
2019-02-28,-0.1380732636675489
2019-03-01,-0.1411190883116591
2019-03-04,-0.14987981295813235
2019-03-05,-0.1505520621179549
2019-03-06,-0.1667273881446012
2019-03-07,-0.1868843101958202
2019-03-08,-0.18637899174314077
2019-03-11,-0.1764210044917005
2019-03-12,-0.18186792841362398
2019-03-13,-0.17682747922998032
2019-03-14,-0.1852503357981078
2019-03-15,-0.139314016340779
2019-03-18,-0.13750552814071115
2019-03-19,-0.12625191106145583
