date,drawdown
2016-06-27,-0.08615496637209652
2016-06-28,-0.04847855561288528
2016-06-29,-0.031883360786972625
2016-06-30,-0.02150302525891079
2016-07-01,-0.029855288030563365
2016-07-05,-0.0522425598892311
2016-07-06,-0.05061178350070861
2016-07-07,-0.04910030021087841
2016-07-08,-0.032690893332652515
2016-07-11,-0.02926014792503484
2016-07-12,-0.013078970510986498
2016-07-13,-0.014373356521037661
2016-07-14,-0.016698263597737517
2016-07-15,-0.016698263597737517
2016-07-18,-0.016698263597737517
2016-07-19,-0.016698263597737517
2016-07-20,-0.011989437863415331
2016-07-21,-0.020682626304557306
2016-07-22,-0.02113540598137087
2016-07-25,-0.012187188761667356
2016-07-26,0.0
2016-07-27,-0.004436498906408737
2016-07-28,-0.006214292454811421
2016-07-29,-0.00776660663948836
2016-08-01,0.0
2016-08-02,-0.011711791262320026
2016-08-03,-0.014043981256654736
2016-08-04,0.0
2016-08-05,0.0
2016-08-08,0.0
2016-08-09,-0.0020529413674766905
2016-08-10,-0.009770790151824027
2016-08-11,0.0
2016-08-12,0.0
2016-08-15,0.0
2016-08-16,-0.011064405804153687
2016-08-17,-0.020480052171460206
2016-08-18,0.0
2016-08-19,-0.0019398721456177492
2016-08-22,-0.0015424788735549644
2016-08-23,0.0
2016-08-24,0.0
2016-08-25,-0.005191613063460054
2016-08-26,-0.007787398068769158
2016-08-29,-0.0038372567584659123
2016-08-30,-0.007561672017936671
2016-08-31,-0.00869025921925648
2016-09-01,-0.006489484039693627
2016-09-02,-0.005191613063460054
2016-09-06,-0.009311014039085408
2016-09-07,-0.009311014039085408
2016-09-08,-0.04768904298828214
2016-09-09,-0.07714195256823786
2016-09-12,-0.06698508537735981
2016-09-13,-0.08386332465813373
2016-09-14,-0.05279656870560179
2016-09-15,-0.043354960131937625
2016-09-16,-0.04209548117408868
2016-09-19,-0.03030280615648495
2016-09-20,-0.03444374598244515
2016-09-21,-0.016084298338795655
2016-09-22,-0.009703924619559823
2016-09-23,0.0
2016-09-26,-0.022333015695386815
2016-09-27,0.0
2016-09-28,0.0
2016-09-29,0.0
2016-09-30,0.0
2016-10-03,0.0
2016-10-04,0.0
2016-10-05,-0.010918324589944128
2016-10-06,0.0
2016-10-07,-0.0014455144148970422
2016-10-10,-0.0016459011760775466
2016-10-11,-0.0073633349277770765
2016-10-12,-0.0023759675229055865
2016-10-13,-0.0030444234986777285
2016-10-14,-0.019596573698129283
2016-10-17,-0.03037003331648125
2016-10-18,-0.01278507594641376
2016-10-19,-0.004261773440558447
2016-10-20,-0.003771503454460201
2016-10-21,-0.017021712722008808
2016-10-24,-0.004772779700831453
2016-10-25,0.0
2016-10-26,-0.005888749906495683
2016-10-27,-0.010936244095789416
2016-10-28,0.0
2016-10-31,-4.597136458628359e-05
2016-11-01,-0.006522889941066534
2016-11-02,-0.010993971199995456
2016-11-03,-0.028317050163250146
2016-11-04,-0.024792352565519815
2016-11-07,0.0
2016-11-08,0.0
2016-11-09,0.0
2016-11-10,-0.010889258671723634
2016-11-11,0.0
2016-11-14,-0.02290243291143279
2016-11-15,-0.027068944126695582
2016-11-16,-0.01931130014980298
2016-11-17,-0.00927060543317404
2016-11-18,-0.01532268069722742
2016-11-21,-0.0054525253243836724
2016-11-22,0.0
2016-11-23,-0.003460549024482895
2016-11-25,0.0
2016-11-28,-0.01271298707822277
2016-11-29,-0.011871681175701365
2016-11-30,0.0
2016-12-01,-0.008033273372747951
2016-12-02,-0.002999780880207692
2016-12-05,0.0
2016-12-06,0.0
2016-12-07,0.0
2016-12-08,-0.0017927214476292086
2016-12-09,0.0
2016-12-12,0.0
2016-12-13,0.0
2016-12-14,-0.014132225657412123
2016-12-15,-0.010299965724520521
2016-12-16,-0.007848683325373917
2016-12-19,-0.007671088561367223
2016-12-20,-0.006752596212816542
2016-12-21,-0.009434332993780603
2016-12-22,-0.008918862285786977
2016-12-23,-0.009185551997442643
2016-12-27,-0.004465155162645007
2016-12-28,-0.02042036889435872
2016-12-29,-0.0255572440862889
2016-12-30,-0.025397680849578053
2017-01-03,-0.021005580783735156
2017-01-04,-0.01946693934710264
2017-01-05,-0.0406104659864962
2017-01-06,-0.032947771501317114
2017-01-09,-0.012828125809299373
2017-01-10,-0.015577989257893665
2017-01-11,-0.023085898520847636
2017-01-12,-0.03724593843746593
2017-01-13,-0.033921912135087884
2017-01-17,-0.059894927849933444
2017-01-18,-0.04881336150106952
2017-01-19,-0.03703960718086774
2017-01-20,-0.044169109672256957
2017-01-23,-0.04254533362149526
2017-01-24,-0.023202749988921467
2017-01-25,-0.016656493367832592
2017-01-26,-0.008791078835707955
2017-01-27,0.0
2017-01-30,-0.011354811736336123
2017-01-31,-0.018314177863893888
2017-02-01,0.0
2017-02-02,0.0
2017-02-03,0.0
2017-02-06,0.0
2017-02-07,-0.011447228234341189
2017-02-08,-0.016303545960213883
2017-02-09,-0.007808354083944868
2017-02-10,-0.004172106987166191
2017-02-13,0.0
2017-02-14,0.0
2017-02-15,0.0
2017-02-16,-0.0045989934165009405
2017-02-17,-0.00701407779073282
2017-02-21,-0.00040556623133447545
2017-02-22,-0.0035467147243859465
2017-02-23,-0.013183041843297216
2017-02-24,-0.018309757247083835
2017-02-27,-0.012559457628751325
2017-02-28,-0.019720055508049117
2017-03-01,0.0
2017-03-02,-0.008356743339194117
2017-03-03,0.0
2017-03-06,-0.006652963757043495
2017-03-07,-0.010950059705164494
2017-03-08,-0.010938459098068676
2017-03-09,-0.010844104970673563
2017-03-10,0.0
2017-03-13,0.0
2017-03-14,-0.008626532239912499
2017-03-15,-0.0069935997397699845
2017-03-16,-0.017116864495405504
2017-03-17,-0.02068651907715069
2017-03-20,0.0
2017-03-21,-0.030795009456607847
2017-03-22,-0.027181132658364082
2017-03-23,-0.02844188465866937
2017-03-24,-0.02870326988441574
2017-03-27,-0.037419674216672694
2017-03-28,-0.02255235784800047
2017-03-29,-0.02328193595953343
2017-03-30,-0.012048570496043909
2017-03-31,-0.01752349654732488
2017-04-03,-0.023726942335344225
2017-04-04,-0.022502232860302174
2017-04-05,-0.03230787399402246
2017-04-06,-0.02701892582601262
2017-04-07,-0.027399840142111276
2017-04-10,-0.029776549144476028
2017-04-11,-0.03039781923416096
2017-04-12,-0.03344117730457252
2017-04-13,-0.03958076088860296
2017-04-17,-0.032617690564207935
2017-04-18,-0.03509888367397318
2017-04-19,-0.03298973404963501
2017-04-20,-0.030559205231118325
2017-04-21,-0.03309548252408523
2017-04-24,-0.031042318831373428
2017-04-25,-0.020414049987002136
2017-04-26,-0.02584896280925153
2017-04-27,-0.03164618779556805
2017-04-28,-0.031042318831373428
2017-05-01,-0.036235674853495325
2017-05-02,-0.04565615969722847
2017-05-03,-0.039249453745595964
2017-05-04,-0.0598468579315643
2017-05-05,-0.04438048528543315
2017-05-08,-0.04380409881473035
2017-05-09,-0.046167243037252725
2017-05-10,-0.014871911316729824
2017-05-11,-0.011659565239332426
2017-05-12,-0.012745686510267085
2017-05-15,-0.006418828177315206
2017-05-16,0.0
2017-05-17,-0.04769670764800371
2017-05-18,-0.043370082794766396
2017-05-19,-0.0478074862044473
2017-05-22,-0.05149391583615459
2017-05-23,-0.05132412509423556
2017-05-24,-0.050370024386885204
2017-05-25,-0.04644100336587331
2017-05-26,-0.04163647577378338
2017-05-30,-0.035766937413300615
2017-05-31,-0.035837765944531474
2017-06-01,-0.036082641004757776
2017-06-02,-0.03389279054569472
2017-06-05,-0.0356147671924566
2017-06-06,-0.03647398757632925
2017-06-07,-0.03387542114701281
2017-06-08,-0.030895039756375864
2017-06-09,-0.02673222514264928
2017-06-12,-0.02584133898611274
2017-06-13,-0.0235994648995701
2017-06-14,-0.028840642231847236
2017-06-15,-0.03460470777884672
2017-06-16,-0.03518983033796552
2017-06-19,-0.02163151309481237
2017-06-20,-0.03157688755389332
2017-06-21,-0.022879471469752444
2017-06-22,-0.021291024389844204
2017-06-23,-0.0171120106849888
2017-06-26,-0.01874702972682396
2017-06-27,-0.036695897005940004
2017-06-28,-0.018743844866804693
2017-06-29,-0.041504963137998674
2017-06-30,-0.045054974039195894
2017-07-03,-0.06567163905713724
2017-07-05,-0.05096636975539759
2017-07-06,-0.05287310605304418
2017-07-07,-0.037157457370740055
2017-07-10,-0.019166769203670553
2017-07-11,-0.014008581674800236
2017-07-12,-0.0008772320583917415
2017-07-13,-0.003420726565902199
2017-07-14,-0.00042401611442910436
2017-07-17,-0.0009096040587783794
2017-07-18,0.0
2017-07-19,-0.0005964039239969576
2017-07-20,0.0
2017-07-21,0.0
2017-07-24,-0.001350298226420854
2017-07-25,-0.0019042670682257734
2017-07-26,-0.0005816653027463925
2017-07-27,-0.0049580236436091996
2017-07-28,-0.0049580236436091996
2017-07-31,-0.008416675397808882
2017-08-01,-0.006008782747598751
2017-08-02,-0.006543227703621146
2017-08-03,-0.0015740847969594185
2017-08-04,-0.0006724417954913076
2017-08-07,0.0
2017-08-08,-0.008258281160499426
2017-08-09,-0.018868784957423057
2017-08-10,-0.04421558133115433
2017-08-11,-0.039604434567271474
2017-08-14,-0.023161507289494954
2017-08-15,-0.01972216854436737
2017-08-16,-0.012549949628121948
2017-08-17,-0.0351462886601307
2017-08-18,-0.03578689849849337
2017-08-21,-0.04029898785169561
2017-08-22,-0.026252882760398055
2017-08-23,-0.02435244036163975
2017-08-24,-0.028920229069517966
2017-08-25,-0.04032906400245273
2017-08-28,-0.0368117684145256
2017-08-29,-0.02861815308271154
2017-08-30,-0.0015947018609484553
2017-08-31,0.0
2017-09-01,0.0
2017-09-05,-0.006784490876233562
2017-09-06,0.0
2017-09-07,-0.004826260904714608
2017-09-08,-0.017636289105304126
2017-09-11,0.0
2017-09-12,0.0
2017-09-13,-0.006271738569552543
2017-09-14,-0.009495368023719086
2017-09-15,-0.013203716239638896
2017-09-18,-0.0162924006633276
2017-09-19,-0.022938076250996753
2017-09-20,-0.02790957889618928
2017-09-21,-0.04086631270761587
2017-09-22,-0.04371344639823116
2017-09-25,-0.05329447255763087
2017-09-26,-0.0495020682794598
2017-09-27,-0.03812821972040226
2017-09-28,-0.0380086873616744
2017-09-29,-0.03367727735025505
2017-10-02,-0.03264655898827018
2017-10-03,-0.02338685686774411
2017-10-04,-0.02048507802157229
2017-10-05,-0.022485601211793105
2017-10-06,-0.025821797450039985
2017-10-09,-0.028165239085444327
2017-10-10,-0.027249458674954097
2017-10-11,-0.030643233342701803
2017-10-12,-0.0459010247762518
2017-10-13,-0.04852472528232821
2017-10-16,-0.04932926580368713
2017-10-17,-0.0481880027507271
2017-10-18,-0.04152765279152304
2017-10-19,-0.03924439860734874
2017-10-20,-0.030390444741689837
2017-10-23,-0.03336616387063651
2017-10-24,-0.02350977451259495
2017-10-25,-0.036374847197598315
2017-10-26,-0.035237719177847904
2017-10-27,-0.03161887247832296
2017-10-30,-0.04187288848845583
2017-10-31,-0.052136569448212655
2017-11-01,-0.049899498024438604
2017-11-02,-0.04735010065709366
2017-11-03,-0.041730187136728825
2017-11-06,-0.04154675888746051
2017-11-07,-0.05287325629318318
2017-11-08,-0.0528896832236283
2017-11-09,-0.060524553987683416
2017-11-10,-0.06617555888919835
2017-11-13,-0.05697764055671206
2017-11-14,-0.05508395823322265
2017-11-15,-0.05068775356890198
2017-11-16,-0.04070151756133511
2017-11-17,-0.04845958760136049
2017-11-20,-0.05043779680065885
2017-11-21,-0.04769094237738347
2017-11-22,-0.041174823120019854
2017-11-24,-0.04036027984792867
2017-11-27,-0.04178569005277277
2017-11-28,-0.035880437728162184
2017-11-29,-0.034455059940370236
2017-11-30,-0.034860878817698726
2017-12-01,-0.040737419165121525
2017-12-04,-0.07780081558506924
2017-12-05,-0.0728915307557012
2017-12-06,-0.06481038546232465
2017-12-07,-0.0558540206654875
2017-12-08,-0.060890644266848426
2017-12-11,-0.05021212813994047
2017-12-12,-0.059569832366216824
2017-12-13,-0.0631063871993045
2017-12-14,-0.06140318929439936
2017-12-15,-0.05106055330942061
2017-12-18,-0.04314340068688105
2017-12-19,-0.0547363770587308
2017-12-20,-0.054502983229691604
2017-12-21,-0.05967376230276833
2017-12-22,-0.05622090177881656
2017-12-26,-0.056717160398479405
2017-12-27,-0.053677816519356214
2017-12-28,-0.05106910720098812
2017-12-29,-0.05872240496842429
2018-01-02,-0.045832317722814375
2018-01-03,-0.0365978217973959
2018-01-04,-0.040743392918923704
2018-01-05,-0.03948770013303349
2018-01-08,-0.031767349840354786
2018-01-09,-0.02831869825349742
2018-01-10,-0.024033191462206283
2018-01-11,-0.013230635003691815
2018-01-12,-0.016916808899816282
2018-01-16,-0.017642887995654055
2018-01-17,0.0
2018-01-18,-0.004949609492033491
2018-01-19,-0.004400753577985639
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,-0.006615093654591453
2018-01-25,-0.0234588777205208
2018-01-26,0.0
2018-01-29,-0.014504523010884118
2018-01-30,-0.032409718511240304
2018-01-31,-0.04214195697575174
2018-02-01,-0.05038702523540184
2018-02-02,-0.0752622428138141
2018-02-05,-0.1097024519101365
2018-02-06,-0.0930136146574263
2018-02-07,-0.08991760698611129
2018-02-08,-0.13269444701900635
2018-02-09,-0.13156148404563073
2018-02-12,-0.10938316220858835
2018-02-13,-0.10979573707485057
2018-02-14,-0.09335899990888119
2018-02-15,-0.08502636443289546
2018-02-16,-0.08108137062387877
2018-02-20,-0.08777683483899823
2018-02-21,-0.10440748617188811
2018-02-22,-0.10394310115968564
2018-02-23,-0.0886817736636979
2018-02-26,-0.07734926581467327
2018-02-27,-0.09125486547733097
2018-02-28,-0.10484963125770508
2018-03-01,-0.1167172172278097
2018-03-02,-0.11662903598678609
2018-03-05,-0.10552775424197947
2018-03-06,-0.10807290306354489
2018-03-07,-0.11443284621292404
2018-03-08,-0.11131642915728679
2018-03-09,-0.09193651042464179
2018-03-12,-0.0978780907906448
2018-03-13,-0.10130755349578668
2018-03-14,-0.10457018976245736
2018-03-15,-0.1048935041922352
2018-03-16,-0.10192612759828601
2018-03-19,-0.11137957854623237
2018-03-20,-0.10695840403087031
2018-03-21,-0.10885182479113786
2018-03-22,-0.15687744915497448
2018-03-23,-0.1679374633558549
2018-03-26,-0.1511766405072329
2018-03-27,-0.1713840344661256
2018-03-28,-0.17062884930214706
2018-03-29,-0.158627082367099
2018-04-02,-0.17671692697635144
2018-04-03,-0.1687721615847716
2018-04-04,-0.15733897385488804
2018-04-05,-0.15652939589062553
2018-04-06,-0.17571751235341948
2018-04-09,-0.1740804253633247
2018-04-10,-0.1574003742925656
2018-04-11,-0.15987993212372964
2018-04-12,-0.1544755048279547
2018-04-13,-0.16153909731288107
2018-04-16,-0.1544186059479018
2018-04-17,-0.14330710599745733
2018-04-18,-0.1431043905469921
2018-04-19,-0.14597655064470472
2018-04-20,-0.1521840930212015
2018-04-23,-0.15944006416283185
2018-04-24,-0.1700925669045127
2018-04-25,-0.16734980471091043
2018-04-26,-0.1668967175210465
2018-04-27,-0.16222618068380312
2018-04-30,-0.16132283391561797
2018-05-01,-0.15497146903210823
2018-05-02,-0.1515569625104849
2018-05-03,-0.1479957394911262
2018-05-04,-0.13031932723076656
2018-05-07,-0.13014636468199992
2018-05-08,-0.12716712469311087
2018-05-09,-0.1189729341691439
2018-05-10,-0.11577515121607451
2018-05-11,-0.11492470372286201
2018-05-14,-0.09855512392368482
2018-05-15,-0.0980968493916825
2018-05-16,-0.0851161645914108
2018-05-17,-0.08062970209810472
2018-05-18,-0.08354350903881569
2018-05-21,-0.07831134320494393
2018-05-22,-0.08265559961987679
2018-05-23,-0.09786488868215859
2018-05-24,-0.09659106015679686
2018-05-25,-0.09461411535684361
2018-05-29,-0.09230175804344509
2018-05-30,-0.07414500240212252
2018-05-31,-0.07698233090434747
2018-06-01,-0.07020060875385148
2018-06-04,-0.03677202520541112
2018-06-05,-0.022298241003441244
2018-06-06,-0.02539819181877989
2018-06-07,-0.02961000333898456
2018-06-08,-0.03020064941969225
2018-06-11,-0.03179825130648328
2018-06-12,-0.02994442958623522
2018-06-13,-0.028039781235782546
2018-06-14,-0.016661190965536532
2018-06-15,-0.02297191490259698
2018-06-18,-0.04186513204442743
2018-06-19,-0.051103509614984666
2018-06-20,-0.042367814064535936
2018-06-21,-0.06120734462572519
2018-06-22,-0.05178366174008375
2018-06-25,-0.07614251393694726
2018-06-26,-0.08397927569994845
2018-06-27,-0.09659820050446444
2018-06-28,-0.0922026687851889
2018-06-29,-0.0900671870690708
2018-07-02,-0.08430336606373223
2018-07-03,-0.09378870167799647
2018-07-05,-0.07808814970282474
2018-07-06,-0.07077211038703857
2018-07-09,-0.058798362005309524
2018-07-10,-0.051614616645637046
2018-07-11,-0.06904703307944982
2018-07-12,-0.06824408121121628
2018-07-13,-0.08423475042875062
2018-07-16,-0.08721487837712982
2018-07-17,-0.07177498241857982
2018-07-18,-0.0737896476908132
2018-07-19,-0.07935474939089737
2018-07-20,-0.08300304773579203
2018-07-23,-0.0753058619369884
2018-07-24,-0.07640254931022905
2018-07-25,-0.05669948139928149
2018-07-26,-0.029071223168417037
2018-07-27,-0.032829510816751895
2018-07-30,-0.041677708288643145
2018-07-31,-0.04895997141533526
2018-08-01,-0.04251996279797188
2018-08-02,-0.001917055525498701
2018-08-03,-0.0055748309050900335
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,-0.003882487882213237
2018-08-09,-0.011037135985646707
2018-08-10,-0.02134146224107969
2018-08-13,-0.01580729087095145
2018-08-14,-0.013232106397847887
2018-08-15,-0.022189765101446546
2018-08-16,-0.02737831134007085
2018-08-17,-0.0235303888000008
2018-08-20,-0.002341765851276767
2018-08-21,0.0
2018-08-22,0.0
2018-08-23,-0.004075698444089171
2018-08-24,0.0
2018-08-27,0.0
2018-08-28,-0.0037951852962009314
2018-08-29,0.0
2018-08-30,0.0
2018-08-31,-0.0034682627284817746
2018-09-04,-0.01264232569443724
2018-09-05,-0.028773639522542416
2018-09-06,-0.04245256232082706
2018-09-07,-0.06635785984761489
2018-09-10,-0.03203593487116252
2018-09-11,-0.03345894500929525
2018-09-12,-0.006318424627600128
2018-09-13,-0.006260252204883576
2018-09-14,0.0
2018-09-17,-0.00048468705921900224
2018-09-18,-0.013786559970855206
2018-09-19,0.0
2018-09-20,-0.000845485581260963
2018-09-21,0.0
2018-09-24,0.0
2018-09-25,0.0
2018-09-26,-0.00511046492557643
2018-09-27,-0.0027151870819387414
2018-09-28,0.0
2018-10-01,0.0
2018-10-02,-0.016054982809678653
2018-10-03,-0.01269837757170933
2018-10-04,-0.04301359389354831
2018-10-05,-0.05285008423553883
2018-10-08,-0.07760308690559348
2018-10-09,-0.07383463448260097
2018-10-10,-0.13174100821768897
2018-10-11,-0.1339299523893872
2018-10-12,-0.09247692217265036
2018-10-15,-0.11969739628799736
2018-10-16,-0.060396478509011864
2018-10-17,-0.07185673354012734
2018-10-18,-0.09568487823938154
2018-10-19,-0.12126530272841118
2018-10-22,-0.11130812846340199
2018-10-23,-0.11293167643342705
2018-10-24,-0.14191118358710209
2018-10-25,-0.128427979458412
2018-10-26,-0.14153388322453597
2018-10-29,-0.1570919618465586
2018-10-30,-0.14188769124381095
2018-10-31,-0.12618937377609374
2018-11-01,-0.10339125841803287
2018-11-02,-0.10447125966545323
2018-11-05,-0.10226735271020138
2018-11-06,-0.08873314871002047
2018-11-07,-0.07787895681198587
2018-11-08,-0.08145616589800553
2018-11-09,-0.09352740467325071
2018-11-12,-0.12152186888017058
2018-11-13,-0.1247097625738679
2018-11-14,-0.13691672482931427
2018-11-15,-0.12340223942774886
2018-11-16,-0.12722536433703124
2018-11-19,-0.1532853784787993
2018-11-20,-0.16870062538202024
2018-11-21,-0.17002621297521736
2018-11-23,-0.17969017320755654
2018-11-26,-0.1661161768812791
2018-11-27,-0.16432819146275623
2018-11-28,-0.14204271935120716
2018-11-29,-0.14578118826868358
2018-11-30,-0.1450349434007583
2018-12-03,-0.13372848476013555
2018-12-04,-0.15183764198501304
2018-12-06,-0.15472801405611702
2018-12-07,-0.16863266510304353
2018-12-10,-0.1671813258560889
2018-12-11,-0.17197714755995164
2018-12-12,-0.16861515479574718
2018-12-13,-0.16958139412488948
2018-12-14,-0.17275866783906402
2018-12-17,-0.17659694253765834
2018-12-18,-0.17338550183569468
2018-12-19,-0.18049389724137543
2018-12-20,-0.18552948723105112
2018-12-21,-0.193990971348181
2018-12-24,-0.20116233725975696
2018-12-26,-0.18559064371173517
2018-12-27,-0.18446332368964524
2018-12-28,-0.18211414104893653
2018-12-31,-0.17849676360338207
2019-01-02,-0.17715506845851847
2019-01-03,-0.18596448389260134
2019-01-04,-0.1641685174673495
2019-01-07,-0.1461641659416364
2019-01-08,-0.14583381700922704
2019-01-09,-0.15023003109908506
2019-01-10,-0.14244544636918044
2019-01-11,-0.1405300654814221
2019-01-14,-0.14067194855400744
2019-01-15,-0.12825746384779657
2019-01-16,-0.13244291977406208
2019-01-17,-0.1291087622833086
2019-01-18,-0.12556176340559122
2019-01-22,-0.13266915526225964
2019-01-23,-0.14565733086009813
2019-01-24,-0.1411636238730315
2019-01-25,-0.13089726411061986
2019-01-28,-0.12332863310677955
2019-01-29,-0.11631227237637987
2019-01-30,-0.08476519387186487
2019-01-31,-0.07170611965357798
2019-02-01,-0.06644098777440377
2019-02-04,-0.0709993806724959
2019-02-05,-0.059468005526340906
2019-02-06,-0.059095569598989095
2019-02-07,-0.0632037083905993
2019-02-08,-0.061242920290175085
2019-02-11,-0.06100784484491162
2019-02-12,-0.060678725590861515
2019-02-13,-0.060678725590861515
2019-02-14,-0.060678725590861515
2019-02-15,-0.060678725590861515
2019-02-19,-0.060678725590861515
2019-02-20,-0.060678725590861515
2019-02-21,-0.060678725590861515
2019-02-22,-0.061948070375940856
2019-02-25,-0.06630014547792096
2019-02-26,-0.06962463704389632
2019-02-27,-0.08280173282881687
2019-02-28,-0.07627987437681716
2019-03-01,-0.07964286252010411
2019-03-04,-0.08895249613426337
2019-03-05,-0.09038391738591434
2019-03-06,-0.10784433211593236
2019-03-07,-0.12978222249288918
2019-03-08,-0.1291143312562908
2019-03-11,-0.11887512486151575
2019-03-12,-0.1253127921368581
2019-03-13,-0.12030916821077264
2019-03-14,-0.12957689197994593
2019-03-15,-0.07995402296330711
