date,equity
2016-01-20,0.9476816346594703
2016-01-21,0.9583615765962019
2016-01-22,0.9694572722070389
2016-01-25,0.9522211895061613
2016-01-26,0.9610370173966043
2016-01-27,0.9609989311065958
2016-01-28,0.9554627742185166
2016-01-29,0.9758172622342381
2016-02-01,0.9830491872408297
2016-02-02,0.9494793195143021
2016-02-03,0.9629552286949802
2016-02-04,0.9689427942611861
2016-02-05,0.9437147646232232
2016-02-08,0.907282937980192
2016-02-09,0.9391048766357021
2016-02-10,0.9516011460510578
2016-02-11,0.9488374266650244
2016-02-12,0.966438699297121
2016-02-16,0.9777665216879093
2016-02-17,1.0151638369134715
2016-02-18,1.0032871788760733
2016-02-19,1.0050835535349276
2016-02-22,1.0220316946864099
2016-02-23,1.015280353992322
2016-02-24,1.0127798461692121
2016-02-25,1.0127798461692121
2016-02-26,1.0127798461692121
2016-02-29,1.0127798461692121
2016-03-01,1.0127798461692121
2016-03-02,1.0127798461692121
2016-03-03,1.0127798461692121
2016-03-04,1.0127798461692121
2016-03-07,1.0127798461692121
2016-03-08,1.0127798461692121
2016-03-09,1.0127798461692121
2016-03-10,1.0127798461692121
2016-03-11,1.0127798461692121
2016-03-14,1.0127798461692121
2016-03-15,1.0127798461692121
2016-03-16,1.0127798461692121
2016-03-17,1.0127798461692121
2016-03-18,1.0127798461692121
2016-03-21,1.0127798461692121
2016-03-22,1.0127798461692121
2016-03-23,1.0127798461692121
2016-03-24,1.0127798461692121
2016-03-28,1.0127798461692121
2016-03-29,1.0127798461692121
2016-03-30,1.0127798461692121
2016-03-31,1.0127798461692121
2016-04-01,1.0127798461692121
2016-04-04,1.0127798461692121
2016-04-05,1.0127798461692121
2016-04-06,1.0127798461692121
2016-04-07,1.0127798461692121
2016-04-08,1.0172479839487276
2016-04-11,1.0153862551261836
2016-04-12,1.0324840169392056
2016-04-13,1.0298840628190538
2016-04-14,1.0132189060942491
2016-04-15,1.0043601110256066
2016-04-18,1.0207282265457478
2016-04-19,0.9961835452765819
2016-04-20,1.0145318119419753
2016-04-21,1.0003912707121905
2016-04-22,1.2959217081536636
2016-04-25,1.1735986819353896
2016-04-26,1.2156113316761676
2016-04-27,1.2317254740567705
2016-04-28,1.233602255798312
2016-04-29,1.2233078778973665
2016-05-02,1.2693775706920338
2016-05-03,1.2339293943917768
2016-05-04,1.2362344830441978
2016-05-05,1.2487242407235832
2016-05-06,1.2548711674506405
2016-05-09,1.253883268006989
2016-05-10,1.253883268006989
2016-05-11,1.253883268006989
2016-05-12,1.253883268006989
2016-05-13,1.253883268006989
2016-05-16,1.253883268006989
2016-05-17,1.253883268006989
2016-05-18,1.253883268006989
2016-05-19,1.253883268006989
2016-05-20,1.262718701821254
2016-05-23,1.2575588023821265
2016-05-24,1.2629307428796932
2016-05-25,1.267101027501064
2016-05-26,1.2644857825442803
2016-05-27,1.2644150842157926
2016-05-31,1.2635668660550112
2016-06-01,1.2609516210982277
2016-06-02,1.2603154439958857
2016-06-03,1.262648003492766
2016-06-06,1.3096924933801333
2016-06-07,1.3170613671936808
2016-06-08,1.30785034080889
2016-06-09,1.3189035197649244
2016-06-10,1.2820595899114762
2016-06-13,1.2967971618528555
2016-06-14,1.293206158973122
2016-06-15,1.2980513190086398
2016-06-16,1.3558756628039135
2016-06-17,1.4530211444456425
2016-06-20,1.4297125617989215
2016-06-21,1.4697356540905444
2016-06-22,1.3923995639284026
2016-06-23,1.423127191919721
2016-06-24,1.3681362733221654
2016-06-27,1.3418150419630934
2016-06-28,1.3985366839655151
2016-06-29,1.4216202909154807
2016-06-30,1.4384262009983542
2016-07-01,1.4248987465504392
2016-07-05,1.388233404805733
2016-07-06,1.3918613278062364
2016-07-07,1.3964890982699663
2016-07-08,1.4234592206597312
2016-07-11,1.4324809589710696
2016-07-12,1.454810285045877
2016-07-13,1.453390209420784
2016-07-14,1.4546376186088092
2016-07-15,1.4546376186088092
2016-07-18,1.4546376186088092
2016-07-19,1.4546376186088092
2016-07-20,1.4612552752843642
2016-07-21,1.4490381027311177
2016-07-22,1.4484017783861796
2016-07-25,1.461046774578446
2016-07-26,1.4828348540619056
2016-07-27,1.4761887903354913
2016-07-28,1.4734851862651321
2016-07-29,1.4706864321464015
2016-08-01,1.4867917712220433
2016-08-02,1.4692980382415475
2016-08-03,1.4662298692359843
2016-08-04,1.4879042267559535
2016-08-05,1.5195291254665817
2016-08-08,1.5212359353963258
2016-08-09,1.5183422226846874
2016-08-10,1.506954129177406
2016-08-11,1.5237623841351309
2016-08-12,1.537623337646345
2016-08-15,1.5559908965229143
2016-08-16,1.5395146821525392
2016-08-17,1.525284587743593
2016-08-18,1.556748657454658
2016-08-19,1.5537176996627757
2016-08-22,1.5543054054149674
2016-08-23,1.5598468522909665
2016-08-24,1.5655561926827326
2016-08-25,1.5578317457594875
2016-08-26,1.5539695543263876
2016-08-29,1.5598468522909665
2016-08-30,1.5543054054149674
2016-08-31,1.5526262140291136
2016-09-01,1.55590068207146
2016-09-02,1.5578317457594875
2016-09-06,1.5517026113646806
2016-09-07,1.5517026113646806
2016-09-08,1.4915916294284717
2016-09-09,1.4454599399122339
2016-09-12,1.4613685021014895
2016-09-13,1.434932346720382
2016-09-14,1.4835917817411675
2016-09-15,1.4983800441392068
2016-09-16,1.5003527488079254
2016-09-19,1.5188234544270478
2016-09-20,1.512337557003636
2016-09-21,1.5410937087884784
2016-09-22,1.5510872008954064
2016-09-23,1.5715157639585071
2016-09-26,1.5364190777364741
2016-09-27,1.586434881057504
2016-09-28,1.5942939640641578
2016-09-29,1.6120771545598687
2016-09-30,1.6513007094193748
2016-10-03,1.6516373063172765
2016-10-04,1.6516461387705323
2016-10-05,1.6336129301197078
2016-10-06,1.6529894721820435
2016-10-07,1.6506000520723312
2016-10-10,1.6503834113865392
2016-10-11,1.641163242041055
2016-10-12,1.648482314971391
2016-10-13,1.6461563421148213
2016-10-14,1.631179433803146
2016-10-17,1.6170338058249083
2016-10-18,1.6425727349434094
2016-10-19,1.6545671179920594
2016-10-20,1.648747366419679
2016-10-21,1.6406365678021881
2016-10-24,1.643867076951889
2016-10-25,1.651003090115964
2016-10-26,1.6472845751501657
2016-10-27,1.64450404108786
2016-10-28,1.6616986803026297
2016-10-31,1.6624342671301033
2016-11-01,1.6541115488749991
2016-11-02,1.660521198607451
2016-11-03,1.6284246385328
2016-11-04,1.636314141945323
2016-11-07,1.6826085221550846
2016-11-08,1.7043709092587336
2016-11-09,1.739056845782985
2016-11-10,1.7465220052048345
2016-11-11,1.7518362826686205
2016-11-14,1.713103342594937
2016-11-15,1.7077671313716343
2016-11-16,1.7191695621708396
2016-11-17,1.739085557327397
2016-11-18,1.7289190330431037
2016-11-21,1.7406891323233422
2016-11-22,1.7771155265277985
2016-11-23,1.772693172109387
2016-11-25,1.7892706791293653
2016-11-28,1.7591040241954397
2016-11-29,1.7593252697252852
2016-11-30,1.8042882800037037
2016-12-01,1.7844661433614621
2016-12-02,1.794146853561415
2016-12-05,1.8144539397065351
2016-12-06,1.8436133675674933
2016-12-07,1.8469231984874745
2016-12-08,1.8456260576442785
2016-12-09,1.874843594519012
2016-12-12,1.8876491028610567
2016-12-13,1.9206365239852832
2016-12-14,1.893407782150221
2016-12-15,1.8995883341028714
2016-12-16,1.905513237976057
2016-12-19,1.9050623483313491
2016-12-20,1.9063819283317769
2016-12-21,1.900297607300334
2016-12-22,1.9016893591221034
2016-12-23,1.9008927941445675
2016-12-27,1.9073241423105844
2016-12-28,1.8789640176864921
2016-12-29,1.867809939940691
2016-12-30,1.870155066860363
2017-01-03,1.8804132280365393
2017-01-04,1.8832071616902044
2017-01-05,1.842694076813265
2017-01-06,1.8563826734155342
2017-01-09,1.8929053997668726
2017-01-10,1.888457941877458
2017-01-11,1.875302201912497
2017-01-12,1.8504210707020092
2017-01-13,1.859073320332418
2017-01-17,1.8110181851831593
2017-01-18,1.8315244340425854
2017-01-19,1.854808437208767
2017-01-20,1.8419173246194536
2017-01-23,1.8500192326520273
2017-01-24,1.8843389731018378
2017-01-25,1.8959584982676942
2017-01-26,1.9207930940333375
2017-01-27,1.939446453251921
2017-01-30,1.9150256925943325
2017-01-31,1.8985563986695109
2017-02-01,1.963726574793652
2017-02-02,1.9698756016985697
2017-02-03,2.0023970990514557
2017-02-06,2.0038827714568486
2017-02-07,1.9875746452661338
2017-02-08,1.9727822159821675
2017-02-09,1.9966630460298962
2017-02-10,2.000622068984325
2017-02-13,2.028166635806593
2017-02-14,2.063647468534644
2017-02-15,2.08292549362088
2017-02-16,2.070482513348888
2017-02-17,2.0695472029680366
2017-02-21,2.0932458770167948
2017-02-22,2.089808347198288
2017-02-23,2.0174106216310594
2017-02-24,2.007755316557575
2017-02-27,2.037699475179534
2017-02-28,2.002234279586727
2017-03-01,2.056127771108523
2017-03-02,2.016196097600476
2017-03-03,2.029576189446841
2017-03-06,2.0119296784986793
2017-03-07,2.0200857327768267
2017-03-08,2.019272965743839
2017-03-09,2.0231783282780045
2017-03-10,2.023431026965813
2017-03-13,2.0464588244026665
2017-03-14,2.0275260295646595
2017-03-15,2.055613347498836
2017-03-16,2.0608472527597472
2017-03-17,2.0738760317969906
2017-03-20,2.114094079455607
2017-03-21,2.0500225634492857
2017-03-22,2.048057715503526
2017-03-23,2.045324012440726
2017-03-24,2.040733881238087
2017-03-27,2.0300871362532815
2017-03-28,2.0711350545700458
2017-03-29,2.0783345898930032
2017-03-30,2.1442783645959205
2017-03-31,2.133341316149526
2017-04-03,2.1186673090303345
2017-04-04,2.131504016171446
2017-04-05,2.1133871962617885
2017-04-06,2.1359122497348686
2017-04-07,2.132979372631893
2017-04-10,2.128920899182648
2017-04-11,2.1277750594025506
2017-04-12,2.1234788894604173
2017-04-13,2.1153008168724234
2017-04-17,2.1262217945706716
2017-04-18,2.1230355041569036
2017-04-19,2.1260269700587795
2017-04-20,2.1302464526870257
2017-04-21,2.125006385800454
2017-04-24,2.1305366361887703
2017-04-25,2.155335846704057
2017-04-26,2.1428107415653943
2017-04-27,2.131361535696084
2017-04-28,2.1316169086633545
2017-05-01,2.1220714837364567
2017-05-02,2.0988313795923066
2017-05-03,2.11555908996986
2017-05-04,2.0619699126130833
2017-05-05,2.0940922520513383
2017-05-08,2.0920408971260973
2017-05-09,2.08363182124156
2017-05-10,2.1662200014894957
2017-05-11,2.1816632275769714
2017-05-12,2.184487629440472
2017-05-15,2.206541539823455
2017-05-16,2.298726169535348
2017-05-17,2.159348775582591
2017-05-18,2.1663993733936686
2017-05-19,2.1602069242767166
2017-05-22,2.1531964386155242
2017-05-23,2.1535005800387577
2017-05-24,2.1480375687268265
2017-05-25,2.1554134694748663
2017-05-26,2.1595306361120463
2017-05-30,2.167888963170482
2017-05-31,2.1654183768004285
2017-06-01,2.1642338257091267
2017-06-02,2.1672596769452417
2017-06-05,2.16305451491115
2017-06-06,2.161820512716276
2017-06-07,2.164388899555253
2017-06-08,2.1692349605792653
2017-06-09,2.171858611729331
2017-06-12,2.1907381888208053
2017-06-13,2.1943726826415832
2017-06-14,2.18022099606435
2017-06-15,2.1667959954056046
2017-06-16,2.164008223587725
2017-06-19,2.17969265355986
2017-06-20,2.1545073273466944
2017-06-21,2.173917238211946
2017-06-22,2.1782994534370994
2017-06-23,2.177932516821062
2017-06-26,2.179489844467816
2017-06-27,2.153324536230716
2017-06-28,2.195506295638098
2017-06-29,2.1571092282992983
2017-06-30,2.1578714183008567
2017-07-03,2.127577529693656
2017-07-05,2.1538034622522764
2017-07-06,2.151066576788725
2017-07-07,2.1774289620931473
2017-07-10,2.2078592614071737
2017-07-11,2.21305884668674
2017-07-12,2.2370446856102864
2017-07-13,2.2335673283574415
2017-07-14,2.240046784838588
2017-07-17,2.239210621019848
2017-07-18,2.2494300886578102
2017-07-19,2.2480602087491155
2017-07-20,2.2493577352416314
2017-07-21,2.2503586913511993
2017-07-24,2.251972379146863
2017-07-25,2.2508375457947736
2017-07-26,2.2535186926216166
2017-07-27,2.248094673029691
2017-07-28,2.2477053440706327
2017-07-31,2.2362113125288796
2017-08-01,2.2448397828446485
2017-08-02,2.2300400585025146
2017-08-03,2.2181875022535387
2017-08-04,2.2101098821876937
2017-08-07,2.2364782840507194
2017-08-08,2.1989466181127955
2017-08-09,2.1687344340209345
2017-08-10,2.0996010149697453
2017-08-11,2.1109904621835986
2017-08-14,2.151123808100357
2017-08-15,2.1625817355949017
2017-08-16,2.163077520536576
2017-08-17,2.1526495064540447
2017-08-18,2.1525802711986266
2017-08-21,2.1311077292057776
2017-08-22,2.1509027905835567
2017-08-23,2.1423822660550043
2017-08-24,2.1450275326085366
2017-08-25,2.138477350616481
2017-08-28,2.1347361278236097
2017-08-29,2.116700507856132
2017-08-30,2.1304712516716555
2017-08-31,2.145326603998883
2017-09-01,2.158462551668338
2017-09-05,2.1444402231647026
2017-09-06,2.135644844080723
2017-09-07,2.128857283129423
2017-09-08,2.114947994245289
2017-09-11,2.143892076507701
2017-09-12,2.152696295690474
2017-09-13,2.157931594160761
2017-09-14,2.165319977529461
2017-09-15,2.162941371892812
2017-09-18,2.1593355179815985
2017-09-19,2.151398732301973
2017-09-20,2.148584216056105
2017-09-21,2.1472060457440914
2017-09-22,2.155144555945978
2017-09-25,2.1193603027917107
2017-09-26,2.1154422117687797
2017-09-27,2.1167163973398675
2017-09-28,2.104010054687066
2017-09-29,2.1210418349818383
2017-10-02,2.1116849126532102
2017-10-03,2.144828474610061
2017-10-04,2.1787867783995196
2017-10-05,2.185550300324677
2017-10-06,2.1907317748287607
2017-10-09,2.1412337049830446
2017-10-10,2.1907781662566026
2017-10-11,2.181732891543893
2017-10-12,2.1864448671208274
2017-10-13,2.181853973023469
2017-10-16,2.165413933087561
2017-10-17,2.1838507119225623
2017-10-18,2.2038945603833566
2017-10-19,2.178674790440616
2017-10-20,2.168749454160199
2017-10-23,2.1320584163743903
2017-10-24,2.136982593711809
2017-10-25,2.1223804816143015
2017-10-26,2.1126846759930404
2017-10-27,2.0863258919308256
2017-10-30,2.063035539002975
2017-10-31,2.081289761638831
2017-11-01,2.056483747695382
2017-11-02,2.0026913904488812
2017-11-03,2.0267340874141326
2017-11-06,2.020066976160719
2017-11-07,2.037519924136822
2017-11-08,2.0282286273370915
2017-11-09,2.0232651190341535
2017-11-10,2.027239979635891
2017-11-13,2.05342261139157
2017-11-14,2.0355128021969477
2017-11-15,2.073703029410159
2017-11-16,2.0785759907332166
2017-11-17,2.0877720694799553
2017-11-20,2.0619754322542643
2017-11-21,2.075426495910648
2017-11-22,2.079859030952551
2017-11-24,2.0845541994777266
2017-11-27,2.0756170246950165
2017-11-28,2.093945454206043
2017-11-29,2.1108243790491965
2017-11-30,2.104616584195402
2017-12-01,2.097556248530045
2017-12-04,2.030127519436306
2017-12-05,2.0385818228845864
2017-12-06,2.049992273951997
2017-12-07,2.066447818074239
2017-12-08,2.0572292827543825
2017-12-11,2.0797553848716204
2017-12-12,2.0640582098662987
2017-12-13,2.0577573304895003
2017-12-14,2.062084144035458
2017-12-15,2.0786477026358803
2017-12-18,2.0947530265680148
2017-12-19,2.071386523154426
2017-12-20,2.072275073874117
2017-12-21,2.062946810110914
2017-12-22,2.070267579324971
2017-12-26,2.0671858525941693
2017-12-27,2.073304553956686
2017-12-28,2.0768056591728583
2017-12-29,2.062517809082032
2018-01-02,2.0892327566018274
2018-01-03,2.107692992763351
2018-01-04,2.1011551727585354
2018-01-05,2.1031354773232946
2018-01-08,2.115310943406978
2018-01-09,2.1207496785470195
2018-01-10,2.120586422253338
2018-01-11,2.1450330578608465
2018-01-12,2.137835400672006
2018-01-16,2.135875987396009
2018-01-17,2.182961328104697
2018-01-18,2.174456388910791
2018-01-19,2.1769978468692717
2018-01-22,2.2044121616221033
2018-01-23,2.2169992502323113
2018-01-24,2.2009937328252005
2018-01-25,2.1729650788699124
2018-01-26,2.3192429367319245
2018-01-29,2.2926054387950314
2018-01-30,2.2490424526329225
2018-01-31,2.232852166633923
2018-02-01,2.216071458843473
2018-02-02,2.156472716799434
2018-02-05,2.0740979605102163
2018-02-06,2.1154453308929693
2018-02-07,2.122504063248722
2018-02-08,2.021107770086506
2018-02-09,2.025613130256138
2018-02-12,2.0804010753211184
2018-02-13,2.0771227246285524
2018-02-14,2.114706943422543
2018-02-15,2.13780333315615
2018-02-16,2.1476970724259914
2018-02-20,2.1331156472434594
2018-02-21,2.103937580249078
2018-02-22,2.101314284809892
2018-02-23,2.137121447170817
2018-02-26,2.1614509925380077
2018-02-27,2.1350327512036644
2018-02-28,2.110352684996973
2018-03-01,2.0871116928163964
2018-03-02,2.094915891348132
2018-03-05,2.1190585858798374
2018-03-06,2.1154571599336913
2018-03-07,2.1056731858355273
2018-03-08,2.116389334439379
2018-03-09,2.161011241017643
2018-03-12,2.1510660304926423
2018-03-13,2.1489328000894625
2018-03-14,2.1447741797299993
2018-03-15,2.1472373605353337
2018-03-16,2.152555429949948
2018-03-19,2.1295115604513617
2018-03-20,2.136623706880266
2018-03-21,2.133002297281872
2018-03-22,2.024864145339761
2018-03-23,1.9961254142372717
2018-03-26,2.036237655600615
2018-03-27,1.9886167161975647
2018-03-28,1.989239708804707
2018-03-29,2.0149953188807768
2018-04-02,1.9723635354767763
2018-04-03,1.9818745504729884
2018-04-04,2.015478939636736
2018-04-05,2.018204345503612
2018-04-06,1.9701811713311745
2018-04-09,1.9741998280701503
2018-04-10,2.0147905323288002
2018-04-11,2.008764866753963
2018-04-12,2.0191199484778735
2018-04-13,2.0057555997740586
2018-04-16,2.0176815707096054
2018-04-17,2.052087887830289
2018-04-18,2.0545426016129253
2018-04-19,2.051095172786079
2018-04-20,2.0355324568091673
2018-04-23,2.0169657655653492
2018-04-24,1.984029368209494
2018-04-25,1.9859081963278409
2018-04-26,1.9881459795879666
2018-04-27,1.9991655286680658
2018-04-30,2.0036550970382163
2018-05-01,2.0154004475857095
2018-05-02,2.020653956017202
2018-05-03,2.024738109905936
2018-05-04,2.0677155802190907
2018-05-07,2.0645225200042367
2018-05-08,2.0698385635445837
2018-05-09,2.0915436265311937
2018-05-10,2.101989461117336
2018-05-11,2.1011916075735906
2018-05-14,2.1247524969373277
2018-05-15,2.121567917866337
2018-05-16,2.1414110923411194
2018-05-17,2.146539643782309
2018-05-18,2.1385903891931366
2018-05-21,2.1457175917265667
2018-05-22,2.150603890810973
2018-05-23,2.1283154001171574
2018-05-24,2.1331410773072816
2018-05-25,2.132692876184182
2018-05-29,2.1394698768018943
2018-05-30,2.1964852428567165
2018-05-31,2.169432854936659
2018-06-01,2.175708013522147
2018-06-04,2.2178236138566545
2018-06-05,2.2387887141360574
2018-06-06,2.241095988999333
2018-06-07,2.240301140523627
2018-06-08,2.2462634525815712
2018-06-11,2.252819720842531
2018-06-12,2.2411441101152514
2018-06-13,2.239237339851475
2018-06-14,2.2479838237578837
2018-06-15,2.224291773270714
2018-06-18,2.192233251812755
2018-06-19,2.1783365122155334
2018-06-20,2.198922639153748
2018-06-21,2.1399826218506433
2018-06-22,2.1560246488232213
2018-06-25,2.103291243293122
2018-06-26,2.086947591630265
2018-06-27,2.0686683715437795
2018-06-28,2.09269456539866
2018-06-29,2.102304645465396
2018-07-02,2.1240394379514735
2018-07-03,2.0934876299049328
2018-07-05,2.1338731101747204
2018-07-06,2.1637187423667905
2018-07-09,2.188203785598985
2018-07-10,2.1967005727443
2018-07-11,2.1706840431165464
2018-07-12,2.1964117031367656
2018-07-13,2.150862822726253
2018-07-16,2.1511518351155483
2018-07-17,2.18157993290712
2018-07-18,2.188058621332727
2018-07-19,2.1828493919803993
2018-07-20,2.180061456502954
2018-07-23,2.210910149949202
2018-07-24,2.213265643087653
2018-07-25,2.267773592861795
2018-07-26,2.263612593204517
2018-07-27,2.2234146756105484
2018-07-30,2.2072517638828595
2018-07-31,2.2208819506497997
2018-08-01,2.2391761376492836
2018-08-02,2.3253379469136055
2018-08-03,2.325864348951709
2018-08-06,2.3407056510681667
2018-08-07,2.386433845769364
2018-08-08,2.3823051770451977
2018-08-09,2.38408875939044
2018-08-10,2.360610389279138
2018-08-13,2.3510206990181097
2018-08-14,2.357146303667974
2018-08-15,2.345453268844711
2018-08-16,2.369460857770655
2018-08-17,2.3733046539148974
2018-08-20,2.406287576640729
2018-08-21,2.4262488030581215
2018-08-22,2.452488516460262
2018-08-23,2.4565622518110044
2018-08-24,2.4901243492868494
2018-08-27,2.492598612985519
2018-08-28,2.477199589003583
2018-08-29,2.503898673576409
2018-08-30,2.5021608002322595
2018-08-31,2.498638145745687
2018-09-04,2.4821181172966007
2018-09-05,2.4798181497757867
2018-09-06,2.4263791028611896
2018-09-07,2.426494110277062
2018-09-10,2.445270176916592
2018-09-11,2.471368669799187
2018-09-12,2.511098109098657
2018-09-13,2.5195225500917147
2018-09-14,2.5303605077211087
2018-09-17,2.4950204566826337
2018-09-18,2.5357879089158923
2018-09-19,2.5359191501494958
2018-09-20,2.5360140305602
2018-09-21,2.537496944360531
2018-09-24,2.5828558428159756
2018-09-25,2.5978111164139244
2018-09-26,2.6054181136886347
2018-09-27,2.6164837883927223
2018-09-28,2.5924261545429546
2018-10-01,2.633980527628493
2018-10-02,2.6076066292712343
2018-10-03,2.6236582728649305
2018-10-04,2.5459687205290282
2018-10-05,2.5469486321682324
2018-10-08,2.4857437354618055
2018-10-09,2.5099777760896362
2018-10-10,2.3813727650432313
2018-10-11,2.3857564038199657
2018-10-12,2.4907661626797166
2018-10-15,2.442426293866587
2018-10-16,2.5908482395760863
2018-10-17,2.5688818342357096
2018-10-18,2.4940681014611203
2018-10-19,2.4661110804169186
2018-10-22,2.4832414954908844
2018-10-23,2.487562592303134
2018-10-24,2.3884214750130504
2018-10-25,2.4495506692284694
2018-10-26,2.384652048707698
2018-10-29,2.340855076246415
2018-10-30,2.3500187289450083
2018-10-31,2.3425744771722266
2018-11-01,2.3973498089183147
2018-11-02,2.3741601361005507
2018-11-05,2.402019551226975
2018-11-06,2.417732759958059
2018-11-07,2.4475015937094877
2018-11-08,2.440222756784716
2018-11-09,2.405518561589254
2018-11-12,2.3148333092753584
2018-11-13,2.300024749893797
2018-11-14,2.263537200974952
2018-11-15,2.300320107810223
2018-11-16,2.3138492530949604
2018-11-19,2.2580547372927695
2018-11-20,2.2092226347196973
2018-11-21,2.208246957944179
2018-11-23,2.1786151953708734
2018-11-26,2.2082738253784053
2018-11-27,2.2088965161172824
2018-11-28,2.264418067346701
2018-11-29,2.252997670132599
2018-11-30,2.2559486410589122
2018-12-03,2.295099291500125
2018-12-04,2.2342817797329944
2018-12-06,2.226978463996257
2018-12-07,2.1804084819297325
2018-12-10,2.1857697850233437
2018-12-11,2.1721698933179856
2018-12-12,2.18054644525836
2018-12-13,2.1781390177309814
2018-12-14,2.170222701378687
2018-12-17,2.1606594721782786
2018-12-18,2.168660917074249
2018-12-19,2.150950039179932
2018-12-20,2.1384036465915677
2018-12-21,2.117321489022867
2018-12-24,2.0994537173603782
2018-12-26,2.1425903519146137
2018-12-27,2.13573778003498
2018-12-28,2.1495223287081924
2018-12-31,2.1514999310569882
2019-01-02,2.1431916028632685
2019-01-03,2.1313252011171997
2019-01-04,2.154037220385499
2019-01-07,2.1886696504416445
2019-01-08,2.184758543307586
2019-01-09,2.1798770000496686
2019-01-10,2.1925145133411545
2019-01-11,2.1978138644949947
2019-01-14,2.183510579341814
2019-01-15,2.212582666084953
2019-01-16,2.2082637260602165
2019-01-17,2.2144999760046176
2019-01-18,2.1699539893076025
2019-01-22,2.1531985719045794
2019-01-23,2.122579421049494
2019-01-24,2.133173171580434
2019-01-25,2.157384149723928
2019-01-28,2.155997992136598
2019-01-29,2.1724268225998022
2019-01-30,2.248643878859834
2019-01-31,2.2808596692559204
2019-02-01,2.2935091116638784
2019-02-04,2.2805135862267414
2019-02-05,2.3090207671960434
2019-02-06,2.309206630229059
2019-02-07,2.2996152784273707
2019-02-08,2.3048099455105207
2019-02-11,2.3053445673233917
2019-02-12,2.3053445673233917
2019-02-13,2.3053445673233917
2019-02-14,2.3053445673233917
2019-02-15,2.3053445673233917
2019-02-19,2.3053445673233917
2019-02-20,2.3053445673233917
2019-02-21,2.3053445673233917
2019-02-22,2.3023850226767806
2019-02-25,2.292237928899646
2019-02-26,2.2844867006026224
2019-02-27,2.2537636033428727
2019-02-28,2.2702982397420546
2019-03-01,2.2622755969388972
2019-03-04,2.2392000188121717
2019-03-05,2.2374293276154846
2019-03-06,2.1948238338332557
2019-03-07,2.1417308936534196
2019-03-08,2.1430618926180287
2019-03-11,2.169291037132695
2019-03-12,2.154943945586875
2019-03-13,2.168220390587093
2019-03-14,2.1460347503996378
2019-03-15,2.2670301213611634
2019-03-18,2.271793644064588
2019-03-19,2.301435452316734
2019-03-20,2.267189138760777
2019-03-21,2.289678308078674
2019-03-22,2.2476410014167216
2019-03-25,2.262215964714796
2019-03-26,2.2871207354865333
2019-03-27,2.288347150013333
2019-03-28,2.303150472432178
2019-03-29,2.3172402055151715
2019-04-01,2.337844125325607
2019-04-02,2.33901132491516
2019-04-03,2.327362950006775
2019-04-04,2.348915306351563
2019-04-05,2.357157179331778
2019-04-08,2.317598809681408
2019-04-09,2.3039984398956035
2019-04-10,2.3027349640749293
2019-04-11,2.2873212473106443
2019-04-12,2.30000480193436
2019-04-15,2.2847118756463107
2019-04-16,2.3317970178632716
2019-04-17,2.313781268533607
2019-04-18,2.3399728609995467
2019-04-22,2.291057099164358
2019-04-23,2.308736003596208
2019-04-24,2.30879253514553
2019-04-25,2.3332942960797483
2019-04-26,2.34090633089901
2019-04-29,2.327287927628393
2019-04-30,2.3317727285617456
2019-05-01,2.3106273652840934
2019-05-02,2.307415064245394
2019-05-03,2.3141467258834503
2019-05-06,2.2952568115874716
2019-05-07,2.226656990764946
